| case | ms | accepted | rejected | rejected by | Newton solves | Newton/accepted | iter/Newton | backtracks | Jacobians | LU ms | companion solves/filters | rate builds | seed calls/flashes | flashes | alloc MB |
|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|
| 0.05:4:false | 69 | 24 | 5 | newton 2, be-state 3 | 30 | 1.25 | 9.17 | 76 | 67 | 1.2 | 0/0 | 0 | 1/248 | 472 | 34 |
| 0.05:4:true | 37 | 22 | 3 | be-state 3 | 26 | 1.18 | 9.00 | 72 | 42 | 0.5 | 0/0 | 0 | 1/248 | 431 | 28 |
| 0.05:5:false | 71 | 27 | 8 | newton 6, be-state 2 | 38 | 1.41 | 10.50 | 273 | 137 | 1.5 | 0/0 | 0 | 1/248 | 519 | 44 |
| 0.05:5:true | 46 | 23 | 4 | newton 2, be-state 2 | 30 | 1.30 | 8.93 | 106 | 64 | 0.7 | 0/0 | 0 | 1/248 | 449 | 32 |
| 0.05:6:false | 36 | 25 | 5 | newton 3, be-state 2 | 34 | 1.36 | 10.29 | 143 | 89 | 0.8 | 0/0 | 0 | 1/248 | 489 | 37 |
| 0.05:6:true | 36 | 25 | 6 | newton 3, be-state 3 | 41 | 1.64 | 10.32 | 207 | 107 | 0.7 | 0/0 | 0 | 1/248 | 495 | 40 |
| 0.02:4:false | 20 | 15 | 0 | - | 16 | 1.07 | 8.88 | 26 | 16 | 0.2 | 0/0 | 0 | 1/248 | 379 | 22 |
| 0.02:4:true | 22 | 16 | 1 | newton 1 | 18 | 1.13 | 8.50 | 85 | 32 | 0.3 | 0/0 | 0 | 1/248 | 376 | 24 |
| 0.02:5:false | 28 | 18 | 3 | newton 3 | 23 | 1.28 | 10.65 | 76 | 64 | 0.4 | 0/0 | 0 | 1/248 | 423 | 29 |
| 0.02:5:true | 24 | 15 | 0 | - | 17 | 1.13 | 9.29 | 66 | 25 | 0.3 | 0/0 | 0 | 1/248 | 370 | 23 |
| 0.02:6:false | 32 | 18 | 3 | newton 3 | 25 | 1.39 | 10.40 | 105 | 72 | 0.5 | 0/0 | 0 | 1/248 | 431 | 31 |
| 0.02:6:true | 25 | 15 | 0 | - | 19 | 1.27 | 8.95 | 33 | 26 | 0.2 | 0/0 | 0 | 1/248 | 378 | 24 |
| transient total | 446 | 243 | 38 | newton 23, be-state 15 | 317 | 1.30 | 9.71 | 1268 | 741 | 7.2 | 0/0 | 0 | 12/2976 | 5212 | 366 |
| static total (32 cases) | 639 | 35 | 3 | newton 3 | 72 | 2.06 | 10.57 | 438 | 161 | 12.5 | 0/0 | 0 | 36/8928 | 9354 | 416 |
| run / case | ms | accepted | rejected | Newton solves | iter/solve | Jacobians | solves opened preconditioned | residual evals | state calls | flashes (Newton-check/reconstructed-check/failed-pass/trace-seed/cold-seed) | flash ms (checks + trace seeds) | cold seed ms / cold rate-solve ms | Jacobian ms | reconstruct ms | alloc MB | Newton MB (Jacobian MB) | phase-check MB | reconstruct MB | conservation MB | predicted solves |
| static:5:102325.0:false:true | 16 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 300 | 262 (2/2/0/0/248) | 0.1 | 13.6 / 14.6 | 0.3 | 0.2 | 11.1 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:102325.0:false:true | 17 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 302 | 264 (2/2/0/0/248) | 0.2 | 14.9 / 16.0 | 0.4 | 0.2 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:150000.0:false:true | 15 | 1 | 0 | 3 | 9.67 | 8 | 0 | 67 | 361 | 259 (3/2/0/0/248) | 0.2 | 12.0 / 13.9 | 0.5 | 0.2 | 10.9 | 0.5 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:4:150000.0:false:true | 14 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 297 | 260 (2/2/0/0/248) | 0.2 | 12.6 / 13.4 | 0.2 | 0.2 | 10.8 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:150000.0:false:true | 17 | 1 | 0 | 2 | 10.50 | 4 | 1 | 27 | 308 | 262 (2/2/0/0/248) | 0.1 | 14.9 / 15.7 | 0.2 | 0.1 | 11.1 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:150000.0:false:true | 16 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 301 | 264 (2/2/0/0/248) | 0.1 | 14.1 / 15.0 | 0.2 | 0.2 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:false | 12 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 296 | 258 (2/2/0/0/248) | 0.1 | 10.9 / 11.5 | 0.2 | 0.1 | 10.5 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:false | 13 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 298 | 260 (2/2/0/0/248) | 0.1 | 11.7 / 12.4 | 0.2 | 0.1 | 10.8 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:false | 15 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 300 | 262 (2/2/0/0/248) | 0.1 | 13.1 / 13.8 | 0.2 | 0.1 | 11.1 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:false | 16 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 302 | 264 (2/2/0/0/248) | 0.1 | 14.1 / 14.8 | 0.2 | 0.1 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:false | 12 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 295 | 258 (2/2/0/0/248) | 0.1 | 11.1 / 11.6 | 0.1 | 0.1 | 10.5 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:4:150000.0:true:false | 13 | 1 | 0 | 2 | 9.50 | 4 | 1 | 21 | 300 | 260 (2/2/0/0/248) | 0.1 | 11.9 / 12.5 | 0.2 | 0.1 | 10.8 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:false | 14 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 299 | 262 (2/2/0/0/248) | 0.1 | 12.9 / 13.4 | 0.1 | 0.1 | 11.1 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:false | 16 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 301 | 264 (2/2/0/0/248) | 0.1 | 14.2 / 14.9 | 0.1 | 0.1 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:true | 12 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 296 | 258 (2/2/0/0/248) | 0.1 | 11.0 / 11.5 | 0.1 | 0.1 | 10.5 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:true | 13 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 298 | 260 (2/2/0/0/248) | 0.1 | 11.5 / 12.0 | 0.1 | 0.1 | 10.8 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:true | 14 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 300 | 262 (2/2/0/0/248) | 0.1 | 12.6 / 13.2 | 0.1 | 0.1 | 11.1 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:true | 15 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 301 | 264 (2/2/0/0/248) | 0.1 | 13.7 / 14.3 | 0.2 | 0.1 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:true | 77 | 4 | 3 (newton 3) | 9 | 11.67 | 55 | 2 | 503 | 1990 | 1259 (5/4/4/0/1240) | 0.5 | 56.7 / 13.5 | 1.4 | 0.3 | 64.0 | 5.8 (0.7) | 0.6 | 0.1 | 0.0 | 3 |
| static:4:150000.0:true:true | 14 | 1 | 0 | 2 | 11.00 | 5 | 0 | 24 | 307 | 260 (2/2/0/0/248) | 0.2 | 13.0 / 13.7 | 0.1 | 0.1 | 12.3 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:true | 15 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 299 | 262 (2/2/0/0/248) | 0.1 | 13.4 / 13.9 | 0.1 | 0.1 | 12.6 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:true | 17 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 301 | 264 (2/2/0/0/248) | 0.1 | 15.1 / 15.7 | 0.1 | 0.1 | 12.9 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| 0.05:4:false | 69 | 24 | 5 (newton 2, be-state 3) | 30 | 9.17 | 67 | 21 | 381 | 2539 | 472 (82/82/6/45/248) | 9.2 | 13.8 / 15.1 | 6.6 | 3.1 | 34.0 | 8.8 (2.7) | 7.4 | 0.7 | 0.1 | 25 |
| 0.05:4:true | 37 | 22 | 3 (be-state 3) | 26 | 9.00 | 42 | 18 | 332 | 2079 | 431 (76/76/0/22/248) | 5.5 | 14.4 / 15.2 | 3.3 | 1.7 | 28.1 | 6.6 (1.5) | 6.6 | 0.6 | 0.1 | 21 |
| 0.05:5:false | 71 | 27 | 8 (newton 6, be-state 2) | 38 | 10.50 | 137 | 20 | 710 | 4411 | 519 (94/88/18/60/248) | 9.2 | 13.4 / 14.9 | 21.3 | 2.2 | 43.6 | 17.2 (5.4) | 8.7 | 0.8 | 0.1 | 31 |
| 0.05:5:true | 46 | 23 | 4 (newton 2, be-state 2) | 30 | 8.93 | 64 | 18 | 404 | 2577 | 449 (82/76/6/26/248) | 5.9 | 14.3 / 14.9 | 9.4 | 1.0 | 32.1 | 9.2 (2.7) | 7.1 | 0.7 | 0.1 | 23 |
| 0.05:6:false | 36 | 25 | 5 (newton 3, be-state 2) | 34 | 10.29 | 89 | 22 | 527 | 3259 | 489 (91/82/9/46/248) | 7.1 | 14.2 / 14.8 | 2.9 | 0.9 | 36.8 | 11.5 (3.1) | 7.9 | 0.8 | 0.1 | 26 |
| 0.05:6:true | 36 | 25 | 6 (newton 3, be-state 3) | 41 | 10.32 | 107 | 25 | 671 | 3961 | 495 (112/85/9/28/248) | 7.2 | 14.0 / 14.4 | 2.8 | 1.2 | 40.0 | 14.3 (3.8) | 9.0 | 0.8 | 0.1 | 27 |
| 0.02:4:false | 20 | 15 | 0 | 16 | 8.88 | 16 | 13 | 184 | 1176 | 379 (46/46/0/30/248) | 3.7 | 11.8 / 12.3 | 0.5 | 0.4 | 21.7 | 3.2 (0.6) | 4.0 | 0.4 | 0.1 | 14 |
| 0.02:4:true | 22 | 16 | 1 (newton 1) | 18 | 8.50 | 32 | 12 | 256 | 1625 | 376 (49/49/3/18/248) | 3.7 | 11.7 / 12.0 | 0.9 | 0.6 | 23.6 | 5.1 (1.1) | 4.4 | 0.4 | 0.1 | 16 |
| 0.02:5:false | 28 | 18 | 3 (newton 3) | 23 | 10.65 | 64 | 14 | 344 | 2281 | 423 (58/55/9/42/248) | 5.6 | 12.8 / 13.5 | 1.6 | 0.7 | 28.5 | 7.4 (2.1) | 5.3 | 0.5 | 0.1 | 20 |
| 0.02:5:true | 24 | 15 | 0 | 17 | 9.29 | 25 | 11 | 241 | 1487 | 370 (49/46/0/16/248) | 3.7 | 12.9 / 13.4 | 1.0 | 0.6 | 23.0 | 4.6 (0.9) | 4.1 | 0.4 | 0.1 | 14 |
| 0.02:6:false | 32 | 18 | 3 (newton 3) | 25 | 10.40 | 72 | 15 | 390 | 2540 | 431 (64/55/9/42/248) | 5.6 | 14.1 / 14.6 | 2.1 | 0.6 | 30.6 | 8.7 (2.4) | 5.6 | 0.5 | 0.1 | 20 |
| 0.02:6:true | 25 | 15 | 0 | 19 | 8.95 | 26 | 12 | 222 | 1447 | 378 (55/46/0/16/248) | 3.6 | 15.3 / 15.7 | 0.7 | 0.4 | 23.6 | 4.4 (1.0) | 4.4 | 0.4 | 0.1 | 14 |
| run92c transient (12) | 446 | 243 | 38 (newton 23, be-state 15) | 317 | 9.71 | 741 | 201 | 4662 | 29382 | 5212 (858/786/69/391/2976) | 70.0 | 162.8 / 170.7 | 53.1 | 13.4 | 365.6 | 101.1 (27.3) | 74.6 | 6.9 | 1.0 | 251 |
| run92c static (32) | 639 | 35 | 3 (newton 3) | 72 | 10.57 | 161 | 31 | 1271 | 11370 | 9354 (68/66/4/0/8928) | 5.1 | 487.7 / 500.9 | 17.5 | 6.5 | 416.3 | 12.9 (3.0) | 5.5 | 1.3 | 0.2 | 3 |
