| case | ms | accepted | rejected | rejected by | Newton solves | Newton/accepted | iter/Newton | backtracks | Jacobians | LU ms | companion solves/filters | rate builds | seed calls/flashes | flashes | alloc MB |
|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|
| 0.05:4:false | 104 | 160 | 0 | - | 192 | 1.20 | 2.61 | 36 | 66 | 1.1 | 0/0 | 0 | 1/248 | 792 | 42 |
| 0.05:4:true | 72 | 161 | 1 | newton 1 | 173 | 1.07 | 2.31 | 88 | 55 | 0.7 | 0/0 | 0 | 1/248 | 777 | 38 |
| 0.05:5:false | 74 | 164 | 4 | newton 4 | 200 | 1.22 | 3.08 | 153 | 133 | 1.5 | 0/0 | 0 | 1/248 | 824 | 49 |
| 0.05:5:true | 59 | 161 | 1 | newton 1 | 193 | 1.20 | 2.13 | 62 | 82 | 0.9 | 0/0 | 0 | 1/248 | 770 | 42 |
| 0.05:6:false | 78 | 163 | 3 | newton 3 | 263 | 1.61 | 6.57 | 274 | 150 | 1.6 | 0/0 | 0 | 1/248 | 807 | 71 |
| 0.05:6:true | 74 | 161 | 1 | newton 1 | 261 | 1.62 | 5.30 | 96 | 56 | 1.0 | 0/0 | 0 | 1/248 | 772 | 59 |
| 0.02:4:false | 86 | 168 | 10 | newton 10 | 185 | 1.10 | 5.40 | 700 | 93 | 1.2 | 0/0 | 0 | 1/248 | 1090 | 59 |
| 0.02:4:true | 63 | 165 | 6 | newton 6 | 172 | 1.04 | 4.92 | 68 | 44 | 0.7 | 0/0 | 0 | 1/248 | 941 | 44 |
| 0.02:5:false | 74 | 163 | 3 | newton 3 | 170 | 1.04 | 6.03 | 146 | 81 | 1.0 | 0/0 | 0 | 1/248 | 1029 | 52 |
| 0.02:5:true | 62 | 164 | 4 | newton 4 | 172 | 1.05 | 5.05 | 77 | 49 | 0.8 | 0/0 | 0 | 1/248 | 918 | 47 |
| 0.02:6:false | 84 | 175 | 17 | newton 17 | 208 | 1.19 | 5.49 | 1232 | 154 | 1.6 | 0/0 | 0 | 1/248 | 1102 | 77 |
| 0.02:6:true | 67 | 165 | 5 | newton 5 | 181 | 1.10 | 5.08 | 249 | 67 | 0.9 | 0/0 | 0 | 1/248 | 929 | 53 |
| transient total | 897 | 1970 | 55 | newton 55 | 2370 | 1.20 | 4.57 | 3181 | 1030 | 12.9 | 0/0 | 0 | 12/2976 | 10751 | 632 |
| static total (32 cases) | 581 | 33 | 1 | newton 1 | 68 | 2.06 | 10.32 | 387 | 141 | 11.6 | 0/0 | 0 | 34/8432 | 8786 | 133 |
| run / case | ms | accepted | rejected | Newton solves | iter/solve | Jacobians | solves opened preconditioned | residual evals | state calls | flashes (Newton-check/reconstructed-check/failed-pass/trace-seed/cold-seed) | flash ms (checks + trace seeds) | cold seed ms / cold rate-solve ms | Jacobian ms | reconstruct ms | alloc MB | Newton MB (Jacobian MB) | phase-check MB | reconstruct MB | conservation MB | predicted solves |
| static:5:102325.0:false:true | 14 | 1 | 0 | 2 | 10.00 | 3 | 1 | 30 | 305 | 260 (0/2/0/0/248) | 0.1 | 12.6 / 13.3 | 0.3 | 0.1 | 3.8 | 0.3 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:102325.0:false:true | 15 | 1 | 0 | 2 | 8.50 | 3 | 1 | 22 | 299 | 262 (0/2/0/0/248) | 0.1 | 13.7 / 14.5 | 0.2 | 0.2 | 4.0 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:150000.0:false:true | 13 | 1 | 0 | 3 | 9.00 | 8 | 0 | 65 | 356 | 256 (0/2/0/0/248) | 0.1 | 10.9 / 12.1 | 0.4 | 0.1 | 3.6 | 0.5 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:150000.0:false:true | 13 | 1 | 0 | 2 | 10.00 | 5 | 1 | 25 | 306 | 258 (0/2/0/0/248) | 0.1 | 11.5 / 12.1 | 0.2 | 0.1 | 3.6 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:150000.0:false:true | 15 | 1 | 0 | 2 | 14.50 | 6 | 1 | 68 | 355 | 260 (0/2/0/0/248) | 0.1 | 12.7 / 13.4 | 0.4 | 0.1 | 4.0 | 0.5 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:150000.0:false:true | 16 | 1 | 0 | 2 | 8.50 | 3 | 1 | 22 | 299 | 262 (0/2/0/0/248) | 0.1 | 13.9 / 14.7 | 0.3 | 0.2 | 4.0 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:false | 12 | 1 | 0 | 2 | 10.00 | 3 | 1 | 29 | 300 | 256 (0/2/0/0/248) | 0.1 | 10.6 / 11.2 | 0.2 | 0.1 | 3.3 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:false | 13 | 1 | 0 | 2 | 11.00 | 3 | 1 | 32 | 305 | 258 (0/2/0/0/248) | 0.1 | 11.7 / 12.3 | 0.2 | 0.1 | 3.6 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:false | 14 | 1 | 0 | 2 | 11.00 | 3 | 1 | 32 | 307 | 260 (0/2/0/0/248) | 0.1 | 12.8 / 13.5 | 0.2 | 0.1 | 3.8 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:false | 16 | 1 | 0 | 2 | 11.00 | 3 | 1 | 32 | 309 | 262 (0/2/0/0/248) | 0.1 | 14.0 / 14.8 | 0.2 | 0.1 | 4.0 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:false | 11 | 1 | 0 | 2 | 10.00 | 3 | 1 | 30 | 301 | 256 (0/2/0/0/248) | 0.1 | 10.5 / 10.9 | 0.1 | 0.1 | 3.3 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:150000.0:true:false | 13 | 1 | 0 | 2 | 11.00 | 4 | 1 | 32 | 309 | 258 (0/2/0/0/248) | 0.1 | 11.7 / 12.2 | 0.2 | 0.1 | 3.6 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:false | 14 | 1 | 0 | 2 | 11.00 | 3 | 1 | 32 | 307 | 260 (0/2/0/0/248) | 0.1 | 13.2 / 13.7 | 0.1 | 0.1 | 3.8 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:false | 16 | 1 | 0 | 2 | 11.00 | 3 | 1 | 32 | 309 | 262 (0/2/0/0/248) | 0.1 | 14.5 / 15.3 | 0.2 | 0.1 | 4.0 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:true | 11 | 1 | 0 | 2 | 9.50 | 3 | 1 | 29 | 300 | 256 (0/2/0/0/248) | 0.1 | 10.5 / 10.9 | 0.1 | 0.1 | 3.3 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:true | 16 | 1 | 0 | 2 | 10.50 | 3 | 1 | 31 | 304 | 258 (0/2/0/0/248) | 0.1 | 11.4 / 12.0 | 0.1 | 0.3 | 3.8 | 0.5 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:true | 14 | 1 | 0 | 2 | 10.50 | 3 | 1 | 31 | 306 | 260 (0/2/0/0/248) | 0.1 | 12.6 / 13.2 | 0.1 | 0.1 | 3.8 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:true | 15 | 1 | 0 | 2 | 10.50 | 3 | 1 | 31 | 308 | 262 (0/2/0/0/248) | 0.1 | 13.7 / 14.1 | 0.1 | 0.1 | 4.0 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:true | 44 | 2 | 1 (newton 1) | 5 | 14.40 | 30 | 0 | 231 | 1107 | 754 (0/2/2/0/744) | 0.2 | 32.7 / 12.9 | 0.9 | 0.1 | 12.8 | 2.5 (0.4) | 0.0 | 0.0 | 0.0 | 1 |
| static:4:150000.0:true:true | 12 | 1 | 0 | 2 | 11.00 | 5 | 0 | 24 | 305 | 258 (0/2/0/0/248) | 0.1 | 11.4 / 11.9 | 0.1 | 0.1 | 3.6 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:true | 14 | 1 | 0 | 2 | 10.00 | 4 | 1 | 23 | 302 | 260 (0/2/0/0/248) | 0.1 | 12.5 / 13.1 | 0.1 | 0.1 | 3.8 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:true | 15 | 1 | 0 | 2 | 10.00 | 4 | 1 | 23 | 304 | 262 (0/2/0/0/248) | 0.1 | 13.7 / 14.1 | 0.1 | 0.1 | 4.0 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| 0.05:4:false | 104 | 160 | 0 | 192 | 2.61 | 66 | 111 | 730 | 4691 | 792 (0/481/0/54/248) | 15.6 | 11.7 / 12.3 | 6.1 | 10.0 | 42.0 | 15.4 (3.1) | 3.5 | 4.0 | 0.6 | 159 |
| 0.05:4:true | 72 | 161 | 1 (newton 1) | 173 | 2.31 | 55 | 132 | 660 | 4375 | 777 (0/484/3/33/248) | 15.8 | 11.2 / 11.8 | 7.0 | 3.7 | 37.9 | 13.3 (2.3) | 3.5 | 4.0 | 0.6 | 161 |
| 0.05:5:false | 74 | 164 | 4 (newton 4) | 200 | 3.08 | 133 | 104 | 970 | 6260 | 824 (0/493/12/60/248) | 17.0 | 13.0 / 13.9 | 10.8 | 3.0 | 49.2 | 21.4 (5.2) | 3.7 | 4.2 | 0.6 | 167 |
| 0.05:5:true | 59 | 161 | 1 (newton 1) | 193 | 2.13 | 82 | 106 | 667 | 4714 | 770 (0/484/3/24/248) | 15.5 | 12.6 / 13.1 | 3.2 | 2.5 | 41.5 | 14.6 (3.3) | 3.5 | 4.1 | 0.6 | 161 |
| 0.05:6:false | 78 | 163 | 3 (newton 3) | 263 | 6.57 | 150 | 244 | 2265 | 10344 | 807 (0/490/9/47/248) | 16.5 | 14.0 / 14.5 | 4.7 | 2.8 | 71.0 | 40.4 (5.4) | 3.6 | 4.3 | 0.6 | 165 |
| 0.05:6:true | 74 | 161 | 1 (newton 1) | 261 | 5.30 | 56 | 244 | 1741 | 7627 | 772 (0/484/3/24/248) | 16.7 | 13.9 / 14.3 | 2.2 | 3.4 | 59.3 | 29.4 (2.1) | 3.5 | 4.3 | 0.6 | 161 |
| 0.02:4:false | 86 | 168 | 10 (newton 10) | 185 | 5.40 | 93 | 157 | 1884 | 8868 | 1090 (0/505/30/298/248) | 29.9 | 14.1 / 14.6 | 3.0 | 3.2 | 58.8 | 30.9 (3.1) | 3.9 | 4.1 | 0.6 | 177 |
| 0.02:4:true | 63 | 165 | 6 (newton 6) | 172 | 4.92 | 44 | 150 | 1087 | 5750 | 941 (0/511/3/170/248) | 22.0 | 13.5 / 13.9 | 1.8 | 2.7 | 44.0 | 18.2 (1.6) | 3.7 | 4.2 | 0.5 | 170 |
| 0.02:5:false | 74 | 163 | 3 (newton 3) | 170 | 6.03 | 81 | 152 | 1341 | 6959 | 1029 (0/490/9/271/248) | 25.4 | 13.1 / 13.7 | 3.1 | 3.3 | 52.0 | 23.7 (2.8) | 3.6 | 4.2 | 0.5 | 165 |
| 0.02:5:true | 62 | 164 | 4 (newton 4) | 172 | 5.05 | 49 | 159 | 1117 | 5868 | 918 (0/505/0/154/248) | 20.3 | 15.9 / 16.3 | 2.0 | 2.7 | 46.5 | 19.0 (1.9) | 3.6 | 4.3 | 0.5 | 167 |
| 0.02:6:false | 84 | 175 | 17 (newton 17) | 208 | 5.49 | 154 | 172 | 2582 | 11767 | 1102 (0/526/51/264/248) | 26.0 | 14.4 / 15.1 | 4.5 | 3.7 | 76.9 | 43.9 (5.3) | 4.3 | 4.7 | 0.6 | 191 |
| 0.02:6:true | 67 | 165 | 5 (newton 5) | 181 | 5.08 | 67 | 164 | 1349 | 6791 | 929 (0/499/12/157/248) | 19.8 | 15.0 / 15.4 | 2.8 | 2.5 | 53.1 | 23.3 (2.5) | 3.7 | 4.5 | 0.5 | 169 |
| run93i transient (12) | 897 | 1970 | 55 (newton 55) | 2370 | 4.57 | 1030 | 1895 | 16393 | 84014 | 10751 (0/5952/135/1556/2976) | 240.5 | 162.4 / 168.9 | 51.2 | 43.6 | 632.2 | 293.6 (38.5) | 44.2 | 50.8 | 6.9 | 2013 |
| run93i static (32) | 581 | 33 | 1 (newton 1) | 68 | 10.32 | 141 | 29 | 1157 | 10602 | 8786 (0/64/2/0/8432) | 2.4 | 443.8 / 473.3 | 16.2 | 6.0 | 133.4 | 10.9 (2.8) | 0.5 | 1.3 | 0.2 | 1 |
