| case | ms | accepted | rejected | rejected by | Newton solves | Newton/accepted | iter/Newton | backtracks | Jacobians | LU ms | companion solves/filters | rate builds | seed calls/flashes | flashes | alloc MB |
|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|
| 0.05:4:false | 47 | 24 | 5 | newton 2, be-state 3 | 30 | 1.25 | 6.87 | 114 | 38 | 0.6 | 0/0 | 0 | 1/248 | 398 | 15 |
| 0.05:4:true | 26 | 22 | 3 | be-state 3 | 26 | 1.18 | 7.35 | 51 | 27 | 0.3 | 0/0 | 0 | 1/248 | 362 | 12 |
| 0.05:5:false | 34 | 23 | 4 | newton 2, be-state 2 | 30 | 1.30 | 8.53 | 132 | 53 | 0.6 | 0/0 | 0 | 1/248 | 392 | 16 |
| 0.05:5:true | 34 | 22 | 3 | be-state 3 | 27 | 1.23 | 7.96 | 94 | 38 | 0.5 | 0/0 | 0 | 1/248 | 364 | 14 |
| 0.05:6:false | 41 | 23 | 4 | newton 2, be-state 2 | 31 | 1.35 | 8.26 | 114 | 48 | 0.6 | 0/0 | 0 | 1/248 | 387 | 16 |
| 0.05:6:true | 37 | 22 | 3 | newton 2, be-state 1 | 29 | 1.32 | 8.10 | 62 | 42 | 0.5 | 0/0 | 0 | 1/248 | 366 | 14 |
| 0.02:4:false | 18 | 15 | 0 | - | 16 | 1.07 | 8.25 | 10 | 14 | 0.2 | 0/0 | 0 | 1/248 | 333 | 8 |
| 0.02:4:true | 18 | 15 | 0 | - | 16 | 1.07 | 8.50 | 4 | 17 | 0.2 | 0/0 | 0 | 1/248 | 319 | 8 |
| 0.02:5:false | 23 | 17 | 1 | newton 1 | 20 | 1.18 | 9.45 | 83 | 35 | 0.4 | 0/0 | 0 | 1/248 | 350 | 12 |
| 0.02:5:true | 22 | 16 | 1 | newton 1 | 19 | 1.19 | 8.79 | 64 | 26 | 0.4 | 0/0 | 0 | 1/248 | 329 | 10 |
| 0.02:6:false | 23 | 16 | 0 | - | 20 | 1.25 | 8.75 | 77 | 26 | 0.3 | 0/0 | 0 | 1/248 | 342 | 11 |
| 0.02:6:true | 22 | 15 | 0 | - | 19 | 1.27 | 8.26 | 32 | 25 | 0.3 | 0/0 | 0 | 1/248 | 323 | 10 |
| transient total | 345 | 230 | 24 | newton 10, be-state 14 | 283 | 1.23 | 8.18 | 837 | 389 | 4.8 | 0/0 | 0 | 12/2976 | 4265 | 145 |
| static total (32 cases) | 582 | 33 | 1 | newton 1 | 68 | 2.06 | 10.18 | 358 | 139 | 15.1 | 0/0 | 0 | 34/8432 | 8786 | 133 |
| run / case | ms | accepted | rejected | Newton solves | iter/solve | Jacobians | solves opened preconditioned | residual evals | state calls | flashes (Newton-check/reconstructed-check/failed-pass/trace-seed/cold-seed) | flash ms (checks + trace seeds) | cold seed ms / cold rate-solve ms | Jacobian ms | reconstruct ms | alloc MB | Newton MB (Jacobian MB) | phase-check MB | reconstruct MB | conservation MB | predicted solves |
| static:5:102325.0:false:true | 14 | 1 | 0 | 2 | 10.00 | 3 | 1 | 30 | 305 | 260 (0/2/0/0/248) | 0.1 | 12.6 / 13.3 | 0.3 | 0.1 | 3.8 | 0.3 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:102325.0:false:true | 15 | 1 | 0 | 2 | 8.50 | 3 | 1 | 22 | 299 | 262 (0/2/0/0/248) | 0.1 | 13.7 / 14.4 | 0.2 | 0.2 | 4.0 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:150000.0:false:true | 12 | 1 | 0 | 3 | 9.00 | 8 | 0 | 65 | 356 | 256 (0/2/0/0/248) | 0.1 | 10.7 / 11.9 | 0.4 | 0.2 | 3.6 | 0.5 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:150000.0:false:true | 13 | 1 | 0 | 2 | 10.00 | 5 | 1 | 25 | 306 | 258 (0/2/0/0/248) | 0.1 | 11.4 / 12.1 | 0.3 | 0.1 | 3.6 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:150000.0:false:true | 15 | 1 | 0 | 2 | 14.50 | 6 | 1 | 68 | 355 | 260 (0/2/0/0/248) | 0.1 | 12.7 / 13.3 | 0.4 | 0.1 | 4.0 | 0.5 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:150000.0:false:true | 16 | 1 | 0 | 2 | 8.50 | 3 | 1 | 22 | 299 | 262 (0/2/0/0/248) | 0.1 | 14.0 / 14.9 | 0.3 | 0.2 | 4.0 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:false | 11 | 1 | 0 | 2 | 10.00 | 3 | 1 | 29 | 300 | 256 (0/2/0/0/248) | 0.1 | 10.5 / 11.1 | 0.2 | 0.1 | 3.3 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:false | 13 | 1 | 0 | 2 | 11.00 | 3 | 1 | 32 | 305 | 258 (0/2/0/0/248) | 0.1 | 11.9 / 12.6 | 0.2 | 0.1 | 3.6 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:false | 16 | 1 | 0 | 2 | 11.00 | 3 | 1 | 32 | 307 | 260 (0/2/0/0/248) | 0.1 | 14.1 / 14.7 | 0.2 | 0.1 | 3.8 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:false | 16 | 1 | 0 | 2 | 11.00 | 3 | 1 | 32 | 309 | 262 (0/2/0/0/248) | 0.1 | 13.9 / 14.7 | 0.2 | 0.2 | 4.0 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:false | 11 | 1 | 0 | 2 | 10.00 | 3 | 1 | 30 | 301 | 256 (0/2/0/0/248) | 0.1 | 10.6 / 11.0 | 0.1 | 0.1 | 3.3 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:150000.0:true:false | 13 | 1 | 0 | 2 | 11.00 | 4 | 1 | 32 | 309 | 258 (0/2/0/0/248) | 0.1 | 11.6 / 12.2 | 0.1 | 0.1 | 3.6 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:false | 14 | 1 | 0 | 2 | 11.00 | 3 | 1 | 32 | 307 | 260 (0/2/0/0/248) | 0.1 | 12.8 / 13.3 | 0.1 | 0.1 | 3.8 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:false | 17 | 1 | 0 | 2 | 11.00 | 3 | 1 | 32 | 309 | 262 (0/2/0/0/248) | 0.1 | 14.5 / 15.6 | 0.3 | 0.2 | 4.0 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:true | 11 | 1 | 0 | 2 | 9.50 | 3 | 1 | 29 | 300 | 256 (0/2/0/0/248) | 0.1 | 10.5 / 10.9 | 0.1 | 0.1 | 3.3 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:true | 16 | 1 | 0 | 2 | 10.50 | 3 | 1 | 31 | 304 | 258 (0/2/0/0/248) | 0.1 | 11.5 / 12.1 | 0.2 | 0.1 | 3.8 | 0.5 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:true | 14 | 1 | 0 | 2 | 10.50 | 3 | 1 | 31 | 306 | 260 (0/2/0/0/248) | 0.1 | 12.6 / 13.2 | 0.1 | 0.2 | 3.8 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:true | 15 | 1 | 0 | 2 | 10.50 | 3 | 1 | 31 | 308 | 262 (0/2/0/0/248) | 0.1 | 13.6 / 14.1 | 0.1 | 0.1 | 4.0 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:true | 44 | 2 | 1 (newton 1) | 5 | 12.40 | 28 | 0 | 192 | 1061 | 754 (0/2/2/0/744) | 0.1 | 32.5 / 13.2 | 0.8 | 0.1 | 12.6 | 2.3 (0.3) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:150000.0:true:true | 13 | 1 | 0 | 2 | 11.00 | 5 | 0 | 24 | 305 | 258 (0/2/0/0/248) | 0.1 | 11.3 / 11.9 | 0.1 | 0.1 | 3.6 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:true | 14 | 1 | 0 | 2 | 10.00 | 4 | 1 | 23 | 302 | 260 (0/2/0/0/248) | 0.1 | 12.5 / 13.0 | 0.1 | 0.1 | 3.8 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:true | 15 | 1 | 0 | 2 | 10.00 | 4 | 1 | 23 | 304 | 262 (0/2/0/0/248) | 0.1 | 13.6 / 14.2 | 0.1 | 0.2 | 4.0 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| 0.05:4:false | 47 | 24 | 5 (newton 2, be-state 3) | 30 | 6.87 | 38 | 19 | 350 | 2035 | 398 (0/82/6/53/248) | 4.5 | 11.6 / 12.2 | 4.7 | 1.8 | 15.3 | 7.0 (1.6) | 0.7 | 0.7 | 0.1 | 0 |
| 0.05:4:true | 26 | 22 | 3 (be-state 3) | 26 | 7.35 | 27 | 22 | 268 | 1638 | 362 (0/76/0/29/248) | 3.0 | 11.3 / 11.7 | 1.4 | 1.4 | 11.5 | 5.3 (1.1) | 0.5 | 0.6 | 0.1 | 0 |
| 0.05:5:false | 34 | 23 | 4 (newton 2, be-state 2) | 30 | 8.53 | 53 | 17 | 418 | 2379 | 392 (0/76/6/51/248) | 4.2 | 12.4 / 13.5 | 3.8 | 1.6 | 15.7 | 8.7 (2.2) | 0.6 | 0.7 | 0.1 | 0 |
| 0.05:5:true | 34 | 22 | 3 (be-state 3) | 27 | 7.96 | 38 | 21 | 336 | 1979 | 364 (0/76/0/29/248) | 3.2 | 12.4 / 12.8 | 6.1 | 0.8 | 13.6 | 7.0 (1.7) | 0.5 | 0.7 | 0.1 | 0 |
| 0.05:6:false | 41 | 23 | 4 (newton 2, be-state 2) | 31 | 8.26 | 48 | 19 | 401 | 2280 | 387 (0/76/6/44/248) | 3.8 | 13.5 / 14.3 | 9.3 | 0.8 | 15.9 | 8.5 (2.1) | 0.6 | 0.7 | 0.1 | 0 |
| 0.05:6:true | 37 | 22 | 3 (newton 2, be-state 1) | 29 | 8.10 | 42 | 19 | 326 | 1984 | 366 (0/70/6/29/248) | 3.2 | 13.4 / 13.7 | 7.3 | 0.8 | 14.1 | 7.1 (1.9) | 0.6 | 0.6 | 0.1 | 0 |
| 0.02:4:false | 18 | 15 | 0 | 16 | 8.25 | 14 | 13 | 158 | 1028 | 333 (0/46/0/30/248) | 2.2 | 11.2 / 11.7 | 0.5 | 0.4 | 8.0 | 2.8 (0.5) | 0.3 | 0.4 | 0.1 | 0 |
| 0.02:4:true | 18 | 15 | 0 | 16 | 8.50 | 17 | 11 | 156 | 1079 | 319 (0/46/0/16/248) | 1.8 | 11.3 / 11.6 | 0.5 | 0.6 | 8.0 | 3.0 (0.6) | 0.3 | 0.4 | 0.1 | 0 |
| 0.02:5:false | 23 | 17 | 1 (newton 1) | 20 | 9.45 | 35 | 14 | 292 | 1702 | 350 (0/52/3/36/248) | 2.7 | 12.4 / 13.0 | 1.2 | 0.6 | 11.5 | 5.6 (1.2) | 0.4 | 0.5 | 0.1 | 0 |
| 0.02:5:true | 22 | 16 | 1 (newton 1) | 19 | 8.79 | 26 | 12 | 250 | 1488 | 329 (0/49/3/18/248) | 2.3 | 12.5 / 12.9 | 1.0 | 0.7 | 10.4 | 4.8 (1.0) | 0.4 | 0.4 | 0.1 | 0 |
| 0.02:6:false | 23 | 16 | 0 | 20 | 8.75 | 26 | 14 | 272 | 1539 | 342 (0/49/0/32/248) | 2.4 | 14.0 / 14.4 | 0.9 | 0.4 | 11.2 | 5.1 (1.0) | 0.4 | 0.5 | 0.1 | 0 |
| 0.02:6:true | 22 | 15 | 0 | 19 | 8.26 | 25 | 12 | 208 | 1335 | 323 (0/46/0/16/248) | 1.8 | 13.7 / 14.2 | 0.9 | 0.5 | 10.0 | 4.2 (1.0) | 0.3 | 0.4 | 0.1 | 0 |
| run93e transient (12) | 345 | 230 | 24 (newton 10, be-state 14) | 283 | 8.18 | 389 | 193 | 3435 | 20466 | 4265 (0/744/30/383/2976) | 34.9 | 149.7 / 155.9 | 37.6 | 10.4 | 145.2 | 69.1 (15.8) | 5.7 | 6.6 | 1.0 | 0 |
| run93e static (32) | 582 | 33 | 1 (newton 1) | 68 | 10.18 | 139 | 29 | 1118 | 10556 | 8786 (0/64/2/0/8432) | 2.2 | 439.9 / 473.7 | 19.2 | 6.4 | 133.2 | 10.6 (2.7) | 0.5 | 1.3 | 0.2 | 0 |
