| case | ms | accepted | rejected | rejected by | Newton solves | Newton/accepted | iter/Newton | backtracks | Jacobians | LU ms | companion solves/filters | rate builds | seed calls/flashes | flashes | alloc MB |
|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|
| 0.05:4:false | 127 | 160 | 0 | - | 163 | 1.02 | 3.22 | 25 | 55 | 0.7 | 0/0 | 0 | 1/248 | 1298 | 90 |
| 0.05:4:true | 88 | 160 | 0 | - | 165 | 1.03 | 2.10 | 86 | 35 | 0.5 | 0/0 | 0 | 1/248 | 1278 | 85 |
| 0.05:5:false | 86 | 160 | 0 | - | 162 | 1.01 | 2.56 | 38 | 27 | 0.5 | 0/0 | 0 | 1/248 | 1337 | 89 |
| 0.05:5:true | 86 | 160 | 0 | - | 167 | 1.04 | 2.07 | 61 | 35 | 0.7 | 0/0 | 0 | 1/248 | 1290 | 87 |
| 0.05:6:false | 105 | 160 | 0 | - | 246 | 1.54 | 8.32 | 15 | 135 | 1.5 | 0/0 | 0 | 1/248 | 1520 | 130 |
| 0.05:6:true | 102 | 161 | 1 | newton 1 | 273 | 1.70 | 5.59 | 175 | 63 | 1.2 | 0/0 | 0 | 1/248 | 1584 | 126 |
| 0.02:4:false | 92 | 160 | 0 | - | 163 | 1.02 | 6.02 | 12 | 30 | 0.6 | 0/0 | 0 | 1/248 | 1545 | 103 |
| 0.02:4:true | 74 | 160 | 0 | - | 163 | 1.02 | 5.42 | 2 | 35 | 0.6 | 0/0 | 0 | 1/248 | 1386 | 95 |
| 0.02:5:false | 86 | 160 | 0 | - | 162 | 1.01 | 5.89 | 33 | 37 | 0.5 | 0/0 | 0 | 1/248 | 1491 | 103 |
| 0.02:5:true | 79 | 160 | 0 | - | 164 | 1.02 | 5.74 | 31 | 29 | 0.5 | 0/0 | 0 | 1/248 | 1391 | 98 |
| 0.02:6:false | 83 | 161 | 1 | newton 1 | 166 | 1.03 | 6.27 | 30 | 43 | 0.6 | 0/0 | 0 | 1/248 | 1508 | 107 |
| 0.02:6:true | 74 | 160 | 0 | - | 164 | 1.02 | 6.28 | 10 | 36 | 0.5 | 0/0 | 0 | 1/248 | 1384 | 101 |
| transient total | 1082 | 1922 | 2 | newton 2 | 2158 | 1.12 | 5.11 | 518 | 560 | 8.4 | 0/0 | 0 | 12/2976 | 17012 | 1213 |
| static total (32 cases) | 672 | 35 | 3 | newton 3 | 72 | 2.06 | 10.47 | 432 | 159 | 12.3 | 0/0 | 0 | 36/8928 | 9354 | 416 |
| run / case | ms | accepted | rejected | Newton solves | iter/solve | Jacobians | solves opened preconditioned | residual evals | state calls | flashes (Newton-check/reconstructed-check/failed-pass/trace-seed/cold-seed) | flash ms (checks + trace seeds) | cold seed ms / cold rate-solve ms | Jacobian ms | reconstruct ms | alloc MB | Newton MB (Jacobian MB) | phase-check MB | reconstruct MB | conservation MB | predicted solves |
| static:4:150000.0:false:true | 14 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 297 | 260 (2/2/0/0/248) | 0.1 | 0.0 / 0.0 | 0.2 | 0.1 | 10.8 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:150000.0:false:true | 17 | 1 | 0 | 2 | 10.50 | 4 | 1 | 27 | 308 | 262 (2/2/0/0/248) | 0.1 | 0.0 / 0.0 | 0.2 | 0.1 | 11.1 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:150000.0:false:true | 16 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 301 | 264 (2/2/0/0/248) | 0.1 | 0.0 / 0.0 | 0.2 | 0.1 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:false | 12 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 296 | 258 (2/2/0/0/248) | 0.1 | 0.0 / 0.0 | 0.2 | 0.1 | 10.5 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:false | 13 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 298 | 260 (2/2/0/0/248) | 0.1 | 0.0 / 0.0 | 0.2 | 0.1 | 10.8 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:false | 15 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 300 | 262 (2/2/0/0/248) | 0.1 | 0.0 / 0.0 | 0.2 | 0.1 | 11.1 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:false | 16 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 302 | 264 (2/2/0/0/248) | 0.1 | 0.0 / 0.0 | 0.2 | 0.1 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:false | 12 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 295 | 258 (2/2/0/0/248) | 0.1 | 0.0 / 0.0 | 0.1 | 0.1 | 10.5 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:4:150000.0:true:false | 13 | 1 | 0 | 2 | 9.50 | 4 | 1 | 21 | 300 | 260 (2/2/0/0/248) | 0.1 | 0.0 / 0.0 | 0.2 | 0.2 | 10.8 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:false | 14 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 299 | 262 (2/2/0/0/248) | 0.1 | 0.0 / 0.0 | 0.1 | 0.1 | 11.1 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:false | 16 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 301 | 264 (2/2/0/0/248) | 0.2 | 0.0 / 0.0 | 0.1 | 0.2 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:true | 12 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 296 | 258 (2/2/0/0/248) | 0.1 | 0.0 / 0.0 | 0.1 | 0.1 | 10.5 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:true | 13 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 298 | 260 (2/2/0/0/248) | 0.1 | 0.0 / 0.0 | 0.1 | 0.1 | 10.8 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:true | 15 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 300 | 262 (2/2/0/0/248) | 0.1 | 0.0 / 0.0 | 0.2 | 0.2 | 11.1 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:true | 15 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 301 | 264 (2/2/0/0/248) | 0.1 | 0.0 / 0.0 | 0.1 | 0.1 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:true | 82 | 4 | 3 (newton 3) | 9 | 10.89 | 53 | 0 | 490 | 1970 | 1259 (5/4/4/0/1240) | 0.5 | 0.0 / 0.0 | 1.5 | 0.2 | 63.8 | 5.7 (0.6) | 0.6 | 0.1 | 0.0 | 0 |
| static:4:150000.0:true:true | 15 | 1 | 0 | 2 | 11.00 | 5 | 0 | 24 | 307 | 260 (2/2/0/0/248) | 0.1 | 0.0 / 0.0 | 0.1 | 0.1 | 12.3 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:true | 15 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 299 | 262 (2/2/0/0/248) | 0.1 | 0.0 / 0.0 | 0.1 | 0.1 | 12.6 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:true | 17 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 301 | 264 (2/2/0/0/248) | 0.2 | 0.0 / 0.0 | 0.1 | 0.1 | 12.9 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| 0.05:4:false | 127 | 160 | 0 | 163 | 3.22 | 55 | 91 | 713 | 5018 | 1298 (487/481/0/73/248) | 36.6 | 0.0 / 0.0 | 6.8 | 7.2 | 89.9 | 13.8 (2.3) | 42.2 | 4.0 | 0.6 | 0 |
| 0.05:4:true | 88 | 160 | 0 | 165 | 2.10 | 35 | 125 | 597 | 4453 | 1278 (493/481/0/47/248) | 33.0 | 0.0 / 0.0 | 4.8 | 3.9 | 85.0 | 11.3 (1.6) | 42.4 | 4.0 | 0.6 | 0 |
| 0.05:5:false | 86 | 160 | 0 | 162 | 2.56 | 27 | 79 | 615 | 4416 | 1337 (484/481/0/113/248) | 34.7 | 0.0 / 0.0 | 3.7 | 3.5 | 89.4 | 11.1 (1.1) | 42.0 | 4.1 | 0.6 | 0 |
| 0.05:5:true | 86 | 160 | 0 | 167 | 2.07 | 35 | 132 | 573 | 4393 | 1290 (499/481/0/51/248) | 35.5 | 0.0 / 0.0 | 3.9 | 3.0 | 86.9 | 10.8 (1.5) | 42.7 | 4.1 | 0.6 | 0 |
| 0.05:6:false | 105 | 160 | 0 | 246 | 8.32 | 135 | 236 | 2308 | 10987 | 1520 (736/481/0/42/248) | 42.2 | 0.0 / 0.0 | 4.9 | 3.0 | 129.7 | 40.4 (4.9) | 53.0 | 4.2 | 0.6 | 0 |
| 0.05:6:true | 102 | 161 | 1 (newton 1) | 273 | 5.59 | 63 | 257 | 1975 | 9238 | 1584 (814/484/3/22/248) | 43.6 | 0.0 / 0.0 | 2.5 | 2.9 | 125.6 | 33.0 (2.4) | 56.6 | 4.3 | 0.6 | 0 |
| 0.02:4:false | 92 | 160 | 0 | 163 | 6.02 | 30 | 159 | 1157 | 6299 | 1545 (487/481/0/320/248) | 48.0 | 0.0 / 0.0 | 1.4 | 3.1 | 102.8 | 18.6 (1.1) | 42.1 | 3.9 | 0.5 | 0 |
| 0.02:4:true | 74 | 160 | 0 | 163 | 5.42 | 35 | 150 | 1048 | 5908 | 1386 (487/481/0/161/248) | 36.8 | 0.0 / 0.0 | 1.6 | 2.5 | 94.6 | 17.3 (1.3) | 42.1 | 3.9 | 0.5 | 0 |
| 0.02:5:false | 86 | 160 | 0 | 162 | 5.89 | 37 | 158 | 1149 | 6294 | 1491 (484/481/0/267/248) | 43.4 | 0.0 / 0.0 | 1.4 | 2.7 | 102.7 | 18.8 (1.4) | 42.0 | 4.1 | 0.5 | 0 |
| 0.02:5:true | 79 | 160 | 0 | 164 | 5.74 | 29 | 148 | 1137 | 6091 | 1391 (490/481/0/161/248) | 37.3 | 0.0 / 0.0 | 1.1 | 2.6 | 98.1 | 18.5 (1.1) | 42.3 | 4.1 | 0.5 | 0 |
| 0.02:6:false | 83 | 161 | 1 (newton 1) | 166 | 6.27 | 43 | 158 | 1236 | 6668 | 1508 (493/484/3/267/248) | 40.2 | 0.0 / 0.0 | 1.4 | 2.7 | 107.4 | 20.7 (1.6) | 42.6 | 4.3 | 0.5 | 0 |
| 0.02:6:true | 74 | 160 | 0 | 164 | 6.28 | 36 | 149 | 1204 | 6386 | 1384 (490/481/0/152/248) | 35.1 | 0.0 / 0.0 | 1.2 | 2.1 | 101.3 | 20.1 (1.4) | 42.2 | 4.3 | 0.5 | 0 |
| run91a transient (12) | 1082 | 1922 | 2 (newton 2) | 2158 | 5.11 | 560 | 1842 | 13712 | 76151 | 17012 (6444/5778/6/1676/2976) | 466.4 | 0.0 / 0.0 | 34.8 | 39.2 | 1213.4 | 234.4 (21.8) | 532.2 | 49.3 | 6.5 | 0 |
| run91a static (32) | 672 | 35 | 3 (newton 3) | 72 | 10.47 | 159 | 29 | 1258 | 11350 | 9354 (68/66/4/0/8928) | 5.5 | 0.0 / 0.0 | 17.2 | 6.2 | 415.9 | 12.8 (2.9) | 5.5 | 1.3 | 0.2 | 0 |
