| case | ms | accepted | rejected | rejected by | Newton solves | Newton/accepted | iter/Newton | backtracks | Jacobians | LU ms | companion solves/filters | rate builds | seed calls/flashes | flashes | alloc MB |
|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|
| 0.05:4:false | 57 | 25 | 6 | newton 3, be-state 3 | 32 | 1.28 | 9.06 | 118 | 70 | 1.1 | 0/0 | 0 | 1/248 | 484 | 36 |
| 0.05:4:true | 37 | 23 | 4 | newton 1, be-state 3 | 28 | 1.22 | 8.54 | 114 | 59 | 0.6 | 0/0 | 0 | 1/248 | 444 | 30 |
| 0.05:5:false | 67 | 30 | 11 | newton 9, be-state 2 | 43 | 1.43 | 10.60 | 283 | 149 | 1.5 | 0/0 | 0 | 1/248 | 546 | 46 |
| 0.05:5:true | 45 | 23 | 4 | newton 1, be-state 3 | 30 | 1.30 | 8.60 | 136 | 66 | 0.7 | 0/0 | 0 | 1/248 | 453 | 33 |
| 0.05:6:false | 40 | 25 | 5 | newton 3, be-state 2 | 40 | 1.60 | 10.35 | 150 | 81 | 0.9 | 0/0 | 0 | 1/248 | 507 | 39 |
| 0.05:6:true | 38 | 25 | 6 | newton 5, be-state 1 | 41 | 1.64 | 10.29 | 221 | 114 | 1.1 | 0/0 | 0 | 1/248 | 489 | 40 |
| 0.02:4:false | 21 | 15 | 0 | - | 16 | 1.07 | 8.44 | 24 | 17 | 0.2 | 0/0 | 0 | 1/248 | 379 | 22 |
| 0.02:4:true | 30 | 18 | 4 | newton 4 | 23 | 1.28 | 10.48 | 187 | 69 | 0.7 | 0/0 | 0 | 1/248 | 402 | 29 |
| 0.02:5:false | 27 | 17 | 1 | newton 1 | 20 | 1.18 | 10.15 | 101 | 38 | 0.4 | 0/0 | 0 | 1/248 | 405 | 26 |
| 0.02:5:true | 27 | 15 | 0 | - | 17 | 1.13 | 8.71 | 66 | 24 | 0.3 | 0/0 | 0 | 1/248 | 370 | 23 |
| 0.02:6:false | 25 | 16 | 0 | - | 20 | 1.25 | 8.80 | 57 | 27 | 0.3 | 0/0 | 0 | 1/248 | 400 | 25 |
| 0.02:6:true | 26 | 15 | 0 | - | 19 | 1.27 | 8.74 | 41 | 29 | 0.3 | 0/0 | 0 | 1/248 | 378 | 24 |
| transient total | 440 | 247 | 41 | newton 27, be-state 14 | 329 | 1.33 | 9.57 | 1498 | 743 | 8.1 | 0/0 | 0 | 12/2976 | 5257 | 373 |
| static total (32 cases) | 627 | 33 | 1 | newton 1 | 68 | 2.06 | 10.32 | 387 | 141 | 12.1 | 0/0 | 0 | 34/8432 | 8852 | 391 |
| run / case | ms | accepted | rejected | Newton solves | iter/solve | Jacobians | solves opened preconditioned | residual evals | state calls | flashes (Newton-check/reconstructed-check/failed-pass/trace-seed/cold-seed) | flash ms (checks + trace seeds) | cold seed ms / cold rate-solve ms | Jacobian ms | reconstruct ms | alloc MB | Newton MB (Jacobian MB) | phase-check MB | reconstruct MB | conservation MB | predicted solves |
| static:5:102325.0:false:true | 16 | 1 | 0 | 2 | 10.00 | 3 | 1 | 30 | 307 | 262 (2/2/0/0/248) | 0.1 | 13.8 / 14.6 | 0.3 | 0.2 | 11.2 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:102325.0:false:true | 17 | 1 | 0 | 2 | 8.50 | 3 | 1 | 22 | 301 | 264 (2/2/0/0/248) | 0.2 | 15.0 / 16.0 | 0.3 | 0.3 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:150000.0:false:true | 15 | 1 | 0 | 3 | 9.00 | 8 | 0 | 65 | 359 | 259 (3/2/0/0/248) | 0.2 | 12.6 / 14.4 | 0.6 | 0.2 | 10.9 | 0.5 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:4:150000.0:false:true | 15 | 1 | 0 | 2 | 10.00 | 5 | 1 | 25 | 308 | 260 (2/2/0/0/248) | 0.1 | 12.8 / 13.7 | 0.3 | 0.2 | 10.9 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:150000.0:false:true | 18 | 1 | 0 | 2 | 14.50 | 6 | 1 | 68 | 357 | 262 (2/2/0/0/248) | 0.1 | 15.4 / 16.3 | 0.4 | 0.2 | 11.4 | 0.5 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:150000.0:false:true | 17 | 1 | 0 | 2 | 8.50 | 3 | 1 | 22 | 301 | 264 (2/2/0/0/248) | 0.1 | 15.0 / 16.0 | 0.4 | 0.2 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:false | 12 | 1 | 0 | 2 | 10.00 | 3 | 1 | 29 | 302 | 258 (2/2/0/0/248) | 0.1 | 10.9 / 11.5 | 0.2 | 0.1 | 10.6 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:false | 14 | 1 | 0 | 2 | 11.00 | 3 | 1 | 32 | 307 | 260 (2/2/0/0/248) | 0.1 | 12.0 / 12.6 | 0.2 | 0.1 | 10.9 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:false | 15 | 1 | 0 | 2 | 11.00 | 3 | 1 | 32 | 309 | 262 (2/2/0/0/248) | 0.1 | 13.5 / 14.3 | 0.2 | 0.2 | 11.1 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:false | 16 | 1 | 0 | 2 | 11.00 | 3 | 1 | 32 | 311 | 264 (2/2/0/0/248) | 0.1 | 14.1 / 14.8 | 0.2 | 0.1 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:false | 12 | 1 | 0 | 2 | 10.00 | 3 | 1 | 30 | 303 | 258 (2/2/0/0/248) | 0.1 | 10.8 / 11.2 | 0.1 | 0.1 | 10.6 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:4:150000.0:true:false | 13 | 1 | 0 | 2 | 11.00 | 4 | 1 | 32 | 311 | 260 (2/2/0/0/248) | 0.1 | 11.8 / 12.4 | 0.1 | 0.1 | 10.9 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:false | 14 | 1 | 0 | 2 | 11.00 | 3 | 1 | 32 | 309 | 262 (2/2/0/0/248) | 0.1 | 12.9 / 13.4 | 0.1 | 0.1 | 11.1 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:false | 16 | 1 | 0 | 2 | 11.00 | 3 | 1 | 32 | 311 | 264 (2/2/0/0/248) | 0.1 | 14.2 / 14.9 | 0.2 | 0.2 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:true | 11 | 1 | 0 | 2 | 9.50 | 3 | 1 | 29 | 302 | 258 (2/2/0/0/248) | 0.1 | 10.6 / 11.0 | 0.1 | 0.1 | 10.6 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:true | 16 | 1 | 0 | 2 | 10.50 | 3 | 1 | 31 | 306 | 260 (2/2/0/0/248) | 0.2 | 11.5 / 11.9 | 0.1 | 0.1 | 11.1 | 0.5 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:true | 14 | 1 | 0 | 2 | 10.50 | 3 | 1 | 31 | 308 | 262 (2/2/0/0/248) | 0.1 | 12.6 / 13.1 | 0.1 | 0.1 | 11.1 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:true | 15 | 1 | 0 | 2 | 10.50 | 3 | 1 | 31 | 310 | 264 (2/2/0/0/248) | 0.1 | 13.7 / 14.3 | 0.1 | 0.1 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:true | 45 | 2 | 1 (newton 1) | 5 | 14.40 | 30 | 0 | 231 | 1110 | 757 (3/2/2/0/744) | 0.3 | 33.7 / 13.0 | 0.9 | 0.1 | 37.9 | 2.5 (0.4) | 0.3 | 0.0 | 0.0 | 1 |
| static:4:150000.0:true:true | 14 | 1 | 0 | 2 | 11.00 | 5 | 0 | 24 | 307 | 260 (2/2/0/0/248) | 0.1 | 12.6 / 13.2 | 0.1 | 0.1 | 12.3 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:true | 15 | 1 | 0 | 2 | 10.00 | 4 | 1 | 23 | 304 | 262 (2/2/0/0/248) | 0.2 | 13.5 / 14.4 | 0.2 | 0.2 | 12.6 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:true | 16 | 1 | 0 | 2 | 10.00 | 4 | 1 | 23 | 306 | 264 (2/2/0/0/248) | 0.1 | 14.6 / 15.1 | 0.1 | 0.1 | 12.9 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| 0.05:4:false | 57 | 25 | 6 (newton 3, be-state 3) | 32 | 9.06 | 70 | 22 | 440 | 2774 | 484 (85/85/9/48/248) | 7.8 | 12.6 / 13.3 | 5.3 | 2.0 | 35.7 | 9.9 (2.8) | 7.8 | 0.7 | 0.1 | 27 |
| 0.05:4:true | 37 | 23 | 4 (newton 1, be-state 3) | 28 | 8.54 | 59 | 19 | 381 | 2449 | 444 (79/79/3/26/248) | 7.8 | 12.4 / 12.9 | 3.6 | 1.6 | 30.1 | 7.9 (2.1) | 7.0 | 0.7 | 0.1 | 23 |
| 0.05:5:false | 67 | 30 | 11 (newton 9, be-state 2) | 43 | 10.60 | 149 | 24 | 782 | 4822 | 546 (100/97/27/63/248) | 8.9 | 13.5 / 15.2 | 19.4 | 2.3 | 46.4 | 18.5 (5.7) | 9.8 | 0.8 | 0.1 | 37 |
| 0.05:5:true | 45 | 23 | 4 (newton 1, be-state 3) | 30 | 8.60 | 66 | 20 | 424 | 2674 | 453 (85/79/3/27/248) | 6.2 | 13.0 / 13.5 | 10.0 | 1.0 | 32.8 | 9.7 (2.8) | 7.3 | 0.7 | 0.1 | 23 |
| 0.05:6:false | 40 | 25 | 5 (newton 3, be-state 2) | 40 | 10.35 | 81 | 28 | 604 | 3420 | 507 (112/85/6/43/248) | 8.1 | 14.3 / 15.1 | 3.9 | 1.2 | 38.5 | 12.4 (3.0) | 8.8 | 0.8 | 0.1 | 26 |
| 0.05:6:true | 38 | 25 | 6 (newton 5, be-state 1) | 41 | 10.29 | 114 | 25 | 684 | 4067 | 489 (106/79/15/28/248) | 7.2 | 14.2 / 14.7 | 3.4 | 1.0 | 40.2 | 14.9 (4.0) | 8.7 | 0.7 | 0.1 | 27 |
| 0.02:4:false | 21 | 15 | 0 | 16 | 8.44 | 17 | 14 | 175 | 1161 | 379 (46/46/0/30/248) | 3.7 | 12.3 / 12.8 | 0.6 | 0.5 | 21.6 | 3.1 (0.6) | 4.0 | 0.4 | 0.1 | 14 |
| 0.02:4:true | 30 | 18 | 4 (newton 4) | 23 | 10.48 | 69 | 16 | 451 | 2690 | 402 (55/55/12/23/248) | 4.9 | 12.6 / 13.0 | 2.4 | 0.8 | 29.4 | 9.5 (2.3) | 5.3 | 0.5 | 0.1 | 21 |
| 0.02:5:false | 27 | 17 | 1 (newton 1) | 20 | 10.15 | 38 | 16 | 324 | 1889 | 405 (55/52/3/36/248) | 4.9 | 13.4 / 14.0 | 1.3 | 0.8 | 26.3 | 6.2 (1.3) | 4.8 | 0.5 | 0.1 | 16 |
| 0.02:5:true | 27 | 15 | 0 | 17 | 8.71 | 24 | 13 | 231 | 1445 | 370 (49/46/0/16/248) | 3.8 | 15.6 / 16.1 | 1.0 | 0.6 | 22.9 | 4.5 (0.9) | 4.1 | 0.4 | 0.1 | 14 |
| 0.02:6:false | 25 | 16 | 0 | 20 | 8.80 | 27 | 15 | 253 | 1546 | 400 (58/49/0/32/248) | 4.1 | 14.3 / 15.1 | 0.9 | 0.6 | 25.0 | 4.8 (1.0) | 4.7 | 0.5 | 0.1 | 15 |
| 0.02:6:true | 26 | 15 | 0 | 19 | 8.74 | 29 | 13 | 226 | 1495 | 378 (55/46/0/16/248) | 3.5 | 15.8 / 16.2 | 1.0 | 0.5 | 23.7 | 4.6 (1.1) | 4.4 | 0.4 | 0.1 | 14 |
| run93a transient (12) | 440 | 247 | 41 (newton 27, be-state 14) | 329 | 9.57 | 743 | 225 | 4975 | 30432 | 5257 (885/798/78/388/2976) | 71.1 | 163.8 / 171.7 | 52.8 | 12.9 | 372.6 | 105.9 (27.5) | 76.7 | 7.0 | 1.0 | 257 |
| run93a static (32) | 627 | 33 | 1 (newton 1) | 68 | 10.32 | 141 | 29 | 1157 | 10668 | 8852 (66/64/2/0/8432) | 4.9 | 474.5 / 510.4 | 16.4 | 6.4 | 391.4 | 10.8 (2.8) | 5.2 | 1.3 | 0.2 | 1 |
