| case | ms | accepted | rejected | rejected by | Newton solves | Newton/accepted | iter/Newton | backtracks | Jacobians | LU ms | companion solves/filters | rate builds | seed calls/flashes | flashes | alloc MB |
|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|
| 0.05:4:false | 45 | 22 | 3 | be-state 3 | 28 | 1.27 | 6.86 | 34 | 29 | 0.6 | 0/0 | 0 | 1/248 | 462 | 30 |
| 0.05:4:true | 35 | 22 | 3 | be-state 3 | 28 | 1.27 | 6.96 | 70 | 34 | 0.5 | 0/0 | 0 | 1/248 | 439 | 28 |
| 0.05:5:false | 38 | 23 | 3 | newton 1, be-state 2 | 31 | 1.35 | 7.87 | 77 | 50 | 0.6 | 0/0 | 0 | 1/248 | 467 | 31 |
| 0.05:5:true | 185 | 219 | 201 | newton 198, be-state 3 | 425 | 1.94 | 4.14 | 224 | 47 | 1.2 | 0/0 | 0 | 1/248 | 3206 | 210 |
| 0.05:6:false | 50 | 23 | 3 | newton 1, be-state 2 | 30 | 1.30 | 7.47 | 47 | 43 | 0.7 | 0/0 | 0 | 1/248 | 466 | 31 |
| 0.05:6:true | 31 | 23 | 4 | newton 1, be-state 3 | 32 | 1.39 | 7.25 | 55 | 40 | 0.5 | 0/0 | 0 | 1/248 | 468 | 31 |
| 0.02:4:false | 22 | 15 | 0 | - | 16 | 1.07 | 8.19 | 19 | 15 | 0.1 | 0/0 | 0 | 1/248 | 379 | 21 |
| 0.02:4:true | 22 | 15 | 0 | - | 16 | 1.07 | 8.00 | 1 | 17 | 0.2 | 0/0 | 0 | 1/248 | 365 | 21 |
| 0.02:5:false | 25 | 16 | 0 | - | 18 | 1.13 | 8.78 | 34 | 20 | 0.3 | 0/0 | 0 | 1/248 | 392 | 23 |
| 0.02:5:true | 26 | 15 | 0 | - | 17 | 1.13 | 8.29 | 57 | 18 | 0.3 | 0/0 | 0 | 1/248 | 370 | 22 |
| 0.02:6:false | 27 | 16 | 0 | - | 20 | 1.25 | 8.20 | 7 | 24 | 0.3 | 0/0 | 0 | 1/248 | 400 | 24 |
| 0.02:6:true | 29 | 15 | 0 | - | 19 | 1.27 | 7.58 | 5 | 19 | 0.3 | 0/0 | 0 | 1/248 | 378 | 23 |
| transient total | 535 | 424 | 217 | newton 201, be-state 16 | 680 | 1.60 | 5.46 | 630 | 356 | 5.5 | 0/0 | 0 | 12/2976 | 7792 | 494 |
| static total (32 cases) | 702 | 35 | 3 | newton 3 | 72 | 2.06 | 10.14 | 432 | 158 | 15.4 | 0/0 | 0 | 36/8928 | 9354 | 416 |
| run / case | ms | accepted | rejected | Newton solves | iter/solve | Jacobians | solves opened preconditioned | residual evals | state calls | flashes (Newton-check/reconstructed-check/failed-pass/trace-seed/cold-seed) | flash ms (checks + trace seeds) | cold seed ms / cold rate-solve ms | Jacobian ms | reconstruct ms | alloc MB | Newton MB (Jacobian MB) | phase-check MB | reconstruct MB | conservation MB | predicted solves |
| static:6:150000.0:true:false | 16 | 1 | 0 | 2 | 9.50 | 3 | 1 | 21 | 300 | 264 (2/2/0/0/248) | 0.2 | 14.2 / 15.0 | 0.2 | 0.2 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:true | 12 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 295 | 258 (2/2/0/0/248) | 0.1 | 10.9 / 11.4 | 0.1 | 0.1 | 10.5 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:true | 13 | 1 | 0 | 2 | 9.50 | 3 | 1 | 21 | 296 | 260 (2/2/0/0/248) | 0.1 | 11.8 / 12.3 | 0.1 | 0.1 | 10.8 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:true | 14 | 1 | 0 | 2 | 9.50 | 3 | 1 | 21 | 298 | 262 (2/2/0/0/248) | 0.1 | 12.7 / 13.3 | 0.1 | 0.1 | 11.1 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:true | 15 | 1 | 0 | 2 | 9.50 | 3 | 1 | 21 | 300 | 264 (2/2/0/0/248) | 0.1 | 13.8 / 14.4 | 0.1 | 0.1 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:true | 76 | 4 | 3 (newton 3) | 9 | 10.78 | 53 | 0 | 489 | 1967 | 1259 (5/4/4/0/1240) | 0.4 | 54.7 / 14.1 | 1.4 | 0.3 | 63.9 | 5.7 (0.6) | 0.6 | 0.1 | 0.0 | 0 |
| static:4:150000.0:true:true | 13 | 1 | 0 | 2 | 11.00 | 5 | 0 | 24 | 307 | 260 (2/2/0/0/248) | 0.1 | 11.7 / 12.3 | 0.1 | 0.1 | 12.3 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:true | 15 | 1 | 0 | 2 | 9.50 | 3 | 1 | 21 | 298 | 262 (2/2/0/0/248) | 0.1 | 13.4 / 13.8 | 0.1 | 0.1 | 12.6 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:true | 16 | 1 | 0 | 2 | 9.50 | 3 | 1 | 21 | 300 | 264 (2/2/0/0/248) | 0.2 | 14.6 / 15.3 | 0.1 | 0.2 | 12.8 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| 0.05:4:false | 45 | 22 | 3 (be-state 3) | 28 | 6.86 | 29 | 19 | 254 | 1682 | 462 (82/76/0/47/248) | 6.9 | 12.6 / 13.2 | 2.3 | 1.7 | 29.7 | 5.2 (1.2) | 6.9 | 0.6 | 0.1 | 0 |
| 0.05:4:true | 35 | 22 | 3 (be-state 3) | 28 | 6.96 | 34 | 20 | 293 | 1869 | 439 (82/76/0/24/248) | 6.6 | 12.3 / 12.8 | 2.3 | 1.9 | 28.0 | 6.1 (1.4) | 6.9 | 0.6 | 0.1 | 0 |
| 0.05:5:false | 38 | 23 | 3 (newton 1, be-state 2) | 31 | 7.87 | 50 | 18 | 352 | 2216 | 467 (88/76/3/41/248) | 8.4 | 13.6 / 14.6 | 3.1 | 1.6 | 31.3 | 7.7 (2.1) | 7.3 | 0.7 | 0.1 | 0 |
| 0.05:5:true | 185 | 219 | 201 (newton 198, be-state 3) | 425 | 4.14 | 47 | 414 | 2409 | 13514 | 3206 (1273/1261/0/413/248) | 95.6 | 12.7 / 13.1 | 4.2 | 9.4 | 209.6 | 35.9 (2.0) | 110.4 | 10.7 | 0.8 | 0 |
| 0.05:6:false | 50 | 23 | 3 (newton 1, be-state 2) | 30 | 7.47 | 43 | 18 | 301 | 2000 | 466 (85/76/3/41/248) | 7.5 | 16.8 / 17.9 | 10.2 | 1.1 | 30.7 | 6.8 (2.0) | 7.1 | 0.7 | 0.1 | 0 |
| 0.05:6:true | 31 | 23 | 4 (newton 1, be-state 3) | 32 | 7.25 | 40 | 22 | 319 | 2064 | 468 (94/82/0/31/248) | 6.3 | 15.0 / 15.5 | 1.9 | 0.7 | 30.6 | 6.5 (1.5) | 7.7 | 0.7 | 0.1 | 0 |
| 0.02:4:false | 22 | 15 | 0 | 16 | 8.19 | 15 | 13 | 166 | 1110 | 379 (46/46/0/30/248) | 3.7 | 13.1 / 13.5 | 0.5 | 0.4 | 21.4 | 2.9 (0.5) | 4.0 | 0.4 | 0.1 | 0 |
| 0.02:4:true | 22 | 15 | 0 | 16 | 8.00 | 17 | 11 | 145 | 1092 | 365 (46/46/0/16/248) | 3.3 | 13.6 / 13.9 | 0.7 | 0.4 | 20.7 | 2.9 (0.6) | 4.0 | 0.4 | 0.1 | 0 |
| 0.02:5:false | 25 | 16 | 0 | 18 | 8.78 | 20 | 13 | 210 | 1312 | 392 (52/49/0/32/248) | 4.4 | 13.7 / 14.1 | 0.8 | 0.6 | 23.2 | 3.8 (0.7) | 4.4 | 0.4 | 0.1 | 0 |
| 0.02:5:true | 26 | 15 | 0 | 17 | 8.29 | 18 | 11 | 215 | 1325 | 370 (49/46/0/16/248) | 4.1 | 15.0 / 15.5 | 0.8 | 0.8 | 22.4 | 4.0 (0.7) | 4.1 | 0.4 | 0.1 | 0 |
| 0.02:6:false | 27 | 16 | 0 | 20 | 8.20 | 24 | 14 | 191 | 1324 | 400 (58/49/0/32/248) | 4.8 | 14.1 / 14.6 | 1.0 | 0.9 | 23.9 | 3.8 (0.9) | 4.7 | 0.5 | 0.1 | 0 |
| 0.02:6:true | 29 | 15 | 0 | 19 | 7.58 | 19 | 12 | 168 | 1198 | 378 (55/46/0/16/248) | 4.0 | 17.4 / 17.9 | 0.9 | 0.8 | 22.5 | 3.4 (0.8) | 4.4 | 0.4 | 0.1 | 0 |
| run92h transient (12) | 535 | 424 | 217 (be-state 16, newton 201) | 680 | 5.46 | 356 | 585 | 5023 | 30706 | 7792 (2010/1929/6/739/2976) | 155.8 | 169.8 / 176.6 | 28.5 | 20.1 | 494.0 | 88.9 (14.3) | 171.8 | 16.5 | 1.7 | 0 |
| run92h static (32) | 702 | 35 | 3 (newton 3) | 72 | 10.14 | 158 | 29 | 1234 | 11320 | 9354 (68/66/4/0/8928) | 5.8 | 525.1 / 551.5 | 21.3 | 8.6 | 415.9 | 12.7 (2.9) | 5.5 | 1.3 | 0.2 | 0 |
