| case | ms | accepted | rejected | rejected by | Newton solves | Newton/accepted | iter/Newton | backtracks | Jacobians | LU ms | companion solves/filters | rate builds | seed calls/flashes | flashes | alloc MB |
|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|
| 0.05:4:false | 45 | 22 | 3 | be-state 3 | 26 | 1.18 | 8.23 | 27 | 31 | 0.9 | 0/0 | 0 | 1/248 | 369 | 13 |
| 0.05:4:true | 29 | 22 | 3 | be-state 3 | 28 | 1.27 | 7.50 | 48 | 36 | 0.4 | 0/0 | 0 | 1/248 | 362 | 12 |
| 0.05:5:false | 34 | 23 | 3 | newton 1, be-state 2 | 29 | 1.26 | 8.66 | 81 | 54 | 0.6 | 0/0 | 0 | 1/248 | 379 | 14 |
| 0.05:5:true | 29 | 22 | 3 | newton 1, be-state 2 | 30 | 1.36 | 8.27 | 54 | 43 | 0.5 | 0/0 | 0 | 1/248 | 364 | 13 |
| 0.05:6:false | 34 | 24 | 4 | newton 2, be-state 2 | 32 | 1.33 | 8.63 | 65 | 56 | 0.7 | 0/0 | 0 | 1/248 | 398 | 15 |
| 0.05:6:true | 29 | 22 | 3 | be-state 3 | 30 | 1.36 | 8.57 | 44 | 43 | 0.5 | 0/0 | 0 | 1/248 | 366 | 13 |
| 0.02:4:false | 21 | 15 | 0 | - | 16 | 1.07 | 8.75 | 19 | 15 | 0.2 | 0/0 | 0 | 1/248 | 333 | 8 |
| 0.02:4:true | 20 | 15 | 0 | - | 16 | 1.07 | 8.75 | 1 | 18 | 0.2 | 0/0 | 0 | 1/248 | 319 | 8 |
| 0.02:5:false | 21 | 16 | 0 | - | 18 | 1.13 | 9.50 | 35 | 22 | 0.3 | 0/0 | 0 | 1/248 | 340 | 9 |
| 0.02:5:true | 22 | 15 | 0 | - | 17 | 1.13 | 8.76 | 57 | 19 | 0.3 | 0/0 | 0 | 1/248 | 321 | 9 |
| 0.02:6:false | 23 | 16 | 0 | - | 20 | 1.25 | 8.70 | 7 | 24 | 0.3 | 0/0 | 0 | 1/248 | 342 | 10 |
| 0.02:6:true | 23 | 15 | 0 | - | 19 | 1.27 | 8.32 | 5 | 20 | 0.3 | 0/0 | 0 | 1/248 | 323 | 9 |
| transient total | 330 | 227 | 19 | newton 4, be-state 15 | 281 | 1.24 | 8.50 | 443 | 381 | 5.1 | 0/0 | 0 | 12/2976 | 4216 | 133 |
| static total (32 cases) | 628 | 35 | 3 | newton 3 | 72 | 2.06 | 10.47 | 432 | 159 | 13.0 | 0/0 | 0 | 36/8928 | 9286 | 138 |
| run / case | ms | accepted | rejected | Newton solves | iter/solve | Jacobians | solves opened preconditioned | residual evals | state calls | flashes (Newton-check/reconstructed-check/failed-pass/trace-seed/cold-seed) | flash ms (checks + trace seeds) | cold seed ms / cold rate-solve ms | Jacobian ms | reconstruct ms | alloc MB | Newton MB (Jacobian MB) | phase-check MB | reconstruct MB | conservation MB | predicted solves |
| static:5:102325.0:false:true | 15 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 298 | 260 (0/2/0/0/248) | 0.1 | 13.1 / 14.0 | 0.2 | 0.2 | 3.7 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:102325.0:false:true | 16 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 300 | 262 (0/2/0/0/248) | 0.1 | 13.7 / 14.5 | 0.2 | 0.1 | 3.9 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:150000.0:false:true | 12 | 1 | 0 | 3 | 9.67 | 8 | 0 | 67 | 358 | 256 (0/2/0/0/248) | 0.1 | 10.7 / 11.8 | 0.4 | 0.1 | 3.5 | 0.5 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:150000.0:false:true | 13 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 295 | 258 (0/2/0/0/248) | 0.1 | 11.6 / 12.2 | 0.2 | 0.1 | 3.4 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:150000.0:false:true | 14 | 1 | 0 | 2 | 10.50 | 4 | 1 | 27 | 306 | 260 (0/2/0/0/248) | 0.1 | 12.7 / 13.4 | 0.2 | 0.1 | 3.7 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:150000.0:false:true | 16 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 299 | 262 (0/2/0/0/248) | 0.1 | 13.8 / 14.6 | 0.3 | 0.1 | 3.9 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:false | 12 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 294 | 256 (0/2/0/0/248) | 0.1 | 10.5 / 11.2 | 0.3 | 0.1 | 3.2 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:false | 13 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 296 | 258 (0/2/0/0/248) | 0.1 | 11.8 / 12.5 | 0.2 | 0.1 | 3.4 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:false | 15 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 298 | 260 (0/2/0/0/248) | 0.1 | 13.1 / 13.7 | 0.2 | 0.1 | 3.7 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:false | 16 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 300 | 262 (0/2/0/0/248) | 0.1 | 14.3 / 15.1 | 0.2 | 0.1 | 3.9 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:false | 12 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 293 | 256 (0/2/0/0/248) | 0.1 | 10.9 / 11.4 | 0.1 | 0.1 | 3.2 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:150000.0:true:false | 13 | 1 | 0 | 2 | 9.50 | 4 | 1 | 21 | 298 | 258 (0/2/0/0/248) | 0.1 | 11.6 / 12.2 | 0.2 | 0.1 | 3.4 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:false | 14 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 297 | 260 (0/2/0/0/248) | 0.1 | 12.7 / 13.3 | 0.1 | 0.1 | 3.7 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:false | 16 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 299 | 262 (0/2/0/0/248) | 0.1 | 14.2 / 15.0 | 0.2 | 0.2 | 3.9 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:true | 11 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 294 | 256 (0/2/0/0/248) | 0.1 | 10.5 / 11.0 | 0.1 | 0.1 | 3.2 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:true | 13 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 296 | 258 (0/2/0/0/248) | 0.1 | 11.4 / 11.9 | 0.1 | 0.1 | 3.4 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:true | 14 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 298 | 260 (0/2/0/0/248) | 0.1 | 12.7 / 13.4 | 0.1 | 0.2 | 3.7 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:true | 15 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 299 | 262 (0/2/0/0/248) | 0.1 | 13.7 / 14.4 | 0.1 | 0.1 | 3.9 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:true | 76 | 4 | 3 (newton 3) | 9 | 10.89 | 53 | 0 | 490 | 1965 | 1254 (0/4/4/0/1240) | 0.3 | 54.0 / 13.5 | 1.5 | 0.3 | 21.6 | 5.6 (0.6) | 0.1 | 0.1 | 0.0 | 0 |
| static:4:150000.0:true:true | 13 | 1 | 0 | 2 | 11.00 | 5 | 0 | 24 | 305 | 258 (0/2/0/0/248) | 0.1 | 11.6 / 12.2 | 0.1 | 0.2 | 3.5 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:true | 14 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 297 | 260 (0/2/0/0/248) | 0.1 | 12.6 / 13.1 | 0.1 | 0.1 | 3.7 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:true | 15 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 299 | 262 (0/2/0/0/248) | 0.1 | 13.7 / 14.3 | 0.1 | 0.1 | 3.9 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| 0.05:4:false | 45 | 22 | 3 (be-state 3) | 26 | 8.23 | 31 | 19 | 267 | 1653 | 369 (0/76/0/36/248) | 3.4 | 13.5 / 14.1 | 2.7 | 1.9 | 12.7 | 5.1 (1.2) | 0.5 | 0.6 | 0.1 | 0 |
| 0.05:4:true | 29 | 22 | 3 (be-state 3) | 28 | 7.50 | 36 | 20 | 286 | 1798 | 362 (0/76/0/29/248) | 3.2 | 11.6 / 12.1 | 1.8 | 1.7 | 11.6 | 5.7 (1.4) | 0.5 | 0.6 | 0.1 | 0 |
| 0.05:5:false | 34 | 23 | 3 (newton 1, be-state 2) | 29 | 8.66 | 54 | 18 | 361 | 2203 | 379 (0/76/3/41/248) | 3.6 | 13.3 / 14.4 | 3.2 | 1.9 | 14.1 | 7.6 (2.1) | 0.6 | 0.6 | 0.1 | 0 |
| 0.05:5:true | 29 | 22 | 3 (newton 1, be-state 2) | 30 | 8.27 | 43 | 20 | 332 | 2018 | 364 (0/73/3/29/248) | 3.4 | 13.0 / 13.4 | 2.4 | 0.8 | 13.1 | 6.8 (1.7) | 0.5 | 0.6 | 0.1 | 0 |
| 0.05:6:false | 34 | 24 | 4 (newton 2, be-state 2) | 32 | 8.63 | 56 | 22 | 373 | 2311 | 398 (0/79/6/52/248) | 4.1 | 14.0 / 14.9 | 4.0 | 0.9 | 15.3 | 8.1 (2.3) | 0.6 | 0.7 | 0.1 | 0 |
| 0.05:6:true | 29 | 22 | 3 (be-state 3) | 30 | 8.57 | 43 | 21 | 331 | 2023 | 366 (0/76/0/29/248) | 3.1 | 14.0 / 14.5 | 2.8 | 0.8 | 13.1 | 6.4 (1.5) | 0.5 | 0.7 | 0.1 | 0 |
| 0.02:4:false | 21 | 15 | 0 | 16 | 8.75 | 15 | 13 | 175 | 1091 | 333 (0/46/0/30/248) | 2.1 | 11.4 / 12.0 | 1.8 | 0.5 | 8.0 | 3.1 (0.6) | 0.3 | 0.4 | 0.1 | 0 |
| 0.02:4:true | 20 | 15 | 0 | 16 | 8.75 | 18 | 11 | 157 | 1094 | 319 (0/46/0/16/248) | 1.8 | 11.2 / 11.6 | 1.6 | 0.5 | 7.8 | 3.0 (0.7) | 0.3 | 0.4 | 0.1 | 0 |
| 0.02:5:false | 21 | 16 | 0 | 18 | 9.50 | 22 | 13 | 224 | 1324 | 340 (0/49/0/32/248) | 2.5 | 12.7 / 13.2 | 0.8 | 0.5 | 9.2 | 3.8 (0.7) | 0.3 | 0.4 | 0.1 | 0 |
| 0.02:5:true | 22 | 15 | 0 | 17 | 8.76 | 19 | 11 | 223 | 1312 | 321 (0/46/0/16/248) | 2.2 | 13.1 / 13.6 | 0.8 | 0.7 | 9.1 | 3.9 (0.7) | 0.3 | 0.4 | 0.1 | 0 |
| 0.02:6:false | 23 | 16 | 0 | 20 | 8.70 | 24 | 14 | 201 | 1296 | 342 (0/49/0/32/248) | 2.8 | 14.1 / 14.6 | 0.9 | 0.5 | 9.5 | 3.7 (0.8) | 0.3 | 0.4 | 0.1 | 0 |
| 0.02:6:true | 23 | 15 | 0 | 19 | 8.32 | 20 | 12 | 182 | 1197 | 323 (0/46/0/16/248) | 1.8 | 14.9 / 15.3 | 0.8 | 0.4 | 9.0 | 3.5 (0.7) | 0.3 | 0.4 | 0.1 | 0 |
| run97b transient (12) | 330 | 227 | 19 (be-state 15, newton 4) | 281 | 8.50 | 381 | 194 | 3112 | 19320 | 4216 (0/738/12/358/2976) | 34.0 | 156.8 / 163.6 | 23.7 | 11.1 | 132.5 | 60.7 (14.5) | 5.3 | 6.3 | 0.9 | 0 |
| run97b static (32) | 628 | 35 | 3 (newton 3) | 72 | 10.47 | 159 | 29 | 1258 | 11282 | 9286 (0/66/4/0/8928) | 2.9 | 475.9 / 487.3 | 17.7 | 6.8 | 138.3 | 12.5 (2.8) | 0.5 | 1.3 | 0.2 | 0 |
