| case | ms | accepted | rejected | rejected by | Newton solves | Newton/accepted | iter/Newton | backtracks | Jacobians | LU ms | companion solves/filters | rate builds | seed calls/flashes | flashes | alloc MB |
|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|
| 0.05:4:false | 49 | 21 | 1 | newton 1 | 23 | 1.10 | 8.91 | 120 | 43 | 0.6 | 0/0 | 0 | 1/248 | 424 | 30 |
| 0.05:4:true | 28 | 21 | 1 | newton 1 | 23 | 1.10 | 7.22 | 57 | 26 | 0.4 | 0/0 | 0 | 1/248 | 411 | 25 |
| 0.05:5:false | 29 | 20 | 0 | - | 22 | 1.10 | 8.55 | 43 | 27 | 0.3 | 0/0 | 0 | 1/248 | 418 | 26 |
| 0.05:5:true | 25 | 20 | 0 | - | 22 | 1.10 | 7.91 | 27 | 21 | 0.3 | 0/0 | 0 | 1/248 | 405 | 25 |
| 0.05:6:false | 37 | 20 | 0 | - | 28 | 1.40 | 9.68 | 17 | 40 | 0.5 | 0/0 | 0 | 1/248 | 436 | 29 |
| 0.05:6:true | 34 | 20 | 0 | - | 24 | 1.20 | 7.96 | 18 | 27 | 0.4 | 0/0 | 0 | 1/248 | 413 | 26 |
| 0.02:4:false | 24 | 17 | 0 | - | 18 | 1.06 | 8.39 | 8 | 16 | 0.2 | 0/0 | 0 | 1/248 | 395 | 23 |
| 0.02:4:true | 23 | 18 | 1 | be-state 1 | 20 | 1.11 | 8.15 | 11 | 16 | 0.2 | 0/0 | 0 | 1/248 | 393 | 23 |
| 0.02:5:false | 24 | 19 | 1 | be-state 1 | 22 | 1.16 | 8.45 | 19 | 21 | 0.2 | 0/0 | 0 | 1/248 | 424 | 25 |
| 0.02:5:true | 24 | 18 | 1 | be-state 1 | 21 | 1.17 | 8.19 | 6 | 17 | 0.3 | 0/0 | 0 | 1/248 | 398 | 24 |
| 0.02:6:false | 28 | 20 | 2 | newton 1, be-state 1 | 26 | 1.30 | 9.04 | 13 | 32 | 0.3 | 0/0 | 0 | 1/248 | 445 | 28 |
| 0.02:6:true | 26 | 18 | 1 | be-state 1 | 23 | 1.28 | 8.26 | 5 | 21 | 0.4 | 0/0 | 0 | 1/248 | 406 | 25 |
| transient total | 351 | 232 | 8 | newton 3, be-state 5 | 272 | 1.17 | 8.43 | 344 | 307 | 4.0 | 0/0 | 0 | 12/2976 | 4968 | 309 |
| static total (32 cases) | 654 | 35 | 3 | newton 3 | 72 | 2.06 | 10.47 | 432 | 159 | 14.4 | 0/0 | 0 | 36/8928 | 9354 | 416 |
| run / case | ms | accepted | rejected | Newton solves | iter/solve | Jacobians | solves opened preconditioned | residual evals | state calls | flashes (Newton-check/reconstructed-check/failed-pass/trace-seed/cold-seed) | flash ms (checks + trace seeds) | cold seed ms / cold rate-solve ms | Jacobian ms | reconstruct ms | alloc MB | Newton MB (Jacobian MB) | phase-check MB | reconstruct MB | conservation MB | predicted solves |
| static:5:150000.0:false:true | 15 | 1 | 0 | 2 | 10.50 | 4 | 1 | 27 | 308 | 262 (2/2/0/0/248) | 0.1 | 0.0 / 0.0 | 0.3 | 0.2 | 11.1 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:150000.0:false:true | 16 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 301 | 264 (2/2/0/0/248) | 0.1 | 0.0 / 0.0 | 0.3 | 0.2 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:false | 12 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 296 | 258 (2/2/0/0/248) | 0.1 | 0.0 / 0.0 | 0.2 | 0.1 | 10.5 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:false | 14 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 298 | 260 (2/2/0/0/248) | 0.2 | 0.0 / 0.0 | 0.3 | 0.2 | 10.8 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:false | 15 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 300 | 262 (2/2/0/0/248) | 0.1 | 0.0 / 0.0 | 0.2 | 0.1 | 11.1 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:false | 16 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 302 | 264 (2/2/0/0/248) | 0.1 | 0.0 / 0.0 | 0.2 | 0.1 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:false | 12 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 295 | 258 (2/2/0/0/248) | 0.1 | 0.0 / 0.0 | 0.1 | 0.1 | 10.5 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:4:150000.0:true:false | 13 | 1 | 0 | 2 | 9.50 | 4 | 1 | 21 | 300 | 260 (2/2/0/0/248) | 0.2 | 0.0 / 0.0 | 0.2 | 0.2 | 10.8 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:false | 18 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 299 | 262 (2/2/0/0/248) | 0.1 | 0.0 / 0.0 | 0.1 | 0.1 | 11.1 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:false | 16 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 301 | 264 (2/2/0/0/248) | 0.2 | 0.0 / 0.0 | 0.2 | 0.2 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:true | 12 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 296 | 258 (2/2/0/0/248) | 0.1 | 0.0 / 0.0 | 0.1 | 0.1 | 10.5 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:true | 13 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 298 | 260 (2/2/0/0/248) | 0.1 | 0.0 / 0.0 | 0.1 | 0.1 | 10.8 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:true | 14 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 300 | 262 (2/2/0/0/248) | 0.1 | 0.0 / 0.0 | 0.1 | 0.1 | 11.1 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:true | 15 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 301 | 264 (2/2/0/0/248) | 0.2 | 0.0 / 0.0 | 0.1 | 0.1 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:true | 79 | 4 | 3 (newton 3) | 9 | 10.89 | 53 | 0 | 490 | 1970 | 1259 (5/4/4/0/1240) | 0.5 | 0.0 / 0.0 | 1.3 | 0.2 | 63.9 | 5.7 (0.6) | 0.6 | 0.1 | 0.0 | 0 |
| static:4:150000.0:true:true | 14 | 1 | 0 | 2 | 11.00 | 5 | 0 | 24 | 307 | 260 (2/2/0/0/248) | 0.1 | 0.0 / 0.0 | 0.1 | 0.1 | 12.3 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:true | 15 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 299 | 262 (2/2/0/0/248) | 0.1 | 0.0 / 0.0 | 0.1 | 0.1 | 12.6 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:true | 16 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 301 | 264 (2/2/0/0/248) | 0.1 | 0.0 / 0.0 | 0.1 | 0.1 | 12.9 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| 0.05:4:false | 49 | 21 | 1 (newton 1) | 23 | 8.91 | 43 | 16 | 348 | 2065 | 424 (64/64/3/36/248) | 7.6 | 0.0 / 0.0 | 3.3 | 1.6 | 29.9 | 7.4 (1.9) | 5.7 | 0.5 | 0.1 | 0 |
| 0.05:4:true | 28 | 21 | 1 (newton 1) | 23 | 7.22 | 26 | 13 | 246 | 1579 | 411 (64/64/3/23/248) | 4.7 | 0.0 / 0.0 | 1.8 | 1.5 | 25.4 | 5.0 (1.1) | 5.7 | 0.5 | 0.1 | 0 |
| 0.05:5:false | 29 | 20 | 0 | 22 | 8.55 | 27 | 15 | 253 | 1568 | 418 (64/61/0/34/248) | 4.7 | 0.0 / 0.0 | 1.4 | 1.5 | 26.0 | 5.1 (1.2) | 5.4 | 0.5 | 0.1 | 0 |
| 0.05:5:true | 25 | 20 | 0 | 22 | 7.91 | 21 | 17 | 223 | 1444 | 405 (64/61/0/21/248) | 4.6 | 0.0 / 0.0 | 1.5 | 0.6 | 24.7 | 4.3 (0.8) | 5.4 | 0.5 | 0.1 | 0 |
| 0.05:6:false | 37 | 20 | 0 | 28 | 9.68 | 40 | 19 | 316 | 1947 | 436 (82/61/0/32/248) | 5.2 | 0.0 / 0.0 | 7.1 | 0.5 | 29.1 | 6.9 (1.9) | 6.2 | 0.6 | 0.1 | 0 |
| 0.05:6:true | 34 | 20 | 0 | 24 | 7.96 | 27 | 17 | 233 | 1554 | 413 (70/61/0/21/248) | 4.7 | 0.0 / 0.0 | 5.6 | 0.7 | 26.2 | 5.1 (1.3) | 5.7 | 0.6 | 0.1 | 0 |
| 0.02:4:false | 24 | 17 | 0 | 18 | 8.39 | 16 | 16 | 177 | 1183 | 395 (52/52/0/34/248) | 4.0 | 0.0 / 0.0 | 1.9 | 0.5 | 22.6 | 3.3 (0.6) | 4.5 | 0.4 | 0.1 | 0 |
| 0.02:4:true | 23 | 18 | 1 (be-state 1) | 20 | 8.15 | 16 | 17 | 194 | 1279 | 393 (58/58/0/20/248) | 4.3 | 0.0 / 0.0 | 0.7 | 0.7 | 23.0 | 3.6 (0.6) | 5.1 | 0.5 | 0.1 | 0 |
| 0.02:5:false | 24 | 19 | 1 (be-state 1) | 22 | 8.45 | 21 | 19 | 227 | 1426 | 424 (64/61/0/40/248) | 4.9 | 0.0 / 0.0 | 0.7 | 0.6 | 25.3 | 4.1 (0.7) | 5.4 | 0.5 | 0.1 | 0 |
| 0.02:5:true | 24 | 18 | 1 (be-state 1) | 21 | 8.19 | 17 | 17 | 199 | 1311 | 398 (61/58/0/20/248) | 4.5 | 0.0 / 0.0 | 0.7 | 0.8 | 23.7 | 3.7 (0.7) | 5.2 | 0.5 | 0.1 | 0 |
| 0.02:6:false | 28 | 20 | 2 (newton 1, be-state 1) | 26 | 9.04 | 32 | 20 | 274 | 1744 | 445 (73/64/3/44/248) | 5.5 | 0.0 / 0.0 | 0.9 | 0.7 | 28.0 | 5.3 (1.2) | 6.1 | 0.6 | 0.1 | 0 |
| 0.02:6:true | 26 | 18 | 1 (be-state 1) | 23 | 8.26 | 21 | 17 | 218 | 1424 | 406 (67/58/0/20/248) | 4.4 | 0.0 / 0.0 | 0.9 | 0.6 | 25.0 | 4.3 (0.8) | 5.4 | 0.5 | 0.1 | 0 |
| run91e transient (12) | 351 | 232 | 8 (newton 3, be-state 5) | 272 | 8.43 | 307 | 203 | 2908 | 18524 | 4968 (783/723/9/345/2976) | 59.0 | 0.0 / 0.0 | 26.6 | 10.2 | 308.9 | 57.9 (12.8) | 66.0 | 6.4 | 0.9 | 0 |
| run91e static (32) | 654 | 35 | 3 (newton 3) | 72 | 10.47 | 159 | 29 | 1258 | 11350 | 9354 (68/66/4/0/8928) | 5.3 | 0.0 / 0.0 | 19.8 | 6.7 | 416.0 | 12.9 (3.0) | 5.5 | 1.3 | 0.2 | 0 |
