| case | ms | accepted | rejected | rejected by | Newton solves | Newton/accepted | iter/Newton | backtracks | Jacobians | LU ms | companion solves/filters | rate builds | seed calls/flashes | flashes | alloc MB |
|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|
| 0.05:4:false | 50 | 27 | 6 | be-state 6 | 36 | 1.33 | 7.56 | 99 | 45 | 0.7 | 0/0 | 0 | 1/248 | 406 | 17 |
| 0.05:4:true | 35 | 27 | 6 | newton 1, be-state 5 | 34 | 1.26 | 7.41 | 57 | 44 | 0.5 | 0/0 | 0 | 1/248 | 394 | 14 |
| 0.05:5:false | 45 | 30 | 9 | newton 4, be-state 5 | 47 | 1.57 | 6.81 | 311 | 80 | 1.1 | 0/0 | 0 | 1/248 | 440 | 22 |
| 0.05:5:true | 37 | 27 | 6 | newton 2, be-state 4 | 36 | 1.33 | 8.17 | 126 | 59 | 0.8 | 0/0 | 0 | 1/248 | 396 | 17 |
| 0.05:6:false | 51 | 28 | 7 | newton 2, be-state 5 | 47 | 1.68 | 10.19 | 131 | 72 | 0.9 | 0/0 | 0 | 1/248 | 408 | 21 |
| 0.05:6:true | 34 | 27 | 6 | newton 1, be-state 5 | 45 | 1.67 | 8.82 | 95 | 50 | 0.8 | 0/0 | 0 | 1/248 | 387 | 18 |
| 0.02:4:false | 21 | 16 | 0 | - | 17 | 1.06 | 8.53 | 9 | 14 | 0.2 | 0/0 | 0 | 1/248 | 338 | 8 |
| 0.02:4:true | 19 | 16 | 0 | - | 17 | 1.06 | 7.71 | 2 | 12 | 0.2 | 0/0 | 0 | 1/248 | 323 | 8 |
| 0.02:5:false | 23 | 16 | 0 | - | 18 | 1.13 | 8.72 | 16 | 18 | 0.2 | 0/0 | 0 | 1/248 | 340 | 9 |
| 0.02:5:true | 22 | 16 | 0 | - | 18 | 1.13 | 8.00 | 22 | 15 | 0.2 | 0/0 | 0 | 1/248 | 325 | 9 |
| 0.02:6:false | 23 | 16 | 0 | - | 20 | 1.25 | 8.10 | 8 | 16 | 0.2 | 0/0 | 0 | 1/248 | 342 | 10 |
| 0.02:6:true | 23 | 16 | 0 | - | 20 | 1.25 | 7.80 | 0 | 17 | 0.2 | 0/0 | 0 | 1/248 | 327 | 10 |
| transient total | 383 | 262 | 40 | newton 10, be-state 30 | 355 | 1.35 | 8.19 | 876 | 442 | 5.9 | 0/0 | 0 | 12/2976 | 4426 | 161 |
| static total (32 cases) | 617 | 35 | 3 | newton 3 | 72 | 2.06 | 10.47 | 432 | 159 | 11.6 | 0/0 | 0 | 36/8928 | 9286 | 138 |
| run / case | ms | accepted | rejected | Newton solves | iter/solve | Jacobians | solves opened preconditioned | residual evals | state calls | flashes (Newton-check/reconstructed-check/failed-pass/trace-seed/cold-seed) | flash ms (checks + trace seeds) | cold seed ms / cold rate-solve ms | Jacobian ms | reconstruct ms | alloc MB | Newton MB (Jacobian MB) | phase-check MB | reconstruct MB | conservation MB | predicted solves |
| static:5:102325.0:false:true | 15 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 298 | 260 (0/2/0/0/248) | 0.1 | 12.7 / 13.5 | 0.2 | 0.2 | 3.7 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:102325.0:false:true | 16 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 300 | 262 (0/2/0/0/248) | 0.1 | 13.9 / 14.8 | 0.3 | 0.2 | 3.9 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:150000.0:false:true | 13 | 1 | 0 | 3 | 9.67 | 8 | 0 | 67 | 358 | 256 (0/2/0/0/248) | 0.1 | 10.8 / 12.3 | 0.4 | 0.2 | 3.5 | 0.5 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:150000.0:false:true | 13 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 295 | 258 (0/2/0/0/248) | 0.1 | 11.5 / 12.2 | 0.2 | 0.1 | 3.4 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:150000.0:false:true | 15 | 1 | 0 | 2 | 10.50 | 4 | 1 | 27 | 306 | 260 (0/2/0/0/248) | 0.1 | 13.0 / 13.8 | 0.2 | 0.2 | 3.7 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:150000.0:false:true | 16 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 299 | 262 (0/2/0/0/248) | 0.1 | 13.8 / 14.7 | 0.2 | 0.2 | 3.9 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:false | 12 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 294 | 256 (0/2/0/0/248) | 0.1 | 10.5 / 11.1 | 0.2 | 0.1 | 3.2 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:false | 13 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 296 | 258 (0/2/0/0/248) | 0.1 | 11.7 / 12.3 | 0.2 | 0.1 | 3.4 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:false | 15 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 298 | 260 (0/2/0/0/248) | 0.1 | 13.0 / 13.7 | 0.2 | 0.2 | 3.7 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:false | 16 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 300 | 262 (0/2/0/0/248) | 0.1 | 14.1 / 14.9 | 0.2 | 0.1 | 3.9 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:false | 11 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 293 | 256 (0/2/0/0/248) | 0.1 | 10.6 / 11.0 | 0.1 | 0.1 | 3.2 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:150000.0:true:false | 13 | 1 | 0 | 2 | 9.50 | 4 | 1 | 21 | 298 | 258 (0/2/0/0/248) | 0.1 | 11.7 / 12.2 | 0.1 | 0.1 | 3.4 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:false | 14 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 297 | 260 (0/2/0/0/248) | 0.1 | 12.9 / 13.4 | 0.1 | 0.1 | 3.7 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:false | 15 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 299 | 262 (0/2/0/0/248) | 0.1 | 14.1 / 14.7 | 0.1 | 0.1 | 3.9 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:true | 12 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 294 | 256 (0/2/0/0/248) | 0.1 | 11.0 / 11.4 | 0.1 | 0.1 | 3.2 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:true | 12 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 296 | 258 (0/2/0/0/248) | 0.1 | 11.4 / 11.8 | 0.1 | 0.1 | 3.4 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:true | 14 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 298 | 260 (0/2/0/0/248) | 0.1 | 12.5 / 13.0 | 0.1 | 0.1 | 3.7 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:true | 15 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 299 | 262 (0/2/0/0/248) | 0.1 | 13.7 / 14.2 | 0.1 | 0.1 | 3.9 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:true | 76 | 4 | 3 (newton 3) | 9 | 10.89 | 53 | 0 | 490 | 1965 | 1254 (0/4/4/0/1240) | 0.3 | 53.8 / 13.7 | 1.5 | 0.3 | 21.6 | 5.6 (0.6) | 0.1 | 0.1 | 0.0 | 0 |
| static:4:150000.0:true:true | 13 | 1 | 0 | 2 | 11.00 | 5 | 0 | 24 | 305 | 258 (0/2/0/0/248) | 0.1 | 12.0 / 12.6 | 0.1 | 0.1 | 3.5 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:true | 14 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 297 | 260 (0/2/0/0/248) | 0.1 | 12.6 / 13.0 | 0.1 | 0.1 | 3.7 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:true | 15 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 299 | 262 (0/2/0/0/248) | 0.1 | 13.7 / 14.2 | 0.1 | 0.1 | 3.9 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| 0.05:4:false | 50 | 27 | 6 (be-state 6) | 36 | 7.56 | 45 | 26 | 407 | 2326 | 406 (0/100/0/49/248) | 4.5 | 11.6 / 12.1 | 3.0 | 2.2 | 16.7 | 7.8 (1.7) | 0.7 | 0.8 | 0.1 | 0 |
| 0.05:4:true | 35 | 27 | 6 (newton 1, be-state 5) | 34 | 7.41 | 44 | 30 | 343 | 2141 | 394 (0/97/3/37/248) | 4.1 | 12.9 / 13.4 | 2.8 | 2.1 | 13.9 | 6.8 (1.7) | 0.7 | 0.8 | 0.1 | 0 |
| 0.05:5:false | 45 | 30 | 9 (newton 4, be-state 5) | 47 | 6.81 | 80 | 29 | 678 | 3602 | 440 (0/106/12/63/248) | 5.5 | 12.4 / 14.0 | 5.4 | 1.9 | 21.7 | 13.3 (3.1) | 0.9 | 0.9 | 0.1 | 0 |
| 0.05:5:true | 37 | 27 | 6 (newton 2, be-state 4) | 36 | 8.17 | 59 | 22 | 456 | 2650 | 396 (0/94/6/37/248) | 4.4 | 12.6 / 13.1 | 5.0 | 1.1 | 16.6 | 9.0 (2.3) | 0.7 | 0.8 | 0.1 | 0 |
| 0.05:6:false | 51 | 28 | 7 (newton 2, be-state 5) | 47 | 10.19 | 72 | 35 | 657 | 3407 | 408 (0/100/6/41/248) | 4.3 | 13.8 / 14.6 | 11.3 | 1.3 | 21.3 | 12.8 (2.9) | 0.8 | 0.9 | 0.1 | 0 |
| 0.05:6:true | 34 | 27 | 6 (newton 1, be-state 5) | 45 | 8.82 | 50 | 33 | 537 | 2791 | 387 (0/97/3/26/248) | 3.9 | 14.5 / 14.9 | 1.9 | 1.3 | 17.7 | 9.6 (1.7) | 0.7 | 0.9 | 0.1 | 0 |
| 0.02:4:false | 21 | 16 | 0 | 17 | 8.53 | 14 | 15 | 171 | 1078 | 338 (0/49/0/32/248) | 2.5 | 11.8 / 12.3 | 0.5 | 0.7 | 8.3 | 2.8 (0.4) | 0.3 | 0.4 | 0.1 | 0 |
| 0.02:4:true | 19 | 16 | 0 | 17 | 7.71 | 12 | 14 | 150 | 1011 | 323 (0/49/0/17/248) | 1.9 | 11.4 / 11.9 | 0.4 | 0.5 | 7.9 | 2.6 (0.4) | 0.3 | 0.4 | 0.1 | 0 |
| 0.02:5:false | 23 | 16 | 0 | 18 | 8.72 | 18 | 15 | 191 | 1174 | 340 (0/49/0/32/248) | 2.5 | 12.9 / 13.4 | 0.7 | 0.6 | 9.1 | 3.2 (0.6) | 0.3 | 0.4 | 0.1 | 0 |
| 0.02:5:true | 22 | 16 | 0 | 18 | 8.00 | 15 | 14 | 184 | 1151 | 325 (0/49/0/17/248) | 2.0 | 12.5 / 13.1 | 0.6 | 0.9 | 9.0 | 3.2 (0.5) | 0.3 | 0.4 | 0.1 | 0 |
| 0.02:6:false | 23 | 16 | 0 | 20 | 8.10 | 16 | 15 | 190 | 1167 | 342 (0/49/0/32/248) | 2.3 | 13.7 / 14.1 | 0.9 | 0.5 | 9.6 | 3.3 (0.6) | 0.3 | 0.4 | 0.1 | 0 |
| 0.02:6:true | 23 | 16 | 0 | 20 | 7.80 | 17 | 14 | 176 | 1153 | 327 (0/49/0/17/248) | 1.9 | 14.3 / 14.6 | 0.7 | 0.6 | 9.5 | 3.3 (0.7) | 0.3 | 0.4 | 0.1 | 0 |
| run97f transient (12) | 383 | 262 | 40 (be-state 30, newton 10) | 355 | 8.19 | 442 | 262 | 4140 | 23651 | 4426 (0/888/30/400/2976) | 39.8 | 154.4 / 161.5 | 33.2 | 13.7 | 161.3 | 77.9 (16.6) | 6.5 | 7.6 | 1.1 | 0 |
| run97f static (32) | 617 | 35 | 3 (newton 3) | 72 | 10.47 | 159 | 29 | 1258 | 11282 | 9286 (0/66/4/0/8928) | 2.6 | 468.5 / 479.1 | 16.8 | 6.2 | 138.3 | 12.5 (2.8) | 0.5 | 1.3 | 0.2 | 0 |
