| case | ms | accepted | rejected | rejected by | Newton solves | Newton/accepted | iter/Newton | backtracks | Jacobians | LU ms | companion solves/filters | rate builds | seed calls/flashes | flashes | alloc MB |
|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|
| 0.05:4:false | 109 | 160 | 0 | - | 163 | 1.02 | 3.22 | 25 | 55 | 0.8 | 0/0 | 0 | 1/248 | 811 | 40 |
| 0.05:4:true | 64 | 160 | 0 | - | 165 | 1.03 | 2.10 | 86 | 35 | 0.5 | 0/0 | 0 | 1/248 | 785 | 35 |
| 0.05:5:false | 66 | 160 | 0 | - | 162 | 1.01 | 2.56 | 38 | 27 | 0.5 | 0/0 | 0 | 1/248 | 853 | 38 |
| 0.05:5:true | 59 | 160 | 0 | - | 167 | 1.04 | 2.07 | 61 | 35 | 0.6 | 0/0 | 0 | 1/248 | 791 | 37 |
| 0.05:6:false | 90 | 160 | 0 | - | 246 | 1.54 | 8.32 | 15 | 135 | 2.1 | 0/0 | 0 | 1/248 | 784 | 70 |
| 0.05:6:true | 83 | 161 | 1 | newton 1 | 273 | 1.70 | 5.59 | 175 | 63 | 1.2 | 0/0 | 0 | 1/248 | 770 | 63 |
| 0.02:4:false | 80 | 160 | 0 | - | 163 | 1.02 | 6.02 | 12 | 30 | 0.6 | 0/0 | 0 | 1/248 | 1058 | 45 |
| 0.02:4:true | 67 | 160 | 0 | - | 163 | 1.02 | 5.42 | 2 | 35 | 0.6 | 0/0 | 0 | 1/248 | 899 | 42 |
| 0.02:5:false | 67 | 160 | 0 | - | 162 | 1.01 | 5.89 | 33 | 37 | 0.6 | 0/0 | 0 | 1/248 | 1007 | 47 |
| 0.02:5:true | 59 | 160 | 0 | - | 164 | 1.02 | 5.74 | 31 | 29 | 0.5 | 0/0 | 0 | 1/248 | 901 | 45 |
| 0.02:6:false | 68 | 161 | 1 | newton 1 | 166 | 1.03 | 6.27 | 30 | 43 | 0.6 | 0/0 | 0 | 1/248 | 1015 | 51 |
| 0.02:6:true | 63 | 160 | 0 | - | 164 | 1.02 | 6.28 | 10 | 36 | 0.5 | 0/0 | 0 | 1/248 | 894 | 49 |
| transient total | 875 | 1922 | 2 | newton 2 | 2158 | 1.12 | 5.11 | 518 | 560 | 9.2 | 0/0 | 0 | 12/2976 | 10568 | 561 |
| static total (32 cases) | 602 | 35 | 3 | newton 3 | 72 | 2.06 | 10.47 | 432 | 159 | 12.4 | 0/0 | 0 | 36/8928 | 9286 | 141 |
| run / case | ms | accepted | rejected | Newton solves | iter/solve | Jacobians | solves opened preconditioned | residual evals | state calls | flashes (Newton-check/reconstructed-check/failed-pass/trace-seed/cold-seed) | flash ms (checks + trace seeds) | cold seed ms / cold rate-solve ms | Jacobian ms | reconstruct ms | alloc MB | Newton MB (Jacobian MB) | phase-check MB | reconstruct MB | conservation MB | predicted solves |
| static:5:102325.0:false:true | 14 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 298 | 260 (0/2/0/0/248) | 0.1 | 12.6 / 13.5 | 0.3 | 0.2 | 3.8 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:102325.0:false:true | 15 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 300 | 262 (0/2/0/0/248) | 0.1 | 13.8 / 14.5 | 0.3 | 0.1 | 4.0 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:150000.0:false:true | 13 | 1 | 0 | 3 | 9.67 | 8 | 0 | 67 | 358 | 256 (0/2/0/0/248) | 0.1 | 10.8 / 12.2 | 0.4 | 0.2 | 3.6 | 0.5 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:150000.0:false:true | 13 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 295 | 258 (0/2/0/0/248) | 0.1 | 11.6 / 12.3 | 0.2 | 0.2 | 3.5 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:150000.0:false:true | 14 | 1 | 0 | 2 | 10.50 | 4 | 1 | 27 | 306 | 260 (0/2/0/0/248) | 0.1 | 12.7 / 13.4 | 0.3 | 0.1 | 3.8 | 0.3 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:150000.0:false:true | 16 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 299 | 262 (0/2/0/0/248) | 0.1 | 14.2 / 15.3 | 0.3 | 0.2 | 4.0 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:false | 12 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 294 | 256 (0/2/0/0/248) | 0.1 | 11.2 / 11.9 | 0.3 | 0.1 | 3.3 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:false | 13 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 296 | 258 (0/2/0/0/248) | 0.1 | 11.7 / 12.3 | 0.2 | 0.1 | 3.5 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:false | 14 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 298 | 260 (0/2/0/0/248) | 0.1 | 12.9 / 13.5 | 0.2 | 0.1 | 3.7 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:false | 16 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 300 | 262 (0/2/0/0/248) | 0.1 | 14.3 / 15.1 | 0.2 | 0.2 | 4.0 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:false | 12 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 293 | 256 (0/2/0/0/248) | 0.1 | 11.2 / 11.7 | 0.2 | 0.1 | 3.3 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:150000.0:true:false | 13 | 1 | 0 | 2 | 9.50 | 4 | 1 | 21 | 298 | 258 (0/2/0/0/248) | 0.1 | 11.6 / 12.2 | 0.1 | 0.1 | 3.5 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:false | 14 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 297 | 260 (0/2/0/0/248) | 0.1 | 13.1 / 13.6 | 0.1 | 0.1 | 3.7 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:false | 15 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 299 | 262 (0/2/0/0/248) | 0.1 | 14.0 / 14.6 | 0.1 | 0.2 | 4.0 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:true | 11 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 294 | 256 (0/2/0/0/248) | 0.1 | 10.5 / 10.9 | 0.1 | 0.1 | 3.3 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:true | 12 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 296 | 258 (0/2/0/0/248) | 0.1 | 11.4 / 11.8 | 0.1 | 0.1 | 3.5 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:true | 14 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 298 | 260 (0/2/0/0/248) | 0.1 | 12.5 / 13.0 | 0.1 | 0.1 | 3.7 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:true | 15 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 299 | 262 (0/2/0/0/248) | 0.1 | 13.6 / 14.1 | 0.1 | 0.1 | 4.0 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:true | 75 | 4 | 3 (newton 3) | 9 | 10.89 | 53 | 0 | 490 | 1965 | 1254 (0/4/4/0/1240) | 0.3 | 53.9 / 13.5 | 1.4 | 0.3 | 22.0 | 5.7 (0.6) | 0.1 | 0.1 | 0.0 | 0 |
| static:4:150000.0:true:true | 13 | 1 | 0 | 2 | 11.00 | 5 | 0 | 24 | 305 | 258 (0/2/0/0/248) | 0.1 | 12.0 / 12.5 | 0.1 | 0.1 | 3.6 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:true | 14 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 297 | 260 (0/2/0/0/248) | 0.1 | 12.6 / 13.1 | 0.1 | 0.1 | 3.7 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:true | 15 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 299 | 262 (0/2/0/0/248) | 0.1 | 13.7 / 14.3 | 0.1 | 0.1 | 4.0 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| 0.05:4:false | 109 | 160 | 0 | 163 | 3.22 | 55 | 91 | 713 | 4531 | 811 (0/481/0/73/248) | 16.5 | 11.6 / 12.2 | 7.7 | 8.1 | 40.1 | 13.8 (2.3) | 3.5 | 4.0 | 0.6 | 0 |
| 0.05:4:true | 64 | 160 | 0 | 165 | 2.10 | 35 | 125 | 597 | 3960 | 785 (0/481/0/47/248) | 15.7 | 11.3 / 11.8 | 3.3 | 4.4 | 35.4 | 11.1 (1.5) | 3.5 | 4.0 | 0.6 | 0 |
| 0.05:5:false | 66 | 160 | 0 | 162 | 2.56 | 27 | 79 | 615 | 3932 | 853 (0/481/0/113/248) | 17.8 | 13.0 / 14.0 | 4.0 | 3.0 | 38.2 | 11.0 (1.2) | 3.5 | 4.1 | 0.6 | 0 |
| 0.05:5:true | 59 | 160 | 0 | 167 | 2.07 | 35 | 132 | 573 | 3894 | 791 (0/481/0/51/248) | 16.9 | 12.8 / 13.3 | 1.6 | 2.7 | 37.0 | 10.6 (1.4) | 3.5 | 4.1 | 0.6 | 0 |
| 0.05:6:false | 90 | 160 | 0 | 246 | 8.32 | 135 | 236 | 2308 | 10251 | 784 (0/481/0/42/248) | 17.7 | 16.2 / 16.9 | 5.9 | 3.7 | 70.0 | 40.5 (4.9) | 3.5 | 4.2 | 0.6 | 0 |
| 0.05:6:true | 83 | 161 | 1 (newton 1) | 273 | 5.59 | 63 | 257 | 1975 | 8424 | 770 (0/484/3/22/248) | 17.2 | 17.8 / 18.2 | 2.7 | 3.6 | 62.9 | 33.1 (2.4) | 3.5 | 4.3 | 0.5 | 0 |
| 0.02:4:false | 80 | 160 | 0 | 163 | 6.02 | 30 | 159 | 1157 | 5812 | 1058 (0/481/0/320/248) | 29.1 | 14.0 / 14.6 | 1.4 | 3.5 | 44.7 | 18.6 (1.1) | 3.5 | 3.9 | 0.5 | 0 |
| 0.02:4:true | 67 | 160 | 0 | 163 | 5.42 | 35 | 150 | 1048 | 5421 | 899 (0/481/0/161/248) | 22.2 | 14.2 / 14.8 | 1.7 | 3.2 | 41.8 | 17.3 (1.3) | 3.5 | 3.9 | 0.5 | 0 |
| 0.02:5:false | 67 | 160 | 0 | 162 | 5.89 | 37 | 158 | 1149 | 5810 | 1007 (0/481/0/267/248) | 24.9 | 13.7 / 14.2 | 1.7 | 2.8 | 46.5 | 18.8 (1.4) | 3.5 | 4.1 | 0.5 | 0 |
| 0.02:5:true | 59 | 160 | 0 | 164 | 5.74 | 29 | 148 | 1137 | 5601 | 901 (0/481/0/161/248) | 19.8 | 14.8 / 15.2 | 1.3 | 2.3 | 45.1 | 18.5 (1.1) | 3.5 | 4.1 | 0.5 | 0 |
| 0.02:6:false | 68 | 161 | 1 (newton 1) | 166 | 6.27 | 43 | 158 | 1236 | 6175 | 1015 (0/484/3/267/248) | 23.7 | 16.7 / 17.2 | 1.5 | 2.7 | 50.5 | 20.7 (1.6) | 3.5 | 4.3 | 0.5 | 0 |
| 0.02:6:true | 63 | 160 | 0 | 164 | 6.28 | 36 | 149 | 1204 | 5896 | 894 (0/481/0/152/248) | 20.1 | 15.4 / 15.7 | 1.3 | 2.6 | 48.6 | 20.1 (1.4) | 3.5 | 4.3 | 0.5 | 0 |
| run93d transient (12) | 875 | 1922 | 2 (newton 2) | 2158 | 5.11 | 560 | 1842 | 13712 | 69707 | 10568 (0/5778/6/1676/2976) | 241.6 | 171.3 / 177.9 | 34.1 | 42.6 | 560.8 | 234.0 (21.6) | 41.7 | 49.3 | 6.5 | 0 |
| run93d static (32) | 602 | 35 | 3 (newton 3) | 72 | 10.47 | 159 | 29 | 1258 | 11282 | 9286 (0/66/4/0/8928) | 2.5 | 463.9 / 472.1 | 17.5 | 6.1 | 141.3 | 13.0 (3.0) | 0.6 | 1.3 | 0.2 | 0 |
