| case | ms | accepted | rejected | rejected by | Newton solves | Newton/accepted | iter/Newton | backtracks | Jacobians | LU ms | companion solves/filters | rate builds | seed calls/flashes | flashes | alloc MB |
|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|
| 0.05:4:false | 113 | 160 | 0 | - | 163 | 1.02 | 3.22 | 25 | 55 | 0.8 | 0/0 | 0 | 1/248 | 811 | 38 |
| 0.05:4:true | 70 | 160 | 0 | - | 165 | 1.03 | 2.10 | 86 | 35 | 0.5 | 0/0 | 0 | 1/248 | 785 | 34 |
| 0.05:5:false | 58 | 160 | 0 | - | 162 | 1.01 | 2.56 | 38 | 27 | 0.4 | 0/0 | 0 | 1/248 | 853 | 36 |
| 0.05:5:true | 52 | 160 | 0 | - | 167 | 1.04 | 2.07 | 61 | 35 | 0.4 | 0/0 | 0 | 1/248 | 791 | 35 |
| 0.05:6:false | 79 | 160 | 0 | - | 246 | 1.54 | 8.32 | 15 | 135 | 1.7 | 0/0 | 0 | 1/248 | 784 | 66 |
| 0.05:6:true | 81 | 161 | 1 | newton 1 | 273 | 1.70 | 5.59 | 175 | 63 | 1.3 | 0/0 | 0 | 1/248 | 770 | 59 |
| 0.02:4:false | 68 | 160 | 0 | - | 163 | 1.02 | 6.02 | 12 | 30 | 0.7 | 0/0 | 0 | 1/248 | 1058 | 42 |
| 0.02:4:true | 62 | 160 | 0 | - | 163 | 1.02 | 5.42 | 2 | 35 | 0.6 | 0/0 | 0 | 1/248 | 899 | 40 |
| 0.02:5:false | 62 | 160 | 0 | - | 162 | 1.01 | 5.89 | 33 | 37 | 0.6 | 0/0 | 0 | 1/248 | 1007 | 44 |
| 0.02:5:true | 55 | 160 | 0 | - | 164 | 1.02 | 5.74 | 31 | 29 | 0.5 | 0/0 | 0 | 1/248 | 901 | 43 |
| 0.02:6:false | 67 | 161 | 1 | newton 1 | 166 | 1.03 | 6.27 | 30 | 43 | 0.6 | 0/0 | 0 | 1/248 | 1015 | 48 |
| 0.02:6:true | 65 | 160 | 0 | - | 164 | 1.02 | 6.28 | 10 | 36 | 0.6 | 0/0 | 0 | 1/248 | 894 | 46 |
| transient total | 832 | 1922 | 2 | newton 2 | 2158 | 1.12 | 5.11 | 518 | 560 | 8.6 | 0/0 | 0 | 12/2976 | 10568 | 530 |
| static total (32 cases) | 612 | 35 | 3 | newton 3 | 72 | 2.06 | 10.47 | 432 | 159 | 11.4 | 0/0 | 0 | 36/8928 | 9286 | 138 |
| run / case | ms | accepted | rejected | Newton solves | iter/solve | Jacobians | solves opened preconditioned | residual evals | state calls | flashes (Newton-check/reconstructed-check/failed-pass/trace-seed/cold-seed) | flash ms (checks + trace seeds) | cold seed ms / cold rate-solve ms | Jacobian ms | reconstruct ms | alloc MB | Newton MB (Jacobian MB) | phase-check MB | reconstruct MB | conservation MB | predicted solves |
| static:5:102325.0:false:true | 14 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 298 | 260 (0/2/0/0/248) | 0.1 | 12.6 / 13.3 | 0.3 | 0.2 | 3.7 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:102325.0:false:true | 15 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 300 | 262 (0/2/0/0/248) | 0.1 | 13.8 / 14.6 | 0.3 | 0.1 | 3.9 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:150000.0:false:true | 13 | 1 | 0 | 3 | 9.67 | 8 | 0 | 67 | 358 | 256 (0/2/0/0/248) | 0.1 | 11.3 / 12.7 | 0.4 | 0.1 | 3.5 | 0.5 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:150000.0:false:true | 13 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 295 | 258 (0/2/0/0/248) | 0.1 | 11.6 / 12.3 | 0.2 | 0.1 | 3.4 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:150000.0:false:true | 14 | 1 | 0 | 2 | 10.50 | 4 | 1 | 27 | 306 | 260 (0/2/0/0/248) | 0.1 | 12.8 / 13.5 | 0.3 | 0.1 | 3.7 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:150000.0:false:true | 16 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 299 | 262 (0/2/0/0/248) | 0.1 | 13.9 / 14.8 | 0.2 | 0.2 | 3.9 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:false | 12 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 294 | 256 (0/2/0/0/248) | 0.1 | 10.6 / 11.2 | 0.2 | 0.1 | 3.2 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:false | 13 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 296 | 258 (0/2/0/0/248) | 0.2 | 11.7 / 12.4 | 0.2 | 0.1 | 3.4 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:false | 15 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 298 | 260 (0/2/0/0/248) | 0.1 | 13.2 / 13.7 | 0.2 | 0.3 | 3.7 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:false | 16 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 300 | 262 (0/2/0/0/248) | 0.1 | 14.0 / 15.0 | 0.3 | 0.2 | 3.9 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:false | 12 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 293 | 256 (0/2/0/0/248) | 0.1 | 10.7 / 11.2 | 0.1 | 0.1 | 3.2 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:150000.0:true:false | 13 | 1 | 0 | 2 | 9.50 | 4 | 1 | 21 | 298 | 258 (0/2/0/0/248) | 0.1 | 11.7 / 12.2 | 0.2 | 0.1 | 3.4 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:false | 14 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 297 | 260 (0/2/0/0/248) | 0.1 | 13.1 / 13.7 | 0.1 | 0.1 | 3.7 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:false | 16 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 299 | 262 (0/2/0/0/248) | 0.1 | 14.1 / 14.8 | 0.2 | 0.1 | 3.9 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:true | 11 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 294 | 256 (0/2/0/0/248) | 0.1 | 10.6 / 11.0 | 0.1 | 0.1 | 3.2 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:true | 12 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 296 | 258 (0/2/0/0/248) | 0.1 | 11.5 / 11.9 | 0.1 | 0.1 | 3.4 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:true | 14 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 298 | 260 (0/2/0/0/248) | 0.1 | 12.5 / 13.1 | 0.1 | 0.1 | 3.7 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:true | 15 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 299 | 262 (0/2/0/0/248) | 0.1 | 13.7 / 14.2 | 0.1 | 0.1 | 3.9 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:true | 76 | 4 | 3 (newton 3) | 9 | 10.89 | 53 | 0 | 490 | 1965 | 1254 (0/4/4/0/1240) | 0.3 | 54.7 / 13.7 | 1.5 | 0.3 | 21.6 | 5.6 (0.6) | 0.1 | 0.1 | 0.0 | 0 |
| static:4:150000.0:true:true | 13 | 1 | 0 | 2 | 11.00 | 5 | 0 | 24 | 305 | 258 (0/2/0/0/248) | 0.1 | 11.7 / 12.2 | 0.1 | 0.1 | 3.5 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:true | 14 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 297 | 260 (0/2/0/0/248) | 0.1 | 12.7 / 13.2 | 0.1 | 0.2 | 3.7 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:true | 15 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 299 | 262 (0/2/0/0/248) | 0.1 | 13.7 / 14.3 | 0.1 | 0.1 | 3.9 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| 0.05:4:false | 113 | 160 | 0 | 163 | 3.22 | 55 | 91 | 713 | 4531 | 811 (0/481/0/73/248) | 19.3 | 12.1 / 12.7 | 7.8 | 8.1 | 38.0 | 13.1 (2.2) | 3.3 | 3.9 | 0.6 | 0 |
| 0.05:4:true | 70 | 160 | 0 | 165 | 2.10 | 35 | 125 | 597 | 3960 | 785 (0/481/0/47/248) | 16.2 | 11.5 / 12.0 | 4.8 | 4.1 | 33.7 | 10.7 (1.5) | 3.3 | 3.8 | 0.6 | 0 |
| 0.05:5:false | 58 | 160 | 0 | 162 | 2.56 | 27 | 79 | 615 | 3932 | 853 (0/481/0/113/248) | 17.1 | 12.6 / 13.4 | 2.7 | 2.7 | 35.8 | 10.3 (1.0) | 3.3 | 4.0 | 0.6 | 0 |
| 0.05:5:true | 52 | 160 | 0 | 167 | 2.07 | 35 | 132 | 573 | 3894 | 791 (0/481/0/51/248) | 15.1 | 12.8 / 13.3 | 1.3 | 2.1 | 34.9 | 10.1 (1.3) | 3.3 | 4.0 | 0.6 | 0 |
| 0.05:6:false | 79 | 160 | 0 | 246 | 8.32 | 135 | 236 | 2308 | 10251 | 784 (0/481/0/42/248) | 16.1 | 14.5 / 15.1 | 5.2 | 3.1 | 66.1 | 38.3 (4.5) | 3.3 | 4.1 | 0.6 | 0 |
| 0.05:6:true | 81 | 161 | 1 (newton 1) | 273 | 5.59 | 63 | 257 | 1975 | 8424 | 770 (0/484/3/22/248) | 16.4 | 14.7 / 15.1 | 3.1 | 3.6 | 59.4 | 31.4 (2.3) | 3.4 | 4.2 | 0.6 | 0 |
| 0.02:4:false | 68 | 160 | 0 | 163 | 6.02 | 30 | 159 | 1157 | 5812 | 1058 (0/481/0/320/248) | 26.0 | 11.8 / 12.2 | 1.4 | 3.1 | 42.4 | 17.6 (1.0) | 3.3 | 3.8 | 0.5 | 0 |
| 0.02:4:true | 62 | 160 | 0 | 163 | 5.42 | 35 | 150 | 1048 | 5421 | 899 (0/481/0/161/248) | 23.4 | 12.8 / 13.3 | 1.5 | 2.7 | 39.6 | 16.3 (1.2) | 3.3 | 3.8 | 0.5 | 0 |
| 0.02:5:false | 62 | 160 | 0 | 162 | 5.89 | 37 | 158 | 1149 | 5810 | 1007 (0/481/0/267/248) | 23.0 | 13.9 / 14.4 | 1.5 | 2.7 | 43.8 | 17.8 (1.2) | 3.3 | 4.0 | 0.5 | 0 |
| 0.02:5:true | 55 | 160 | 0 | 164 | 5.74 | 29 | 148 | 1137 | 5601 | 901 (0/481/0/161/248) | 19.6 | 13.1 / 13.4 | 1.2 | 2.2 | 42.5 | 17.6 (1.0) | 3.3 | 4.0 | 0.5 | 0 |
| 0.02:6:false | 67 | 161 | 1 (newton 1) | 166 | 6.27 | 43 | 158 | 1236 | 6175 | 1015 (0/484/3/267/248) | 23.1 | 16.0 / 16.4 | 1.6 | 2.6 | 47.6 | 19.6 (1.5) | 3.4 | 4.2 | 0.5 | 0 |
| 0.02:6:true | 65 | 160 | 0 | 164 | 6.28 | 36 | 149 | 1204 | 5896 | 894 (0/481/0/152/248) | 19.7 | 15.7 / 16.0 | 1.4 | 4.1 | 45.7 | 19.0 (1.3) | 3.3 | 4.2 | 0.5 | 0 |
| run97a transient (12) | 832 | 1922 | 2 (newton 2) | 2158 | 5.11 | 560 | 1842 | 13712 | 69707 | 10568 (0/5778/6/1676/2976) | 234.8 | 161.5 / 167.4 | 33.4 | 41.3 | 529.5 | 221.7 (19.9) | 40.2 | 47.9 | 6.5 | 0 |
| run97a static (32) | 612 | 35 | 3 (newton 3) | 72 | 10.47 | 159 | 29 | 1258 | 11282 | 9286 (0/66/4/0/8928) | 2.5 | 468.7 / 477.1 | 16.8 | 6.3 | 138.3 | 12.6 (2.8) | 0.5 | 1.3 | 0.2 | 0 |
