| case | ms | accepted | rejected | rejected by | Newton solves | Newton/accepted | iter/Newton | backtracks | Jacobians | LU ms | companion solves/filters | rate builds | seed calls/flashes | flashes | alloc MB |
|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|
| 0.05:4:false | 132 | 160 | 0 | - | 192 | 1.20 | 2.61 | 36 | 66 | 1.1 | 0/0 | 0 | 1/248 | 1366 | 95 |
| 0.05:4:true | 99 | 161 | 1 | newton 1 | 173 | 1.07 | 2.31 | 88 | 55 | 0.7 | 0/0 | 0 | 1/248 | 1291 | 88 |
| 0.05:5:false | 116 | 164 | 4 | newton 4 | 200 | 1.22 | 3.08 | 153 | 133 | 1.8 | 0/0 | 0 | 1/248 | 1410 | 104 |
| 0.05:5:true | 96 | 161 | 1 | newton 1 | 193 | 1.20 | 2.13 | 62 | 82 | 1.1 | 0/0 | 0 | 1/248 | 1344 | 94 |
| 0.05:6:false | 128 | 163 | 3 | newton 3 | 263 | 1.61 | 6.57 | 274 | 150 | 1.9 | 0/0 | 0 | 1/248 | 1585 | 133 |
| 0.05:6:true | 118 | 161 | 1 | newton 1 | 261 | 1.62 | 5.30 | 96 | 56 | 1.5 | 0/0 | 0 | 1/248 | 1550 | 120 |
| 0.02:4:false | 96 | 168 | 10 | newton 10 | 185 | 1.10 | 5.40 | 700 | 93 | 0.9 | 0/0 | 0 | 1/248 | 1613 | 119 |
| 0.02:4:true | 90 | 165 | 6 | newton 6 | 172 | 1.04 | 4.92 | 68 | 44 | 0.6 | 0/0 | 0 | 1/248 | 1452 | 99 |
| 0.02:5:false | 109 | 163 | 3 | newton 3 | 170 | 1.04 | 6.03 | 146 | 81 | 0.9 | 0/0 | 0 | 1/248 | 1528 | 110 |
| 0.02:5:true | 104 | 164 | 4 | newton 4 | 172 | 1.05 | 5.05 | 77 | 49 | 0.9 | 0/0 | 0 | 1/248 | 1432 | 101 |
| 0.02:6:false | 116 | 175 | 17 | newton 17 | 208 | 1.19 | 5.49 | 1232 | 154 | 1.7 | 0/0 | 0 | 1/248 | 1673 | 140 |
| 0.02:6:true | 103 | 165 | 5 | newton 5 | 181 | 1.10 | 5.08 | 249 | 67 | 1.1 | 0/0 | 0 | 1/248 | 1458 | 109 |
| transient total | 1307 | 1970 | 55 | newton 55 | 2370 | 1.20 | 4.57 | 3181 | 1030 | 14.3 | 0/0 | 0 | 12/2976 | 17702 | 1313 |
| static total (32 cases) | 620 | 33 | 1 | newton 1 | 68 | 2.06 | 10.32 | 387 | 141 | 12.3 | 0/0 | 0 | 34/8432 | 8852 | 391 |
| run / case | ms | accepted | rejected | Newton solves | iter/solve | Jacobians | solves opened preconditioned | residual evals | state calls | flashes (Newton-check/reconstructed-check/failed-pass/trace-seed/cold-seed) | flash ms (checks + trace seeds) | cold seed ms / cold rate-solve ms | Jacobian ms | reconstruct ms | alloc MB | Newton MB (Jacobian MB) | phase-check MB | reconstruct MB | conservation MB | predicted solves |
| static:5:102325.0:false:true | 16 | 1 | 0 | 2 | 10.00 | 3 | 1 | 30 | 307 | 262 (2/2/0/0/248) | 0.1 | 13.6 / 14.3 | 0.3 | 0.2 | 11.2 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:102325.0:false:true | 17 | 1 | 0 | 2 | 8.50 | 3 | 1 | 22 | 301 | 264 (2/2/0/0/248) | 0.1 | 14.7 / 15.5 | 0.2 | 0.2 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:150000.0:false:true | 14 | 1 | 0 | 3 | 9.00 | 8 | 0 | 65 | 359 | 259 (3/2/0/0/248) | 0.2 | 11.9 / 13.2 | 0.4 | 0.2 | 10.9 | 0.5 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:4:150000.0:false:true | 14 | 1 | 0 | 2 | 10.00 | 5 | 1 | 25 | 308 | 260 (2/2/0/0/248) | 0.1 | 12.5 / 13.2 | 0.3 | 0.1 | 10.9 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:150000.0:false:true | 17 | 1 | 0 | 2 | 14.50 | 6 | 1 | 68 | 357 | 262 (2/2/0/0/248) | 0.1 | 14.8 / 15.6 | 0.4 | 0.2 | 11.4 | 0.5 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:150000.0:false:true | 16 | 1 | 0 | 2 | 8.50 | 3 | 1 | 22 | 301 | 264 (2/2/0/0/248) | 0.1 | 14.3 / 15.2 | 0.3 | 0.2 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:false | 12 | 1 | 0 | 2 | 10.00 | 3 | 1 | 29 | 302 | 258 (2/2/0/0/248) | 0.1 | 10.8 / 11.4 | 0.2 | 0.1 | 10.6 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:false | 14 | 1 | 0 | 2 | 11.00 | 3 | 1 | 32 | 307 | 260 (2/2/0/0/248) | 0.2 | 12.6 / 13.3 | 0.2 | 0.1 | 10.9 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:false | 15 | 1 | 0 | 2 | 11.00 | 3 | 1 | 32 | 309 | 262 (2/2/0/0/248) | 0.1 | 13.2 / 13.9 | 0.2 | 0.1 | 11.1 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:false | 16 | 1 | 0 | 2 | 11.00 | 3 | 1 | 32 | 311 | 264 (2/2/0/0/248) | 0.2 | 14.2 / 15.1 | 0.2 | 0.1 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:false | 12 | 1 | 0 | 2 | 10.00 | 3 | 1 | 30 | 303 | 258 (2/2/0/0/248) | 0.1 | 10.9 / 11.4 | 0.1 | 0.1 | 10.6 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:4:150000.0:true:false | 13 | 1 | 0 | 2 | 11.00 | 4 | 1 | 32 | 311 | 260 (2/2/0/0/248) | 0.2 | 11.9 / 12.5 | 0.2 | 0.2 | 10.9 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:false | 14 | 1 | 0 | 2 | 11.00 | 3 | 1 | 32 | 309 | 262 (2/2/0/0/248) | 0.1 | 13.0 / 13.6 | 0.2 | 0.1 | 11.1 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:false | 16 | 1 | 0 | 2 | 11.00 | 3 | 1 | 32 | 311 | 264 (2/2/0/0/248) | 0.1 | 14.8 / 15.6 | 0.2 | 0.1 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:true | 12 | 1 | 0 | 2 | 9.50 | 3 | 1 | 29 | 302 | 258 (2/2/0/0/248) | 0.1 | 10.9 / 11.3 | 0.1 | 0.1 | 10.6 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:true | 16 | 1 | 0 | 2 | 10.50 | 3 | 1 | 31 | 306 | 260 (2/2/0/0/248) | 0.1 | 11.7 / 12.2 | 0.1 | 0.1 | 11.1 | 0.5 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:true | 14 | 1 | 0 | 2 | 10.50 | 3 | 1 | 31 | 308 | 262 (2/2/0/0/248) | 0.1 | 12.8 / 13.4 | 0.1 | 0.1 | 11.1 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:true | 15 | 1 | 0 | 2 | 10.50 | 3 | 1 | 31 | 310 | 264 (2/2/0/0/248) | 0.1 | 13.9 / 14.5 | 0.1 | 0.1 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:true | 45 | 2 | 1 (newton 1) | 5 | 14.40 | 30 | 0 | 231 | 1110 | 757 (3/2/2/0/744) | 0.2 | 34.4 / 13.2 | 0.8 | 0.1 | 37.8 | 2.5 (0.4) | 0.3 | 0.0 | 0.0 | 1 |
| static:4:150000.0:true:true | 14 | 1 | 0 | 2 | 11.00 | 5 | 0 | 24 | 307 | 260 (2/2/0/0/248) | 0.1 | 12.4 / 12.9 | 0.1 | 0.1 | 12.3 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:true | 15 | 1 | 0 | 2 | 10.00 | 4 | 1 | 23 | 304 | 262 (2/2/0/0/248) | 0.1 | 13.6 / 14.4 | 0.1 | 0.2 | 12.6 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:true | 16 | 1 | 0 | 2 | 10.00 | 4 | 1 | 23 | 306 | 264 (2/2/0/0/248) | 0.1 | 14.6 / 15.1 | 0.1 | 0.1 | 12.9 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| 0.05:4:false | 132 | 160 | 0 | 192 | 2.61 | 66 | 111 | 730 | 5265 | 1366 (574/481/0/54/248) | 37.5 | 13.4 / 14.0 | 7.1 | 7.4 | 94.9 | 15.2 (3.0) | 45.9 | 4.0 | 0.6 | 159 |
| 0.05:4:true | 99 | 161 | 1 (newton 1) | 173 | 2.31 | 55 | 132 | 660 | 4889 | 1291 (514/484/3/33/248) | 33.7 | 11.9 / 12.6 | 7.9 | 4.2 | 88.0 | 13.4 (2.4) | 43.6 | 4.0 | 0.6 | 161 |
| 0.05:5:false | 116 | 164 | 4 (newton 4) | 200 | 3.08 | 133 | 104 | 970 | 6846 | 1410 (586/493/12/60/248) | 38.9 | 13.8 / 14.7 | 11.0 | 4.8 | 104.1 | 21.6 (5.2) | 47.5 | 4.2 | 0.6 | 167 |
| 0.05:5:true | 96 | 161 | 1 (newton 1) | 193 | 2.13 | 82 | 106 | 667 | 5288 | 1344 (574/484/3/24/248) | 38.1 | 16.1 / 16.7 | 4.9 | 3.5 | 93.6 | 14.6 (3.3) | 46.2 | 4.1 | 0.6 | 161 |
| 0.05:6:false | 128 | 163 | 3 (newton 3) | 263 | 6.57 | 150 | 244 | 2265 | 11122 | 1585 (778/490/9/47/248) | 50.5 | 16.6 / 17.3 | 6.0 | 4.5 | 133.3 | 40.4 (5.4) | 55.6 | 4.3 | 0.6 | 165 |
| 0.05:6:true | 118 | 161 | 1 (newton 1) | 261 | 5.30 | 56 | 244 | 1741 | 8405 | 1550 (778/484/3/24/248) | 48.0 | 18.3 / 18.9 | 2.4 | 4.1 | 120.4 | 29.4 (2.1) | 55.1 | 4.3 | 0.6 | 161 |
| 0.02:4:false | 96 | 168 | 10 (newton 10) | 185 | 5.40 | 93 | 157 | 1884 | 9391 | 1613 (523/505/30/298/248) | 46.8 | 14.7 / 15.3 | 2.6 | 3.1 | 119.4 | 30.9 (3.1) | 46.0 | 4.1 | 0.5 | 177 |
| 0.02:4:true | 90 | 165 | 6 (newton 6) | 172 | 4.92 | 44 | 150 | 1087 | 6261 | 1452 (511/511/3/170/248) | 44.1 | 13.1 / 13.5 | 2.0 | 3.4 | 99.2 | 18.2 (1.6) | 44.6 | 4.2 | 0.5 | 170 |
| 0.02:5:false | 109 | 163 | 3 (newton 3) | 170 | 6.03 | 81 | 152 | 1341 | 7458 | 1528 (499/490/9/271/248) | 47.9 | 16.7 / 17.2 | 3.7 | 4.1 | 109.7 | 23.7 (2.8) | 43.4 | 4.2 | 0.5 | 165 |
| 0.02:5:true | 104 | 164 | 4 (newton 4) | 172 | 5.05 | 49 | 159 | 1117 | 6382 | 1432 (514/505/0/154/248) | 46.3 | 17.0 / 17.5 | 2.8 | 4.4 | 101.1 | 19.0 (1.9) | 44.3 | 4.3 | 0.5 | 167 |
| 0.02:6:false | 116 | 175 | 17 (newton 17) | 208 | 5.49 | 154 | 172 | 2582 | 12338 | 1673 (571/526/51/264/248) | 48.9 | 16.2 / 16.7 | 4.9 | 4.3 | 140.3 | 43.9 (5.3) | 50.0 | 4.7 | 0.6 | 191 |
| 0.02:6:true | 103 | 165 | 5 (newton 5) | 181 | 5.08 | 67 | 164 | 1349 | 7320 | 1458 (529/499/12/157/248) | 44.6 | 16.9 / 17.4 | 2.6 | 3.7 | 108.7 | 23.3 (2.5) | 45.3 | 4.4 | 0.5 | 169 |
| run93b transient (12) | 1307 | 1970 | 55 (newton 55) | 2370 | 4.57 | 1030 | 1895 | 16393 | 90965 | 17702 (6951/5952/135/1556/2976) | 525.3 | 184.5 / 191.6 | 57.9 | 51.4 | 1312.7 | 293.7 (38.4) | 567.5 | 50.6 | 6.7 | 2013 |
| run93b static (32) | 620 | 33 | 1 (newton 1) | 68 | 10.32 | 141 | 29 | 1157 | 10668 | 8852 (66/64/2/0/8432) | 5.0 | 469.4 / 505.1 | 16.4 | 6.3 | 391.3 | 10.8 (2.7) | 5.2 | 1.3 | 0.2 | 1 |
