| case | ms | accepted | rejected | rejected by | Newton solves | Newton/accepted | iter/Newton | backtracks | Jacobians | LU ms | companion solves/filters | rate builds | seed calls/flashes | flashes | alloc MB |
|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|
| 0.05:4:false | 123 | 160 | 0 | - | 163 | 1.02 | 2.53 | 51 | 28 | 0.6 | 0/0 | 0 | 1/248 | 1376 | 91 |
| 0.05:4:true | 88 | 161 | 1 | newton 1 | 169 | 1.05 | 1.89 | 36 | 28 | 0.5 | 0/0 | 0 | 1/248 | 1336 | 86 |
| 0.05:5:false | 84 | 160 | 0 | - | 165 | 1.03 | 2.63 | 61 | 33 | 0.5 | 0/0 | 0 | 1/248 | 1398 | 93 |
| 0.05:5:true | 79 | 160 | 0 | - | 164 | 1.02 | 1.92 | 35 | 20 | 0.3 | 0/0 | 0 | 1/248 | 1368 | 88 |
| 0.05:6:false | 112 | 160 | 0 | - | 246 | 1.54 | 6.16 | 38 | 114 | 1.5 | 0/0 | 0 | 1/248 | 1521 | 121 |
| 0.05:6:true | 104 | 161 | 1 | newton 1 | 249 | 1.55 | 5.48 | 60 | 73 | 1.1 | 0/0 | 0 | 1/248 | 1515 | 118 |
| 0.02:4:false | 83 | 160 | 0 | - | 161 | 1.01 | 5.73 | 7 | 24 | 0.5 | 0/0 | 0 | 1/248 | 1539 | 101 |
| 0.02:4:true | 99 | 198 | 39 | newton 39 | 240 | 1.21 | 3.35 | 30 | 30 | 0.5 | 0/0 | 0 | 1/248 | 1843 | 120 |
| 0.02:5:false | 90 | 160 | 0 | - | 162 | 1.01 | 5.54 | 75 | 34 | 0.7 | 0/0 | 0 | 1/248 | 1479 | 102 |
| 0.02:5:true | 105 | 162 | 2 | newton 2 | 166 | 1.02 | 4.96 | 10 | 32 | 0.6 | 0/0 | 0 | 1/248 | 1402 | 97 |
| 0.02:6:false | 86 | 161 | 1 | newton 1 | 166 | 1.03 | 5.95 | 65 | 39 | 0.6 | 0/0 | 0 | 1/248 | 1508 | 107 |
| 0.02:6:true | 78 | 165 | 5 | newton 5 | 175 | 1.06 | 4.99 | 51 | 35 | 0.5 | 0/0 | 0 | 1/248 | 1466 | 104 |
| transient total | 1131 | 1968 | 49 | newton 49 | 2226 | 1.13 | 4.34 | 519 | 490 | 8.0 | 0/0 | 0 | 12/2976 | 17751 | 1229 |
| static total (32 cases) | 625 | 33 | 1 | newton 1 | 68 | 2.06 | 10.18 | 358 | 139 | 12.7 | 0/0 | 0 | 34/8432 | 8852 | 391 |
| run / case | ms | accepted | rejected | Newton solves | iter/solve | Jacobians | solves opened preconditioned | residual evals | state calls | flashes (Newton-check/reconstructed-check/failed-pass/trace-seed/cold-seed) | flash ms (checks + trace seeds) | cold seed ms / cold rate-solve ms | Jacobian ms | reconstruct ms | alloc MB | Newton MB (Jacobian MB) | phase-check MB | reconstruct MB | conservation MB | predicted solves |
| static:5:102325.0:false:true | 16 | 1 | 0 | 2 | 10.00 | 3 | 1 | 30 | 307 | 262 (2/2/0/0/248) | 0.1 | 13.8 / 14.7 | 0.4 | 0.2 | 11.2 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:102325.0:false:true | 17 | 1 | 0 | 2 | 8.50 | 3 | 1 | 22 | 301 | 264 (2/2/0/0/248) | 0.1 | 14.8 / 15.8 | 0.3 | 0.2 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:150000.0:false:true | 14 | 1 | 0 | 3 | 9.00 | 8 | 0 | 65 | 359 | 259 (3/2/0/0/248) | 0.2 | 11.8 / 13.3 | 0.4 | 0.2 | 10.9 | 0.5 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:4:150000.0:false:true | 16 | 1 | 0 | 2 | 10.00 | 5 | 1 | 25 | 308 | 260 (2/2/0/0/248) | 0.1 | 14.1 / 15.1 | 0.3 | 0.2 | 10.9 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:150000.0:false:true | 16 | 1 | 0 | 2 | 14.50 | 6 | 1 | 68 | 357 | 262 (2/2/0/0/248) | 0.1 | 13.7 / 14.4 | 0.4 | 0.2 | 11.4 | 0.5 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:150000.0:false:true | 17 | 1 | 0 | 2 | 8.50 | 3 | 1 | 22 | 301 | 264 (2/2/0/0/248) | 0.2 | 14.2 / 15.5 | 0.6 | 0.2 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:false | 13 | 1 | 0 | 2 | 10.00 | 3 | 1 | 29 | 302 | 258 (2/2/0/0/248) | 0.1 | 11.1 / 11.9 | 0.2 | 0.1 | 10.6 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:false | 13 | 1 | 0 | 2 | 11.00 | 3 | 1 | 32 | 307 | 260 (2/2/0/0/248) | 0.1 | 11.8 / 12.5 | 0.2 | 0.1 | 10.9 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:false | 19 | 1 | 0 | 2 | 11.00 | 3 | 1 | 32 | 309 | 262 (2/2/0/0/248) | 0.1 | 16.6 / 17.4 | 0.2 | 0.2 | 11.1 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:false | 17 | 1 | 0 | 2 | 11.00 | 3 | 1 | 32 | 311 | 264 (2/2/0/0/248) | 0.1 | 15.1 / 15.9 | 0.2 | 0.2 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:false | 12 | 1 | 0 | 2 | 10.00 | 3 | 1 | 30 | 303 | 258 (2/2/0/0/248) | 0.1 | 10.9 / 11.4 | 0.1 | 0.1 | 10.6 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:4:150000.0:true:false | 13 | 1 | 0 | 2 | 11.00 | 4 | 1 | 32 | 311 | 260 (2/2/0/0/248) | 0.1 | 11.7 / 12.3 | 0.2 | 0.2 | 10.9 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:false | 14 | 1 | 0 | 2 | 11.00 | 3 | 1 | 32 | 309 | 262 (2/2/0/0/248) | 0.1 | 12.9 / 13.5 | 0.1 | 0.1 | 11.1 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:false | 16 | 1 | 0 | 2 | 11.00 | 3 | 1 | 32 | 311 | 264 (2/2/0/0/248) | 0.1 | 14.1 / 14.9 | 0.2 | 0.2 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:true | 12 | 1 | 0 | 2 | 9.50 | 3 | 1 | 29 | 302 | 258 (2/2/0/0/248) | 0.1 | 10.6 / 11.2 | 0.1 | 0.1 | 10.6 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:true | 16 | 1 | 0 | 2 | 10.50 | 3 | 1 | 31 | 306 | 260 (2/2/0/0/248) | 0.1 | 11.6 / 12.2 | 0.2 | 0.2 | 11.1 | 0.5 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:true | 15 | 1 | 0 | 2 | 10.50 | 3 | 1 | 31 | 308 | 262 (2/2/0/0/248) | 0.1 | 12.9 / 13.7 | 0.2 | 0.2 | 11.1 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:true | 15 | 1 | 0 | 2 | 10.50 | 3 | 1 | 31 | 310 | 264 (2/2/0/0/248) | 0.1 | 13.8 / 14.4 | 0.1 | 0.1 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:true | 51 | 2 | 1 (newton 1) | 5 | 12.40 | 28 | 0 | 192 | 1064 | 757 (3/2/2/0/744) | 0.3 | 37.6 / 16.8 | 1.1 | 0.1 | 37.5 | 2.3 (0.3) | 0.3 | 0.0 | 0.0 | 0 |
| static:4:150000.0:true:true | 14 | 1 | 0 | 2 | 11.00 | 5 | 0 | 24 | 307 | 260 (2/2/0/0/248) | 0.1 | 12.4 / 13.2 | 0.1 | 0.1 | 12.3 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:true | 15 | 1 | 0 | 2 | 10.00 | 4 | 1 | 23 | 304 | 262 (2/2/0/0/248) | 0.1 | 13.5 / 14.1 | 0.1 | 0.1 | 12.6 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:true | 17 | 1 | 0 | 2 | 10.00 | 4 | 1 | 23 | 306 | 264 (2/2/0/0/248) | 0.2 | 14.6 / 15.4 | 0.1 | 0.2 | 12.9 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| 0.05:4:false | 123 | 160 | 0 | 163 | 2.53 | 28 | 130 | 626 | 4516 | 1376 (487/481/0/151/248) | 39.5 | 12.6 / 13.3 | 2.1 | 8.9 | 90.8 | 11.4 (1.2) | 42.2 | 4.0 | 0.6 | 0 |
| 0.05:4:true | 88 | 161 | 1 (newton 1) | 169 | 1.89 | 28 | 56 | 524 | 4214 | 1336 (505/487/0/87/248) | 34.3 | 11.7 / 12.4 | 2.6 | 4.5 | 86.0 | 9.7 (1.2) | 43.2 | 4.0 | 0.6 | 0 |
| 0.05:5:false | 84 | 160 | 0 | 165 | 2.63 | 33 | 138 | 660 | 4684 | 1398 (493/481/0/165/248) | 37.8 | 13.4 / 14.2 | 1.9 | 3.5 | 92.7 | 11.7 (1.3) | 42.4 | 4.1 | 0.6 | 0 |
| 0.05:5:true | 79 | 160 | 0 | 164 | 1.92 | 20 | 55 | 514 | 4042 | 1368 (490/481/0/138/248) | 36.9 | 12.9 / 13.5 | 0.9 | 3.0 | 88.4 | 9.1 (0.8) | 42.3 | 4.1 | 0.6 | 0 |
| 0.05:6:false | 112 | 160 | 0 | 246 | 6.16 | 114 | 236 | 1800 | 9214 | 1521 (736/481/0/43/248) | 44.3 | 18.0 / 18.7 | 4.7 | 3.6 | 121.4 | 32.1 (4.2) | 53.0 | 4.2 | 0.6 | 0 |
| 0.05:6:true | 104 | 161 | 1 (newton 1) | 249 | 5.48 | 73 | 213 | 1673 | 8386 | 1515 (745/487/0/22/248) | 44.0 | 15.7 / 16.3 | 3.4 | 3.8 | 118.0 | 28.9 (2.8) | 53.6 | 4.3 | 0.5 | 0 |
| 0.02:4:false | 83 | 160 | 0 | 161 | 5.73 | 24 | 159 | 1091 | 6023 | 1539 (481/481/0/320/248) | 43.8 | 12.3 / 12.7 | 0.9 | 3.1 | 101.2 | 17.3 (0.8) | 41.9 | 3.9 | 0.5 | 0 |
| 0.02:4:true | 99 | 198 | 39 (newton 39) | 240 | 3.35 | 30 | 150 | 1075 | 6769 | 1843 (718/712/0/156/248) | 53.2 | 12.1 / 12.4 | 1.4 | 4.2 | 120.2 | 17.6 (1.1) | 62.2 | 5.7 | 0.6 | 0 |
| 0.02:5:false | 90 | 160 | 0 | 162 | 5.54 | 34 | 146 | 1135 | 6209 | 1479 (484/481/0/255/248) | 44.2 | 13.5 / 13.9 | 1.7 | 3.7 | 101.9 | 18.6 (1.3) | 42.0 | 4.1 | 0.5 | 0 |
| 0.02:5:true | 105 | 162 | 2 (newton 2) | 166 | 4.96 | 32 | 160 | 999 | 5765 | 1402 (496/493/0/154/248) | 49.8 | 17.8 / 18.5 | 1.7 | 4.2 | 97.0 | 16.6 (1.2) | 43.0 | 4.2 | 0.5 | 0 |
| 0.02:6:false | 86 | 161 | 1 (newton 1) | 166 | 5.95 | 39 | 158 | 1218 | 6569 | 1508 (493/484/3/267/248) | 40.0 | 16.0 / 16.5 | 1.4 | 2.8 | 107.0 | 20.2 (1.5) | 42.6 | 4.3 | 0.5 | 0 |
| 0.02:6:true | 78 | 165 | 5 (newton 5) | 175 | 4.99 | 35 | 160 | 1099 | 6196 | 1466 (523/511/0/171/248) | 36.8 | 14.6 / 15.1 | 1.3 | 2.6 | 104.1 | 18.4 (1.4) | 45.0 | 4.5 | 0.5 | 0 |
| run93g transient (12) | 1131 | 1968 | 49 (newton 49) | 2226 | 4.34 | 490 | 1761 | 12414 | 72587 | 17751 (6651/6060/3/1929/2976) | 504.4 | 170.6 / 177.5 | 24.0 | 47.7 | 1228.7 | 211.6 (18.8) | 553.4 | 51.5 | 6.6 | 0 |
| run93g static (32) | 625 | 33 | 1 (newton 1) | 68 | 10.18 | 139 | 29 | 1118 | 10622 | 8852 (66/64/2/0/8432) | 4.9 | 468.1 / 507.3 | 18.5 | 6.7 | 391.0 | 10.5 (2.7) | 5.2 | 1.3 | 0.2 | 0 |
