| case | ms | accepted | rejected | rejected by | Newton solves | Newton/accepted | iter/Newton | backtracks | Jacobians | LU ms | companion solves/filters | rate builds | seed calls/flashes | flashes | alloc MB |
|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|
| 0.05:4:false | 49 | 22 | 3 | be-state 3 | 26 | 1.18 | 8.23 | 27 | 31 | 0.5 | 0/0 | 0 | 1/248 | 445 | 29 |
| 0.05:4:true | 30 | 22 | 3 | be-state 3 | 28 | 1.27 | 7.50 | 48 | 36 | 0.4 | 0/0 | 0 | 1/248 | 444 | 28 |
| 0.05:5:false | 36 | 23 | 3 | newton 1, be-state 2 | 29 | 1.26 | 8.66 | 81 | 54 | 0.5 | 0/0 | 0 | 1/248 | 461 | 31 |
| 0.05:5:true | 36 | 22 | 3 | newton 1, be-state 2 | 30 | 1.36 | 8.27 | 54 | 43 | 0.5 | 0/0 | 0 | 1/248 | 449 | 30 |
| 0.05:6:false | 32 | 24 | 4 | newton 2, be-state 2 | 32 | 1.33 | 8.63 | 65 | 56 | 0.5 | 0/0 | 0 | 1/248 | 486 | 33 |
| 0.05:6:true | 28 | 22 | 3 | be-state 3 | 30 | 1.36 | 8.57 | 44 | 43 | 0.4 | 0/0 | 0 | 1/248 | 454 | 30 |
| 0.02:4:false | 21 | 15 | 0 | - | 16 | 1.07 | 8.75 | 19 | 15 | 0.2 | 0/0 | 0 | 1/248 | 379 | 22 |
| 0.02:4:true | 21 | 15 | 0 | - | 16 | 1.07 | 8.75 | 1 | 18 | 0.2 | 0/0 | 0 | 1/248 | 365 | 21 |
| 0.02:5:false | 23 | 16 | 0 | - | 18 | 1.13 | 9.50 | 35 | 22 | 0.2 | 0/0 | 0 | 1/248 | 392 | 24 |
| 0.02:5:true | 23 | 15 | 0 | - | 17 | 1.13 | 8.76 | 57 | 19 | 0.2 | 0/0 | 0 | 1/248 | 370 | 23 |
| 0.02:6:false | 26 | 16 | 0 | - | 20 | 1.25 | 8.70 | 7 | 24 | 0.3 | 0/0 | 0 | 1/248 | 400 | 24 |
| 0.02:6:true | 24 | 15 | 0 | - | 19 | 1.27 | 8.32 | 5 | 20 | 0.2 | 0/0 | 0 | 1/248 | 378 | 23 |
| transient total | 349 | 227 | 19 | newton 4, be-state 15 | 281 | 1.24 | 8.50 | 443 | 381 | 4.3 | 0/0 | 0 | 12/2976 | 5023 | 317 |
| static total (32 cases) | 654 | 35 | 3 | newton 3 | 72 | 2.06 | 10.47 | 432 | 159 | 11.5 | 0/0 | 0 | 36/8928 | 9354 | 416 |
| run / case | ms | accepted | rejected | Newton solves | iter/solve | Jacobians | solves opened preconditioned | residual evals | state calls | flashes (Newton-check/reconstructed-check/failed-pass/trace-seed/cold-seed) | flash ms (checks + trace seeds) | cold seed ms / cold rate-solve ms | Jacobian ms | reconstruct ms | alloc MB | Newton MB (Jacobian MB) | phase-check MB | reconstruct MB | conservation MB | predicted solves |
| static:5:150000.0:true:false | 14 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 299 | 262 (2/2/0/0/248) | 0.1 | 13.0 / 13.5 | 0.1 | 0.1 | 11.1 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:false | 16 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 301 | 264 (2/2/0/0/248) | 0.1 | 14.3 / 15.0 | 0.1 | 0.1 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:true | 11 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 296 | 258 (2/2/0/0/248) | 0.2 | 10.6 / 11.0 | 0.1 | 0.1 | 10.5 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:true | 13 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 298 | 260 (2/2/0/0/248) | 0.1 | 11.5 / 12.0 | 0.1 | 0.1 | 10.8 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:true | 14 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 300 | 262 (2/2/0/0/248) | 0.1 | 12.6 / 13.1 | 0.1 | 0.1 | 11.1 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:true | 16 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 301 | 264 (2/2/0/0/248) | 0.2 | 14.6 / 15.3 | 0.1 | 0.1 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:true | 82 | 4 | 3 (newton 3) | 9 | 10.89 | 53 | 0 | 490 | 1970 | 1259 (5/4/4/0/1240) | 0.5 | 60.9 / 15.1 | 1.3 | 0.2 | 63.9 | 5.7 (0.6) | 0.6 | 0.1 | 0.0 | 0 |
| static:4:150000.0:true:true | 14 | 1 | 0 | 2 | 11.00 | 5 | 0 | 24 | 307 | 260 (2/2/0/0/248) | 0.1 | 12.8 / 13.4 | 0.1 | 0.1 | 12.3 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:true | 15 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 299 | 262 (2/2/0/0/248) | 0.1 | 14.0 / 14.5 | 0.1 | 0.1 | 12.6 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:true | 16 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 301 | 264 (2/2/0/0/248) | 0.1 | 15.0 / 15.5 | 0.1 | 0.1 | 12.9 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| 0.05:4:false | 49 | 22 | 3 (be-state 3) | 26 | 8.23 | 31 | 19 | 267 | 1729 | 445 (76/76/0/36/248) | 8.3 | 13.1 / 13.7 | 2.5 | 1.8 | 29.2 | 5.4 (1.3) | 6.6 | 0.6 | 0.1 | 0 |
| 0.05:4:true | 30 | 22 | 3 (be-state 3) | 28 | 7.50 | 36 | 20 | 286 | 1880 | 444 (82/76/0/29/248) | 5.6 | 11.5 / 12.0 | 1.9 | 1.7 | 28.2 | 6.0 (1.5) | 6.9 | 0.6 | 0.1 | 0 |
| 0.05:5:false | 36 | 23 | 3 (newton 1, be-state 2) | 29 | 8.66 | 54 | 18 | 361 | 2285 | 461 (82/76/3/41/248) | 6.0 | 12.8 / 13.8 | 4.3 | 1.8 | 31.3 | 7.9 (2.2) | 7.0 | 0.7 | 0.1 | 0 |
| 0.05:5:true | 36 | 22 | 3 (newton 1, be-state 2) | 30 | 8.27 | 43 | 20 | 332 | 2103 | 449 (85/73/3/29/248) | 5.7 | 12.7 / 13.1 | 6.3 | 0.7 | 29.9 | 7.2 (1.9) | 7.0 | 0.6 | 0.1 | 0 |
| 0.05:6:false | 32 | 24 | 4 (newton 2, be-state 2) | 32 | 8.63 | 56 | 22 | 373 | 2399 | 486 (88/79/6/52/248) | 6.7 | 13.9 / 14.4 | 2.0 | 0.6 | 32.7 | 7.8 (2.0) | 7.5 | 0.7 | 0.1 | 0 |
| 0.05:6:true | 28 | 22 | 3 (be-state 3) | 30 | 8.57 | 43 | 21 | 331 | 2111 | 454 (88/76/0/29/248) | 5.7 | 13.7 / 14.1 | 1.3 | 0.7 | 30.1 | 6.7 (1.6) | 7.1 | 0.7 | 0.1 | 0 |
| 0.02:4:false | 21 | 15 | 0 | 16 | 8.75 | 15 | 13 | 175 | 1137 | 379 (46/46/0/30/248) | 3.6 | 12.1 / 12.5 | 0.5 | 0.6 | 21.6 | 3.1 (0.5) | 4.0 | 0.4 | 0.1 | 0 |
| 0.02:4:true | 21 | 15 | 0 | 16 | 8.75 | 18 | 11 | 157 | 1140 | 365 (46/46/0/16/248) | 3.4 | 12.2 / 12.6 | 0.6 | 0.5 | 20.9 | 3.0 (0.7) | 4.0 | 0.4 | 0.1 | 0 |
| 0.02:5:false | 23 | 16 | 0 | 18 | 9.50 | 22 | 13 | 224 | 1376 | 392 (52/49/0/32/248) | 4.3 | 12.7 / 13.2 | 0.7 | 0.5 | 23.5 | 4.0 (0.8) | 4.4 | 0.4 | 0.1 | 0 |
| 0.02:5:true | 23 | 15 | 0 | 17 | 8.76 | 19 | 11 | 223 | 1361 | 370 (49/46/0/16/248) | 3.8 | 13.1 / 13.5 | 0.7 | 0.6 | 22.6 | 4.1 (0.7) | 4.1 | 0.4 | 0.1 | 0 |
| 0.02:6:false | 26 | 16 | 0 | 20 | 8.70 | 24 | 14 | 201 | 1354 | 400 (58/49/0/32/248) | 4.2 | 15.0 / 15.5 | 0.8 | 0.5 | 24.1 | 4.0 (0.9) | 4.7 | 0.5 | 0.1 | 0 |
| 0.02:6:true | 24 | 15 | 0 | 19 | 8.32 | 20 | 12 | 182 | 1252 | 378 (55/46/0/16/248) | 3.5 | 14.2 / 14.7 | 0.7 | 0.5 | 22.8 | 3.7 (0.8) | 4.4 | 0.4 | 0.1 | 0 |
| run92 transient (12) | 349 | 227 | 19 (be-state 15, newton 4) | 281 | 8.50 | 381 | 194 | 3112 | 20127 | 5023 (807/738/12/358/2976) | 60.7 | 156.8 / 163.1 | 22.3 | 10.5 | 316.9 | 63.0 (14.8) | 67.8 | 6.5 | 0.9 | 0 |
| run92 static (32) | 654 | 35 | 3 (newton 3) | 72 | 10.47 | 159 | 29 | 1258 | 11350 | 9354 (68/66/4/0/8928) | 5.3 | 501.0 / 511.1 | 16.5 | 6.3 | 416.0 | 12.9 (3.0) | 5.5 | 1.3 | 0.2 | 0 |
