| case | ms | accepted | rejected | rejected by | Newton solves | Newton/accepted | iter/Newton | backtracks | Jacobians | LU ms | companion solves/filters | rate builds | seed calls/flashes | flashes | alloc MB |
|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|
| 0.05:4:false | 113 | 160 | 0 | - | 163 | 1.02 | 3.22 | 25 | 55 | 0.8 | 0/0 | 0 | 1/248 | 1298 | 43 |
| 0.05:4:true | 78 | 160 | 0 | - | 165 | 1.03 | 2.10 | 86 | 35 | 0.5 | 0/0 | 0 | 1/248 | 1278 | 38 |
| 0.05:5:false | 80 | 160 | 0 | - | 162 | 1.01 | 2.56 | 38 | 27 | 0.4 | 0/0 | 0 | 1/248 | 1337 | 41 |
| 0.05:5:true | 78 | 160 | 0 | - | 167 | 1.04 | 2.07 | 61 | 35 | 0.6 | 0/0 | 0 | 1/248 | 1290 | 40 |
| 0.05:6:false | 101 | 160 | 0 | - | 246 | 1.54 | 8.32 | 15 | 135 | 1.6 | 0/0 | 0 | 1/248 | 1520 | 72 |
| 0.05:6:true | 104 | 161 | 1 | newton 1 | 273 | 1.70 | 5.59 | 175 | 63 | 1.2 | 0/0 | 0 | 1/248 | 1584 | 66 |
| 0.02:4:false | 76 | 160 | 0 | - | 163 | 1.02 | 6.02 | 12 | 30 | 0.7 | 0/0 | 0 | 1/248 | 1545 | 47 |
| 0.02:4:true | 68 | 160 | 0 | - | 163 | 1.02 | 5.42 | 2 | 35 | 0.6 | 0/0 | 0 | 1/248 | 1386 | 44 |
| 0.02:5:false | 76 | 160 | 0 | - | 162 | 1.01 | 5.89 | 33 | 37 | 0.7 | 0/0 | 0 | 1/248 | 1491 | 48 |
| 0.02:5:true | 67 | 160 | 0 | - | 164 | 1.02 | 5.74 | 31 | 29 | 0.5 | 0/0 | 0 | 1/248 | 1391 | 47 |
| 0.02:6:false | 78 | 161 | 1 | newton 1 | 166 | 1.03 | 6.27 | 30 | 43 | 0.5 | 0/0 | 0 | 1/248 | 1508 | 52 |
| 0.02:6:true | 75 | 160 | 0 | - | 164 | 1.02 | 6.28 | 10 | 36 | 0.5 | 0/0 | 0 | 1/248 | 1384 | 51 |
| transient total | 994 | 1922 | 2 | newton 2 | 2158 | 1.12 | 5.11 | 518 | 560 | 8.6 | 0/0 | 0 | 12/2976 | 17012 | 589 |
| static total (32 cases) | 601 | 35 | 3 | newton 3 | 72 | 2.06 | 10.47 | 432 | 159 | 12.3 | 0/0 | 0 | 36/8928 | 9354 | 139 |
| run / case | ms | accepted | rejected | Newton solves | iter/solve | Jacobians | solves opened preconditioned | residual evals | state calls | flashes (Newton-check/reconstructed-check/failed-pass/trace-seed/cold-seed) | flash ms (checks + trace seeds) | cold seed ms / cold rate-solve ms | Jacobian ms | reconstruct ms | alloc MB | Newton MB (Jacobian MB) | phase-check MB | reconstruct MB | conservation MB | predicted solves |
| static:5:150000.0:false:true | 14 | 1 | 0 | 2 | 10.50 | 4 | 1 | 27 | 308 | 262 (2/2/0/0/248) | 0.1 | 12.7 / 13.3 | 0.2 | 0.1 | 3.7 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:150000.0:false:true | 16 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 301 | 264 (2/2/0/0/248) | 0.1 | 13.9 / 14.8 | 0.3 | 0.2 | 3.9 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:false | 12 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 296 | 258 (2/2/0/0/248) | 0.1 | 10.5 / 11.2 | 0.2 | 0.1 | 3.2 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:false | 13 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 298 | 260 (2/2/0/0/248) | 0.1 | 11.8 / 12.4 | 0.2 | 0.1 | 3.5 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:false | 15 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 300 | 262 (2/2/0/0/248) | 0.1 | 12.8 / 13.4 | 0.2 | 0.1 | 3.7 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:false | 16 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 302 | 264 (2/2/0/0/248) | 0.1 | 14.1 / 14.8 | 0.2 | 0.1 | 3.9 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:false | 11 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 295 | 258 (2/2/0/0/248) | 0.1 | 10.6 / 11.0 | 0.1 | 0.1 | 3.2 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:150000.0:true:false | 13 | 1 | 0 | 2 | 9.50 | 4 | 1 | 21 | 300 | 260 (2/2/0/0/248) | 0.1 | 11.6 / 12.1 | 0.1 | 0.1 | 3.5 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:false | 14 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 299 | 262 (2/2/0/0/248) | 0.1 | 12.7 / 13.2 | 0.1 | 0.1 | 3.7 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:false | 16 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 301 | 264 (2/2/0/0/248) | 0.1 | 14.0 / 14.8 | 0.1 | 0.1 | 3.9 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:true | 11 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 296 | 258 (2/2/0/0/248) | 0.1 | 10.5 / 10.9 | 0.1 | 0.1 | 3.2 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:true | 12 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 298 | 260 (2/2/0/0/248) | 0.1 | 11.4 / 11.9 | 0.1 | 0.1 | 3.5 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:true | 14 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 300 | 262 (2/2/0/0/248) | 0.1 | 12.5 / 13.0 | 0.1 | 0.1 | 3.7 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:true | 15 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 301 | 264 (2/2/0/0/248) | 0.1 | 13.6 / 14.2 | 0.1 | 0.1 | 3.9 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:true | 75 | 4 | 3 (newton 3) | 9 | 10.89 | 53 | 0 | 490 | 1970 | 1259 (5/4/4/0/1240) | 0.5 | 53.1 / 13.6 | 1.5 | 0.2 | 21.6 | 5.6 (0.6) | 0.1 | 0.1 | 0.0 | 0 |
| static:4:150000.0:true:true | 13 | 1 | 0 | 2 | 11.00 | 5 | 0 | 24 | 307 | 260 (2/2/0/0/248) | 0.1 | 11.5 / 12.0 | 0.1 | 0.1 | 3.5 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:true | 14 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 299 | 262 (2/2/0/0/248) | 0.1 | 12.7 / 13.2 | 0.1 | 0.1 | 3.7 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:true | 15 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 301 | 264 (2/2/0/0/248) | 0.1 | 13.7 / 14.2 | 0.1 | 0.1 | 3.9 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| 0.05:4:false | 113 | 160 | 0 | 163 | 3.22 | 55 | 91 | 713 | 5018 | 1298 (487/481/0/73/248) | 32.1 | 11.6 / 12.2 | 3.9 | 7.2 | 42.5 | 13.1 (2.2) | 6.7 | 3.9 | 0.6 | 0 |
| 0.05:4:true | 78 | 160 | 0 | 165 | 2.10 | 35 | 125 | 597 | 4453 | 1278 (493/481/0/47/248) | 29.6 | 11.2 / 11.7 | 3.4 | 3.9 | 38.1 | 10.7 (1.5) | 6.8 | 3.8 | 0.6 | 0 |
| 0.05:5:false | 80 | 160 | 0 | 162 | 2.56 | 27 | 79 | 615 | 4416 | 1337 (484/481/0/113/248) | 30.6 | 12.4 / 13.1 | 4.2 | 3.1 | 40.9 | 10.7 (1.1) | 6.7 | 4.0 | 0.6 | 0 |
| 0.05:5:true | 78 | 160 | 0 | 167 | 2.07 | 35 | 132 | 573 | 4393 | 1290 (499/481/0/51/248) | 32.5 | 12.7 / 13.3 | 1.6 | 3.0 | 39.5 | 10.1 (1.3) | 6.8 | 4.0 | 0.6 | 0 |
| 0.05:6:false | 101 | 160 | 0 | 246 | 8.32 | 135 | 236 | 2308 | 10987 | 1520 (736/481/0/42/248) | 37.5 | 15.3 / 15.9 | 5.0 | 3.3 | 72.4 | 38.2 (4.5) | 8.4 | 4.1 | 0.6 | 0 |
| 0.05:6:true | 104 | 161 | 1 (newton 1) | 273 | 5.59 | 63 | 257 | 1975 | 9238 | 1584 (814/484/3/22/248) | 41.0 | 15.2 / 15.7 | 2.5 | 3.7 | 66.4 | 31.3 (2.2) | 9.0 | 4.1 | 0.6 | 0 |
| 0.02:4:false | 76 | 160 | 0 | 163 | 6.02 | 30 | 159 | 1157 | 6299 | 1545 (487/481/0/320/248) | 37.2 | 12.2 / 12.7 | 1.4 | 2.7 | 46.7 | 17.6 (1.0) | 6.7 | 3.8 | 0.5 | 0 |
| 0.02:4:true | 68 | 160 | 0 | 163 | 5.42 | 35 | 150 | 1048 | 5908 | 1386 (487/481/0/161/248) | 33.0 | 11.8 / 12.2 | 1.4 | 2.3 | 43.9 | 16.3 (1.2) | 6.7 | 3.8 | 0.5 | 0 |
| 0.02:5:false | 76 | 160 | 0 | 162 | 5.89 | 37 | 158 | 1149 | 6294 | 1491 (484/481/0/267/248) | 37.5 | 13.0 / 13.6 | 1.6 | 2.5 | 48.4 | 17.8 (1.2) | 6.7 | 4.0 | 0.5 | 0 |
| 0.02:5:true | 67 | 160 | 0 | 164 | 5.74 | 29 | 148 | 1137 | 6091 | 1391 (490/481/0/161/248) | 32.3 | 12.7 / 13.0 | 1.2 | 2.2 | 47.1 | 17.6 (1.0) | 6.7 | 4.0 | 0.5 | 0 |
| 0.02:6:false | 78 | 161 | 1 (newton 1) | 166 | 6.27 | 43 | 158 | 1236 | 6668 | 1508 (493/484/3/267/248) | 36.0 | 13.8 / 14.4 | 1.4 | 2.8 | 52.4 | 19.6 (1.5) | 6.8 | 4.2 | 0.5 | 0 |
| 0.02:6:true | 75 | 160 | 0 | 164 | 6.28 | 36 | 149 | 1204 | 6386 | 1384 (490/481/0/152/248) | 33.1 | 17.7 / 18.2 | 1.3 | 2.3 | 50.5 | 19.0 (1.3) | 6.7 | 4.1 | 0.5 | 0 |
| run96b transient (12) | 994 | 1922 | 2 (newton 2) | 2158 | 5.11 | 560 | 1842 | 13712 | 76151 | 17012 (6444/5778/6/1676/2976) | 412.3 | 159.7 / 166.0 | 28.9 | 38.9 | 588.8 | 221.9 (20.0) | 84.8 | 47.8 | 6.5 | 0 |
| run96b static (32) | 601 | 35 | 3 (newton 3) | 72 | 10.47 | 159 | 29 | 1258 | 11350 | 9354 (68/66/4/0/8928) | 4.5 | 459.7 / 470.8 | 16.8 | 6.0 | 139.1 | 12.5 (2.8) | 1.0 | 1.3 | 0.2 | 0 |
