| case | ms | accepted | rejected | rejected by | Newton solves | Newton/accepted | iter/Newton | backtracks | Jacobians | LU ms | companion solves/filters | rate builds | seed calls/flashes | flashes | alloc MB |
|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|
| 0.05:4:false | 101 | 160 | 0 | - | 163 | 1.02 | 2.53 | 51 | 28 | 0.6 | 0/0 | 0 | 1/248 | 889 | 38 |
| 0.05:4:true | 62 | 161 | 1 | newton 1 | 169 | 1.05 | 1.89 | 36 | 28 | 0.4 | 0/0 | 0 | 1/248 | 831 | 35 |
| 0.05:5:false | 66 | 160 | 0 | - | 165 | 1.03 | 2.63 | 61 | 33 | 0.5 | 0/0 | 0 | 1/248 | 905 | 40 |
| 0.05:5:true | 61 | 160 | 0 | - | 164 | 1.02 | 1.92 | 35 | 20 | 0.3 | 0/0 | 0 | 1/248 | 878 | 37 |
| 0.05:6:false | 72 | 160 | 0 | - | 246 | 1.54 | 6.16 | 38 | 114 | 1.2 | 0/0 | 0 | 1/248 | 785 | 62 |
| 0.05:6:true | 70 | 161 | 1 | newton 1 | 249 | 1.55 | 5.48 | 60 | 73 | 1.0 | 0/0 | 0 | 1/248 | 770 | 58 |
| 0.02:4:false | 68 | 160 | 0 | - | 161 | 1.01 | 5.73 | 7 | 24 | 0.4 | 0/0 | 0 | 1/248 | 1058 | 44 |
| 0.02:4:true | 70 | 198 | 39 | newton 39 | 240 | 1.21 | 3.35 | 30 | 30 | 0.5 | 0/0 | 0 | 1/248 | 1125 | 49 |
| 0.02:5:false | 62 | 160 | 0 | - | 162 | 1.01 | 5.54 | 75 | 34 | 0.5 | 0/0 | 0 | 1/248 | 995 | 46 |
| 0.02:5:true | 60 | 162 | 2 | newton 2 | 166 | 1.02 | 4.96 | 10 | 32 | 0.5 | 0/0 | 0 | 1/248 | 906 | 44 |
| 0.02:6:false | 64 | 161 | 1 | newton 1 | 166 | 1.03 | 5.95 | 65 | 39 | 0.6 | 0/0 | 0 | 1/248 | 1015 | 50 |
| 0.02:6:true | 67 | 165 | 5 | newton 5 | 175 | 1.06 | 4.99 | 51 | 35 | 0.6 | 0/0 | 0 | 1/248 | 943 | 48 |
| transient total | 823 | 1968 | 49 | newton 49 | 2226 | 1.13 | 4.34 | 519 | 490 | 7.0 | 0/0 | 0 | 12/2976 | 11100 | 551 |
| static total (32 cases) | 630 | 33 | 1 | newton 1 | 68 | 2.06 | 10.18 | 358 | 139 | 10.9 | 0/0 | 0 | 34/8432 | 8786 | 133 |
| run / case | ms | accepted | rejected | Newton solves | iter/solve | Jacobians | solves opened preconditioned | residual evals | state calls | flashes (Newton-check/reconstructed-check/failed-pass/trace-seed/cold-seed) | flash ms (checks + trace seeds) | cold seed ms / cold rate-solve ms | Jacobian ms | reconstruct ms | alloc MB | Newton MB (Jacobian MB) | phase-check MB | reconstruct MB | conservation MB | predicted solves |
| static:5:102325.0:false:true | 15 | 1 | 0 | 2 | 10.00 | 3 | 1 | 30 | 305 | 260 (0/2/0/0/248) | 0.1 | 12.9 / 14.0 | 0.3 | 0.2 | 3.8 | 0.3 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:102325.0:false:true | 16 | 1 | 0 | 2 | 8.50 | 3 | 1 | 22 | 299 | 262 (0/2/0/0/248) | 0.1 | 14.0 / 15.1 | 0.3 | 0.2 | 4.0 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:150000.0:false:true | 13 | 1 | 0 | 3 | 9.00 | 8 | 0 | 65 | 356 | 256 (0/2/0/0/248) | 0.1 | 11.3 / 12.6 | 0.4 | 0.1 | 3.6 | 0.5 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:150000.0:false:true | 13 | 1 | 0 | 2 | 10.00 | 5 | 1 | 25 | 306 | 258 (0/2/0/0/248) | 0.1 | 11.6 / 12.3 | 0.3 | 0.1 | 3.6 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:150000.0:false:true | 15 | 1 | 0 | 2 | 14.50 | 6 | 1 | 68 | 355 | 260 (0/2/0/0/248) | 0.1 | 12.7 / 13.3 | 0.4 | 0.2 | 4.0 | 0.5 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:150000.0:false:true | 16 | 1 | 0 | 2 | 8.50 | 3 | 1 | 22 | 299 | 262 (0/2/0/0/248) | 0.1 | 14.1 / 15.0 | 0.3 | 0.1 | 4.0 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:false | 12 | 1 | 0 | 2 | 10.00 | 3 | 1 | 29 | 300 | 256 (0/2/0/0/248) | 0.1 | 10.7 / 11.2 | 0.2 | 0.1 | 3.3 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:false | 13 | 1 | 0 | 2 | 11.00 | 3 | 1 | 32 | 305 | 258 (0/2/0/0/248) | 0.1 | 11.8 / 12.3 | 0.2 | 0.1 | 3.6 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:false | 14 | 1 | 0 | 2 | 11.00 | 3 | 1 | 32 | 307 | 260 (0/2/0/0/248) | 0.1 | 13.0 / 13.6 | 0.2 | 0.1 | 3.8 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:false | 16 | 1 | 0 | 2 | 11.00 | 3 | 1 | 32 | 309 | 262 (0/2/0/0/248) | 0.1 | 14.0 / 14.9 | 0.2 | 0.2 | 4.0 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:false | 11 | 1 | 0 | 2 | 10.00 | 3 | 1 | 30 | 301 | 256 (0/2/0/0/248) | 0.1 | 10.6 / 11.0 | 0.1 | 0.1 | 3.3 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:150000.0:true:false | 13 | 1 | 0 | 2 | 11.00 | 4 | 1 | 32 | 309 | 258 (0/2/0/0/248) | 0.1 | 11.7 / 12.3 | 0.2 | 0.1 | 3.6 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:false | 14 | 1 | 0 | 2 | 11.00 | 3 | 1 | 32 | 307 | 260 (0/2/0/0/248) | 0.1 | 12.8 / 13.4 | 0.1 | 0.1 | 3.8 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:false | 16 | 1 | 0 | 2 | 11.00 | 3 | 1 | 32 | 309 | 262 (0/2/0/0/248) | 0.1 | 14.1 / 14.8 | 0.2 | 0.2 | 4.0 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:true | 12 | 1 | 0 | 2 | 9.50 | 3 | 1 | 29 | 300 | 256 (0/2/0/0/248) | 0.1 | 11.0 / 11.4 | 0.1 | 0.1 | 3.3 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:true | 16 | 1 | 0 | 2 | 10.50 | 3 | 1 | 31 | 304 | 258 (0/2/0/0/248) | 0.1 | 11.6 / 12.1 | 0.1 | 0.2 | 3.8 | 0.5 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:true | 14 | 1 | 0 | 2 | 10.50 | 3 | 1 | 31 | 306 | 260 (0/2/0/0/248) | 0.1 | 12.6 / 13.2 | 0.1 | 0.1 | 3.8 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:true | 15 | 1 | 0 | 2 | 10.50 | 3 | 1 | 31 | 308 | 262 (0/2/0/0/248) | 0.1 | 13.7 / 14.1 | 0.1 | 0.1 | 4.0 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:true | 43 | 2 | 1 (newton 1) | 5 | 12.40 | 28 | 0 | 192 | 1061 | 754 (0/2/2/0/744) | 0.2 | 32.6 / 13.1 | 0.8 | 0.1 | 12.6 | 2.3 (0.3) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:150000.0:true:true | 13 | 1 | 0 | 2 | 11.00 | 5 | 0 | 24 | 305 | 258 (0/2/0/0/248) | 0.1 | 11.4 / 11.9 | 0.1 | 0.1 | 3.6 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:true | 14 | 1 | 0 | 2 | 10.00 | 4 | 1 | 23 | 302 | 260 (0/2/0/0/248) | 0.1 | 12.6 / 13.2 | 0.1 | 0.1 | 3.8 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:true | 16 | 1 | 0 | 2 | 10.00 | 4 | 1 | 23 | 304 | 262 (0/2/0/0/248) | 0.1 | 13.8 / 14.5 | 0.2 | 0.2 | 4.0 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| 0.05:4:false | 101 | 160 | 0 | 163 | 2.53 | 28 | 130 | 626 | 4029 | 889 (0/481/0/151/248) | 18.8 | 12.1 / 12.7 | 2.2 | 11.2 | 38.4 | 11.4 (1.2) | 3.5 | 4.0 | 0.6 | 0 |
| 0.05:4:true | 62 | 161 | 1 (newton 1) | 169 | 1.89 | 28 | 56 | 524 | 3709 | 831 (0/487/0/87/248) | 16.7 | 12.2 / 12.8 | 1.8 | 3.5 | 35.0 | 10.0 (1.3) | 3.5 | 4.0 | 0.6 | 0 |
| 0.05:5:false | 66 | 160 | 0 | 165 | 2.63 | 33 | 138 | 660 | 4191 | 905 (0/481/0/165/248) | 18.7 | 13.2 / 13.9 | 3.3 | 3.0 | 39.8 | 12.1 (1.4) | 3.5 | 4.1 | 0.6 | 0 |
| 0.05:5:true | 61 | 160 | 0 | 164 | 1.92 | 20 | 55 | 514 | 3552 | 878 (0/481/0/138/248) | 17.9 | 13.2 / 13.7 | 2.9 | 2.3 | 36.7 | 9.4 (0.9) | 3.5 | 4.1 | 0.6 | 0 |
| 0.05:6:false | 72 | 160 | 0 | 246 | 6.16 | 114 | 236 | 1800 | 8478 | 785 (0/481/0/43/248) | 16.0 | 14.1 / 14.5 | 4.0 | 2.7 | 61.7 | 32.1 (4.2) | 3.5 | 4.3 | 0.6 | 0 |
| 0.05:6:true | 70 | 161 | 1 (newton 1) | 249 | 5.48 | 73 | 213 | 1673 | 7641 | 770 (0/487/0/22/248) | 15.7 | 14.4 / 14.9 | 2.7 | 2.9 | 58.4 | 28.9 (2.8) | 3.5 | 4.3 | 0.6 | 0 |
| 0.02:4:false | 68 | 160 | 0 | 161 | 5.73 | 24 | 159 | 1091 | 5542 | 1058 (0/481/0/320/248) | 25.1 | 12.4 / 12.9 | 1.1 | 2.7 | 43.6 | 17.3 (0.8) | 3.5 | 3.9 | 0.6 | 0 |
| 0.02:4:true | 70 | 198 | 39 (newton 39) | 240 | 3.35 | 30 | 150 | 1075 | 6051 | 1125 (0/712/0/156/248) | 27.2 | 12.3 / 12.6 | 1.3 | 3.4 | 49.4 | 17.6 (1.1) | 5.1 | 5.7 | 0.7 | 0 |
| 0.02:5:false | 62 | 160 | 0 | 162 | 5.54 | 34 | 146 | 1135 | 5725 | 995 (0/481/0/255/248) | 22.7 | 13.8 / 14.3 | 1.7 | 2.7 | 46.1 | 18.6 (1.3) | 3.5 | 4.1 | 0.6 | 0 |
| 0.02:5:true | 60 | 162 | 2 (newton 2) | 166 | 4.96 | 32 | 160 | 999 | 5269 | 906 (0/493/0/154/248) | 21.1 | 14.9 / 15.3 | 1.3 | 2.5 | 43.5 | 16.6 (1.2) | 3.5 | 4.2 | 0.5 | 0 |
| 0.02:6:false | 64 | 161 | 1 (newton 1) | 166 | 5.95 | 39 | 158 | 1218 | 6076 | 1015 (0/484/3/267/248) | 23.2 | 14.2 / 14.7 | 1.5 | 2.4 | 50.1 | 20.2 (1.5) | 3.5 | 4.3 | 0.5 | 0 |
| 0.02:6:true | 67 | 165 | 5 (newton 5) | 175 | 4.99 | 35 | 160 | 1099 | 5673 | 943 (0/511/0/171/248) | 22.5 | 16.3 / 16.6 | 1.5 | 2.7 | 48.2 | 18.4 (1.4) | 3.7 | 4.6 | 0.5 | 0 |
| run93f transient (12) | 823 | 1968 | 49 (newton 49) | 2226 | 4.34 | 490 | 1761 | 12414 | 65936 | 11100 (0/6060/3/1929/2976) | 245.6 | 163.1 / 168.9 | 25.3 | 42.1 | 550.9 | 212.6 (19.1) | 43.7 | 51.6 | 7.0 | 0 |
| run93f static (32) | 630 | 33 | 1 (newton 1) | 68 | 10.18 | 139 | 29 | 1118 | 10556 | 8786 (0/64/2/0/8432) | 2.7 | 475.4 / 509.5 | 16.1 | 6.6 | 133.3 | 10.6 (2.7) | 0.5 | 1.3 | 0.2 | 0 |
