| case | ms | accepted | rejected | rejected by | Newton solves | Newton/accepted | iter/Newton | backtracks | Jacobians | LU ms | companion solves/filters | rate builds | seed calls/flashes | flashes | alloc MB |
|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|
| 0.05:4:false | 46 | 21 | 1 | newton 1 | 23 | 1.10 | 8.91 | 120 | 43 | 0.6 | 0/0 | 0 | 1/248 | 360 | 14 |
| 0.05:4:true | 30 | 21 | 1 | newton 1 | 23 | 1.10 | 7.22 | 57 | 26 | 0.4 | 0/0 | 0 | 1/248 | 347 | 10 |
| 0.05:5:false | 27 | 20 | 0 | - | 22 | 1.10 | 8.55 | 43 | 27 | 0.3 | 0/0 | 0 | 1/248 | 354 | 11 |
| 0.05:5:true | 22 | 20 | 0 | - | 22 | 1.10 | 7.91 | 27 | 21 | 0.3 | 0/0 | 0 | 1/248 | 341 | 10 |
| 0.05:6:false | 36 | 20 | 0 | - | 28 | 1.40 | 9.68 | 17 | 40 | 0.5 | 0/0 | 0 | 1/248 | 354 | 13 |
| 0.05:6:true | 36 | 20 | 0 | - | 24 | 1.20 | 7.96 | 18 | 27 | 0.4 | 0/0 | 0 | 1/248 | 343 | 11 |
| 0.02:4:false | 23 | 17 | 0 | - | 18 | 1.06 | 8.39 | 8 | 16 | 0.3 | 0/0 | 0 | 1/248 | 343 | 8 |
| 0.02:4:true | 24 | 18 | 1 | be-state 1 | 20 | 1.11 | 8.15 | 11 | 16 | 0.2 | 0/0 | 0 | 1/248 | 335 | 9 |
| 0.02:5:false | 23 | 19 | 1 | be-state 1 | 22 | 1.16 | 8.45 | 19 | 21 | 0.2 | 0/0 | 0 | 1/248 | 360 | 10 |
| 0.02:5:true | 23 | 18 | 1 | be-state 1 | 21 | 1.17 | 8.19 | 6 | 17 | 0.3 | 0/0 | 0 | 1/248 | 337 | 9 |
| 0.02:6:false | 27 | 20 | 2 | newton 1, be-state 1 | 26 | 1.30 | 9.04 | 13 | 32 | 0.3 | 0/0 | 0 | 1/248 | 372 | 12 |
| 0.02:6:true | 25 | 18 | 1 | be-state 1 | 23 | 1.28 | 8.26 | 5 | 21 | 0.4 | 0/0 | 0 | 1/248 | 339 | 10 |
| transient total | 342 | 232 | 8 | newton 3, be-state 5 | 272 | 1.17 | 8.43 | 344 | 307 | 4.5 | 0/0 | 0 | 12/2976 | 4185 | 126 |
| static total (32 cases) | 624 | 35 | 3 | newton 3 | 72 | 2.06 | 10.47 | 432 | 159 | 11.2 | 0/0 | 0 | 36/8928 | 9286 | 138 |
| run / case | ms | accepted | rejected | Newton solves | iter/solve | Jacobians | solves opened preconditioned | residual evals | state calls | flashes (Newton-check/reconstructed-check/failed-pass/trace-seed/cold-seed) | flash ms (checks + trace seeds) | cold seed ms / cold rate-solve ms | Jacobian ms | reconstruct ms | alloc MB | Newton MB (Jacobian MB) | phase-check MB | reconstruct MB | conservation MB | predicted solves |
| static:5:102325.0:false:true | 14 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 298 | 260 (0/2/0/0/248) | 0.1 | 12.7 / 13.4 | 0.3 | 0.1 | 3.7 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:102325.0:false:true | 16 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 300 | 262 (0/2/0/0/248) | 0.1 | 13.9 / 14.6 | 0.3 | 0.1 | 3.9 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:150000.0:false:true | 13 | 1 | 0 | 3 | 9.67 | 8 | 0 | 67 | 358 | 256 (0/2/0/0/248) | 0.1 | 10.9 / 12.2 | 0.5 | 0.1 | 3.5 | 0.5 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:150000.0:false:true | 13 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 295 | 258 (0/2/0/0/248) | 0.1 | 11.6 / 12.1 | 0.2 | 0.1 | 3.4 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:150000.0:false:true | 14 | 1 | 0 | 2 | 10.50 | 4 | 1 | 27 | 306 | 260 (0/2/0/0/248) | 0.1 | 12.8 / 13.5 | 0.2 | 0.1 | 3.7 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:150000.0:false:true | 16 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 299 | 262 (0/2/0/0/248) | 0.1 | 14.1 / 14.9 | 0.2 | 0.1 | 3.9 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:false | 12 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 294 | 256 (0/2/0/0/248) | 0.1 | 10.7 / 11.4 | 0.3 | 0.1 | 3.2 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:false | 13 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 296 | 258 (0/2/0/0/248) | 0.1 | 11.7 / 12.3 | 0.2 | 0.1 | 3.4 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:false | 15 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 298 | 260 (0/2/0/0/248) | 0.1 | 13.4 / 14.0 | 0.2 | 0.1 | 3.7 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:false | 16 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 300 | 262 (0/2/0/0/248) | 0.1 | 14.1 / 15.1 | 0.3 | 0.2 | 3.9 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:false | 12 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 293 | 256 (0/2/0/0/248) | 0.1 | 10.6 / 11.1 | 0.1 | 0.1 | 3.2 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:150000.0:true:false | 13 | 1 | 0 | 2 | 9.50 | 4 | 1 | 21 | 298 | 258 (0/2/0/0/248) | 0.1 | 11.6 / 12.1 | 0.1 | 0.1 | 3.4 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:false | 14 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 297 | 260 (0/2/0/0/248) | 0.1 | 13.0 / 13.5 | 0.1 | 0.1 | 3.7 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:false | 16 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 299 | 262 (0/2/0/0/248) | 0.1 | 14.3 / 15.1 | 0.2 | 0.2 | 3.9 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:true | 12 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 294 | 256 (0/2/0/0/248) | 0.1 | 10.9 / 11.4 | 0.1 | 0.2 | 3.2 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:true | 13 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 296 | 258 (0/2/0/0/248) | 0.1 | 11.9 / 12.4 | 0.1 | 0.1 | 3.4 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:true | 14 | 1 | 0 | 2 | 10.50 | 3 | 1 | 23 | 298 | 260 (0/2/0/0/248) | 0.1 | 12.9 / 13.5 | 0.1 | 0.1 | 3.7 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:true | 16 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 299 | 262 (0/2/0/0/248) | 0.1 | 14.1 / 14.7 | 0.2 | 0.1 | 3.9 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:true | 78 | 4 | 3 (newton 3) | 9 | 10.89 | 53 | 0 | 490 | 1965 | 1254 (0/4/4/0/1240) | 0.3 | 55.8 / 14.3 | 1.6 | 0.3 | 21.6 | 5.6 (0.6) | 0.1 | 0.1 | 0.0 | 0 |
| static:4:150000.0:true:true | 14 | 1 | 0 | 2 | 11.00 | 5 | 0 | 24 | 305 | 258 (0/2/0/0/248) | 0.1 | 12.6 / 13.3 | 0.1 | 0.1 | 3.5 | 0.2 (0.1) | 0.0 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:true | 14 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 297 | 260 (0/2/0/0/248) | 0.1 | 12.7 / 13.3 | 0.1 | 0.2 | 3.7 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:true | 15 | 1 | 0 | 2 | 10.00 | 3 | 1 | 22 | 299 | 262 (0/2/0/0/248) | 0.1 | 13.7 / 14.3 | 0.1 | 0.2 | 3.9 | 0.2 (0.0) | 0.0 | 0.0 | 0.0 | 0 |
| 0.05:4:false | 46 | 21 | 1 (newton 1) | 23 | 8.91 | 43 | 16 | 348 | 2001 | 360 (0/64/3/36/248) | 3.2 | 11.8 / 12.4 | 3.0 | 1.5 | 14.2 | 7.0 (1.7) | 0.5 | 0.5 | 0.1 | 0 |
| 0.05:4:true | 30 | 21 | 1 (newton 1) | 23 | 7.22 | 26 | 13 | 246 | 1515 | 347 (0/64/3/23/248) | 2.8 | 11.6 / 12.1 | 2.0 | 1.4 | 10.2 | 4.7 (1.1) | 0.5 | 0.5 | 0.1 | 0 |
| 0.05:5:false | 27 | 20 | 0 | 22 | 8.55 | 27 | 15 | 253 | 1504 | 354 (0/61/0/34/248) | 2.7 | 12.8 / 14.7 | 1.7 | 1.5 | 10.6 | 4.8 (1.1) | 0.4 | 0.5 | 0.1 | 0 |
| 0.05:5:true | 22 | 20 | 0 | 22 | 7.91 | 21 | 17 | 223 | 1380 | 341 (0/61/0/21/248) | 2.4 | 12.2 / 12.6 | 1.5 | 0.6 | 9.8 | 4.1 (0.8) | 0.4 | 0.5 | 0.1 | 0 |
| 0.05:6:false | 36 | 20 | 0 | 28 | 9.68 | 40 | 19 | 316 | 1865 | 354 (0/61/0/32/248) | 2.7 | 13.7 / 14.4 | 7.2 | 0.7 | 12.8 | 6.5 (1.7) | 0.4 | 0.5 | 0.1 | 0 |
| 0.05:6:true | 36 | 20 | 0 | 24 | 7.96 | 27 | 17 | 233 | 1484 | 343 (0/61/0/21/248) | 2.8 | 14.6 / 15.1 | 6.3 | 1.0 | 10.9 | 4.8 (1.2) | 0.4 | 0.5 | 0.1 | 0 |
| 0.02:4:false | 23 | 17 | 0 | 18 | 8.39 | 16 | 16 | 177 | 1131 | 343 (0/52/0/34/248) | 2.9 | 12.2 / 13.1 | 1.2 | 0.8 | 8.2 | 3.0 (0.5) | 0.4 | 0.4 | 0.1 | 0 |
| 0.02:4:true | 24 | 18 | 1 (be-state 1) | 20 | 8.15 | 16 | 17 | 194 | 1221 | 335 (0/58/0/20/248) | 2.7 | 12.9 / 13.4 | 0.8 | 0.9 | 8.6 | 3.3 (0.6) | 0.4 | 0.5 | 0.1 | 0 |
| 0.02:5:false | 23 | 19 | 1 (be-state 1) | 22 | 8.45 | 21 | 19 | 227 | 1362 | 360 (0/61/0/40/248) | 3.1 | 12.8 / 13.3 | 0.8 | 0.7 | 9.7 | 3.8 (0.7) | 0.4 | 0.5 | 0.1 | 0 |
| 0.02:5:true | 23 | 18 | 1 (be-state 1) | 21 | 8.19 | 17 | 17 | 199 | 1250 | 337 (0/58/0/20/248) | 2.5 | 13.1 / 13.6 | 0.8 | 0.7 | 9.1 | 3.5 (0.6) | 0.4 | 0.5 | 0.1 | 0 |
| 0.02:6:false | 27 | 20 | 2 (newton 1, be-state 1) | 26 | 9.04 | 32 | 20 | 274 | 1671 | 372 (0/64/3/44/248) | 3.3 | 15.8 / 16.2 | 1.0 | 0.7 | 11.5 | 5.0 (1.1) | 0.5 | 0.6 | 0.1 | 0 |
| 0.02:6:true | 25 | 18 | 1 (be-state 1) | 23 | 8.26 | 21 | 17 | 218 | 1357 | 339 (0/58/0/20/248) | 2.6 | 14.6 / 15.0 | 1.0 | 0.7 | 10.0 | 4.0 (0.8) | 0.4 | 0.5 | 0.1 | 0 |
| run97c transient (12) | 342 | 232 | 8 (newton 3, be-state 5) | 272 | 8.43 | 307 | 203 | 2908 | 17741 | 4185 (0/723/9/345/2976) | 33.6 | 158.1 / 165.7 | 27.2 | 11.2 | 125.6 | 54.7 (11.8) | 5.1 | 6.2 | 0.9 | 0 |
| run97c static (32) | 624 | 35 | 3 (newton 3) | 72 | 10.47 | 159 | 29 | 1258 | 11282 | 9286 (0/66/4/0/8928) | 2.5 | 475.8 / 483.8 | 16.4 | 6.3 | 138.3 | 12.6 (2.8) | 0.5 | 1.3 | 0.2 | 0 |
