| case | ms | accepted | rejected | rejected by | Newton solves | Newton/accepted | iter/Newton | backtracks | Jacobians | LU ms | companion solves/filters | rate builds | seed calls/flashes | flashes | alloc MB |
|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|
| 0.05:4:false | 47 | 25 | 6 | newton 4, be-state 2 | 32 | 1.28 | 7.38 | 95 | 36 | 0.4 | 0/0 | 0 | 1/248 | 495 | 33 |
| 0.05:4:true | 30 | 23 | 4 | newton 1, be-state 3 | 28 | 1.22 | 6.82 | 131 | 34 | 0.4 | 0/0 | 0 | 1/248 | 440 | 29 |
| 0.05:5:false | 32 | 25 | 5 | newton 3, be-state 2 | 32 | 1.28 | 7.63 | 116 | 45 | 0.4 | 0/0 | 0 | 1/248 | 492 | 32 |
| 0.05:5:true | 36 | 22 | 3 | be-state 3 | 28 | 1.27 | 7.86 | 123 | 41 | 0.4 | 0/0 | 0 | 1/248 | 438 | 30 |
| 0.05:6:false | 90 | 24 | 4 | newton 1, be-state 3 | 33 | 1.38 | 6.91 | 20 | 27 | 0.4 | 0/0 | 0 | 5/1240 | 1473 | 77 |
| 0.05:6:true | 33 | 23 | 4 | newton 3, be-state 1 | 31 | 1.35 | 7.10 | 116 | 40 | 0.6 | 0/0 | 0 | 1/248 | 456 | 31 |
| 0.02:4:false | 24 | 15 | 1 | newton 1 | 17 | 1.13 | 8.06 | 35 | 16 | 0.2 | 0/0 | 0 | 1/248 | 384 | 22 |
| 0.02:4:true | 20 | 15 | 0 | - | 16 | 1.07 | 7.63 | 4 | 16 | 0.2 | 0/0 | 0 | 1/248 | 365 | 21 |
| 0.02:5:false | 29 | 19 | 3 | newton 3 | 24 | 1.26 | 9.17 | 61 | 36 | 0.5 | 0/0 | 0 | 1/248 | 434 | 28 |
| 0.02:5:true | 21 | 15 | 0 | - | 17 | 1.13 | 8.41 | 54 | 21 | 0.2 | 0/0 | 0 | 1/248 | 370 | 23 |
| 0.02:6:false | 26 | 17 | 1 | newton 1 | 22 | 1.29 | 8.82 | 55 | 30 | 0.3 | 0/0 | 0 | 1/248 | 413 | 26 |
| 0.02:6:true | 22 | 15 | 0 | - | 19 | 1.27 | 7.58 | 32 | 24 | 0.2 | 0/0 | 0 | 1/248 | 378 | 23 |
| transient total | 410 | 238 | 31 | newton 17, be-state 14 | 299 | 1.26 | 7.69 | 842 | 366 | 4.3 | 0/0 | 0 | 16/3968 | 6138 | 374 |
| static total (32 cases) | 749 | 41 | 9 | newton 9 | 84 | 2.05 | 10.21 | 648 | 207 | 11.9 | 0/0 | 0 | 44/10912 | 11354 | 510 |
| run / case | ms | accepted | rejected | Newton solves | iter/solve | Jacobians | solves opened preconditioned | residual evals | state calls | flashes (Newton-check/reconstructed-check/failed-pass/trace-seed/cold-seed) | flash ms (checks + trace seeds) | cold seed ms / cold rate-solve ms | Jacobian ms | reconstruct ms | alloc MB | Newton MB (Jacobian MB) | phase-check MB | reconstruct MB | conservation MB | predicted solves |
| static:5:102325.0:false:true | 15 | 1 | 0 | 2 | 10.00 | 3 | 1 | 30 | 307 | 262 (2/2/0/0/248) | 0.1 | 13.4 / 14.1 | 0.2 | 0.2 | 11.1 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:102325.0:false:true | 16 | 1 | 0 | 2 | 8.00 | 3 | 1 | 21 | 300 | 264 (2/2/0/0/248) | 0.1 | 14.6 / 15.3 | 0.2 | 0.1 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:150000.0:false:true | 13 | 1 | 0 | 3 | 8.33 | 8 | 0 | 63 | 357 | 259 (3/2/0/0/248) | 0.2 | 11.7 / 13.0 | 0.4 | 0.1 | 10.9 | 0.5 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:4:150000.0:false:true | 16 | 1 | 0 | 2 | 10.00 | 5 | 1 | 25 | 308 | 260 (2/2/0/0/248) | 0.1 | 14.0 / 14.8 | 0.3 | 0.1 | 10.9 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:150000.0:false:true | 14 | 1 | 0 | 2 | 14.50 | 6 | 1 | 68 | 357 | 262 (2/2/0/0/248) | 0.1 | 12.9 / 13.5 | 0.4 | 0.1 | 11.4 | 0.5 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:150000.0:false:true | 16 | 1 | 0 | 2 | 8.00 | 3 | 1 | 21 | 300 | 264 (2/2/0/0/248) | 0.1 | 14.1 / 14.9 | 0.3 | 0.2 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:false | 11 | 1 | 0 | 2 | 9.50 | 3 | 1 | 28 | 301 | 258 (2/2/0/0/248) | 0.1 | 10.5 / 11.1 | 0.2 | 0.1 | 10.6 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:false | 13 | 1 | 0 | 2 | 10.00 | 3 | 1 | 30 | 305 | 260 (2/2/0/0/248) | 0.1 | 11.7 / 12.3 | 0.2 | 0.1 | 10.9 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:false | 14 | 1 | 0 | 2 | 10.50 | 3 | 1 | 31 | 308 | 262 (2/2/0/0/248) | 0.1 | 12.9 / 13.5 | 0.2 | 0.1 | 11.1 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:false | 16 | 1 | 0 | 2 | 10.50 | 3 | 1 | 31 | 310 | 264 (2/2/0/0/248) | 0.1 | 14.1 / 14.7 | 0.2 | 0.1 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:false | 12 | 1 | 0 | 2 | 9.50 | 3 | 1 | 29 | 302 | 258 (2/2/0/0/248) | 0.1 | 10.6 / 11.0 | 0.2 | 0.1 | 10.6 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:4:150000.0:true:false | 13 | 1 | 0 | 2 | 10.50 | 4 | 1 | 31 | 310 | 260 (2/2/0/0/248) | 0.1 | 11.6 / 12.1 | 0.1 | 0.1 | 10.9 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:150000.0:true:false | 14 | 1 | 0 | 2 | 10.50 | 3 | 1 | 31 | 308 | 262 (2/2/0/0/248) | 0.1 | 12.8 / 13.3 | 0.1 | 0.1 | 11.1 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:false | 16 | 1 | 0 | 2 | 10.50 | 3 | 1 | 31 | 310 | 264 (2/2/0/0/248) | 0.1 | 14.0 / 14.8 | 0.1 | 0.2 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:102325.0:true:true | 11 | 1 | 0 | 2 | 9.50 | 3 | 1 | 29 | 302 | 258 (2/2/0/0/248) | 0.1 | 10.4 / 10.8 | 0.1 | 0.1 | 10.6 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:4:102325.0:true:true | 15 | 1 | 0 | 2 | 10.00 | 3 | 1 | 30 | 305 | 260 (2/2/0/0/248) | 0.1 | 11.8 / 12.2 | 0.1 | 0.1 | 11.1 | 0.5 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:5:102325.0:true:true | 14 | 1 | 0 | 2 | 10.50 | 3 | 1 | 31 | 308 | 262 (2/2/0/0/248) | 0.1 | 12.6 / 13.1 | 0.1 | 0.1 | 11.1 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:102325.0:true:true | 15 | 1 | 0 | 2 | 10.50 | 3 | 1 | 31 | 310 | 264 (2/2/0/0/248) | 0.1 | 13.7 / 14.2 | 0.1 | 0.1 | 11.4 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| static:3:150000.0:true:true | 44 | 2 | 1 (newton 1) | 5 | 12.20 | 28 | 0 | 191 | 1063 | 757 (3/2/2/0/744) | 0.2 | 34.1 / 13.0 | 0.7 | 0.1 | 37.6 | 2.3 (0.3) | 0.3 | 0.0 | 0.0 | 0 |
| static:4:150000.0:true:true | 139 | 9 | 8 (newton 8) | 18 | 11.67 | 73 | 12 | 508 | 3333 | 2515 (14/9/4/0/2480) | 0.9 | 123.6 / 12.6 | 1.8 | 0.6 | 121.5 | 5.2 (0.9) | 1.2 | 0.1 | 0.0 | 0 |
| static:5:150000.0:true:true | 14 | 1 | 0 | 2 | 9.50 | 3 | 1 | 22 | 299 | 262 (2/2/0/0/248) | 0.1 | 12.6 / 13.2 | 0.1 | 0.1 | 12.6 | 0.2 (0.0) | 0.2 | 0.0 | 0.0 | 0 |
| static:6:150000.0:true:true | 15 | 1 | 0 | 2 | 9.50 | 3 | 1 | 22 | 301 | 264 (2/2/0/0/248) | 0.1 | 13.7 / 14.2 | 0.1 | 0.1 | 12.9 | 0.2 (0.1) | 0.2 | 0.0 | 0.0 | 0 |
| 0.05:4:false | 47 | 25 | 6 (newton 4, be-state 2) | 32 | 7.38 | 36 | 26 | 363 | 2153 | 495 (91/85/3/59/248) | 7.1 | 11.7 / 12.2 | 3.0 | 1.7 | 33.2 | 7.0 (1.5) | 7.8 | 0.7 | 0.1 | 0 |
| 0.05:4:true | 30 | 23 | 4 (newton 1, be-state 3) | 28 | 6.82 | 34 | 19 | 350 | 2056 | 440 (79/79/3/22/248) | 5.4 | 11.8 / 13.0 | 1.8 | 1.5 | 28.9 | 6.9 (1.5) | 7.0 | 0.7 | 0.1 | 0 |
| 0.05:5:false | 32 | 25 | 5 (newton 3, be-state 2) | 32 | 7.63 | 45 | 24 | 392 | 2322 | 492 (88/82/6/57/248) | 7.0 | 12.7 / 13.6 | 2.4 | 1.4 | 32.3 | 7.4 (1.6) | 7.7 | 0.7 | 0.1 | 0 |
| 0.05:5:true | 36 | 22 | 3 (be-state 3) | 28 | 7.86 | 41 | 17 | 371 | 2197 | 438 (82/76/0/21/248) | 5.3 | 12.9 / 13.7 | 5.9 | 0.7 | 30.0 | 7.7 (1.8) | 6.9 | 0.7 | 0.1 | 0 |
| 0.05:6:false | 90 | 24 | 4 (newton 1, be-state 3) | 33 | 6.91 | 27 | 22 | 281 | 2759 | 1473 (97/81/0/42/1240) | 7.6 | 69.8 / 14.4 | 1.6 | 1.0 | 77.2 | 5.5 (1.1) | 7.8 | 0.7 | 0.1 | 0 |
| 0.05:6:true | 33 | 23 | 4 (newton 3, be-state 1) | 31 | 7.10 | 40 | 16 | 367 | 2185 | 456 (82/73/9/31/248) | 6.4 | 14.6 / 15.1 | 1.7 | 1.0 | 30.7 | 7.1 (1.5) | 7.1 | 0.7 | 0.1 | 0 |
| 0.02:4:false | 24 | 15 | 1 (newton 1) | 17 | 8.06 | 16 | 13 | 189 | 1201 | 384 (49/46/0/32/248) | 3.9 | 12.3 / 12.8 | 0.6 | 0.6 | 22.1 | 3.3 (0.6) | 4.1 | 0.4 | 0.1 | 0 |
| 0.02:4:true | 20 | 15 | 0 | 16 | 7.63 | 16 | 11 | 142 | 1071 | 365 (46/46/0/16/248) | 3.3 | 11.7 / 12.2 | 0.5 | 0.6 | 20.6 | 2.8 (0.6) | 4.0 | 0.4 | 0.1 | 0 |
| 0.02:5:false | 29 | 19 | 3 (newton 3) | 24 | 9.17 | 36 | 18 | 305 | 1852 | 434 (67/61/3/44/248) | 5.5 | 13.3 / 13.8 | 1.3 | 1.0 | 27.5 | 5.8 (1.2) | 5.7 | 0.5 | 0.1 | 0 |
| 0.02:5:true | 21 | 15 | 0 | 17 | 8.41 | 21 | 11 | 214 | 1355 | 370 (49/46/0/16/248) | 3.3 | 12.7 / 13.2 | 0.6 | 0.5 | 22.5 | 4.0 (0.8) | 4.1 | 0.4 | 0.1 | 0 |
| 0.02:6:false | 26 | 17 | 1 (newton 1) | 22 | 8.82 | 30 | 16 | 271 | 1658 | 413 (64/52/0/36/248) | 4.5 | 14.7 / 15.3 | 1.0 | 0.5 | 26.1 | 5.2 (1.1) | 5.1 | 0.5 | 0.1 | 0 |
| 0.02:6:true | 22 | 15 | 0 | 19 | 7.58 | 24 | 12 | 195 | 1339 | 378 (55/46/0/16/248) | 3.4 | 13.7 / 14.1 | 0.7 | 0.4 | 23.1 | 4.0 (0.9) | 4.4 | 0.4 | 0.1 | 0 |
| run92g transient (12) | 410 | 238 | 31 (newton 17, be-state 14) | 299 | 7.69 | 366 | 205 | 3440 | 22148 | 6138 (849/773/24/392/3968) | 62.8 | 212.0 / 163.4 | 21.1 | 10.8 | 374.2 | 66.9 (14.1) | 71.7 | 6.8 | 1.0 | 0 |
| run92g static (32) | 749 | 41 | 9 (newton 9) | 84 | 10.21 | 207 | 41 | 1590 | 13882 | 11354 (78/70/6/0/10912) | 5.7 | 591.5 / 496.4 | 16.7 | 6.4 | 510.3 | 15.5 (3.5) | 6.2 | 1.4 | 0.2 | 0 |
